personId,age,isFemale,householdId,householdRank,excludedModes,valueOfTime
015200-2012001459593-0-7178796,29,true,015200-2012001459593-0,0,"",14.60771792279876
015200-2012001459593-0-7178797,37,false,015200-2012001459593-0,1,"",9.192606936911263
015200-2012001459593-0-7178798,12,false,015200-2012001459593-0,0,"",4.990826567580891
015200-2013000965631-0-5649043,59,true,015200-2013000965631-0,0,"",8.795076567064793
015200-2014000146991-0-2088128,31,true,015200-2014000146991-0,0,"",10.670042652977475
015200-2014000156511-0-689479,88,false,015200-2014000156511-0,0,"",16.87721081515155
015200-2014000230596-0-4503262,76,true,015200-2014000230596-0,1,"",8.017351598692962
015200-2014000230596-0-4503263,75,false,015200-2014000230596-0,0,"",6.481452550471364
015200-2015000085904-0-434506,29,true,015200-2015000085904-0,1,"",8.498534934793776
015200-2015000085904-0-434507,33,true,015200-2015000085904-0,0,"",13.61499750341101
015200-2015000533984-0-6033032,52,false,015200-2015000533984-0,0,"",13.825832899008601
015200-2015000533984-0-6033033,21,false,015200-2015000533984-0,1,"",9.07119709114207
015200-2015000704715-0-6415721,55,true,015200-2015000704715-0,1,"",16.172014600275613
015200-2015000704715-0-6415722,57,true,015200-2015000704715-0,1,"",7.724045729143632
015300-2012000075137-0-1196584,76,false,015300-2012000075137-0,0,"",6.33526807891088
015300-2012001493578-0-2849522,38,false,015300-2012001493578-0,0,"",9.369906599766066
015300-2013001404358-0-6543494,89,false,015300-2013001404358-0,0,"",7.151531634370222
015400-2012001040227-0-5904634,21,true,015400-2012001040227-0,0,"",6.8548849754001395
015400-2013000857371-0-7306732,89,true,015400-2013000857371-0,0,"",8.160456810168826
015400-2013000958884-0-4250372,57,true,015400-2013000958884-0,1,"",18.60658539218695
015400-2013000958884-0-4250373,40,false,015400-2013000958884-0,1,"",12.59992286627642
015400-2014000237061-0-2722914,94,true,015400-2014000237061-0,1,"",9.868237276573087
015400-2014000237061-0-2722915,42,false,015400-2014000237061-0,1,"",8.98867161513068
015400-2014001269289-0-182197,44,true,015400-2014001269289-0,0,"",16.04815229680534
015400-2015000437915-3-1833637,28,false,015400-2015000437915-3,1,"",8.951694571411284
015400-2015000437915-3-1833638,31,false,015400-2015000437915-3,1,"",5.483541896926383
015400-2015001188273-0-7307643,78,true,015400-2015001188273-0,0,"",4.009483599174703
015400-2015001188273-0-7307644,78,false,015400-2015001188273-0,1,"",9.03630443548727
015500-2012001093907-0-6286882,38,true,015500-2012001093907-0,1,"",8.928008099616019
015500-2012001093907-0-6286883,30,false,015500-2012001093907-0,0,"",9.815898942347623
015500-2013000102647-0-4629521,72,false,015500-2013000102647-0,1,"",9.068569307748119
015500-2013000102647-0-4629522,54,true,015500-2013000102647-0,1,"",18.026672832895027
015500-2013000102647-0-4629523,25,true,015500-2013000102647-0,0,"",9.765618791562527
015500-2014000174901-0-3612082,59,false,015500-2014000174901-0,0,"",9.058686607198563
015500-2014000174901-0-3612083,35,true,015500-2014000174901-0,1,"",6.761598644243305
015500-2015000042380-0-7562319,52,false,015500-2015000042380-0,1,"",11.589855176578837
015500-2015000042380-0-7562320,60,true,015500-2015000042380-0,0,"",14.702637294592884
015500-2015000171399-0-5905627,24,true,015500-2015000171399-0,0,"",16.331453266166996
015500-2015000355519-0-5012860,59,true,015500-2015000355519-0,1,"",8.823839557044327
015500-2015000355519-0-5012861,63,false,015500-2015000355519-0,0,"",4.766825211344881
015500-2015000633660-0-7435024,46,true,015500-2015000633660-0,0,"",7.4574063115213685
015500-2015000633660-0-7435025,43,false,015500-2015000633660-0,2,"",6.954959007337018
015500-2015000633660-0-7435026,15,false,015500-2015000633660-0,1,"",8.437626158652783
015500-2015000633660-0-7435027,13,true,015500-2015000633660-0,3,"",6.310205847643499
015500-2016000077941-0-7435304,21,false,015500-2016000077941-0,1,"",6.79669318936979
015500-2016000077941-0-7435305,20,true,015500-2016000077941-0,0,"",11.22646160022691
015600-2012000506200-0-5266204,41,true,015600-2012000506200-0,0,"",12.16512507292313
015600-2012000506200-0-5266205,56,false,015600-2012000506200-0,0,"",8.504706566936154
015600-2015000156378-0-562616,79,false,015600-2015000156378-0,0,"",6.906664636529183
015700-2012000226415-0-7689323,57,true,015700-2012000226415-0,2,"",8.281151377362143
015700-2012000226415-0-7689324,60,false,015700-2012000226415-0,1,"",6.044317713913324
015700-2012000226415-0-7689325,25,true,015700-2012000226415-0,1,"",8.054919120463754
015700-2013000432658-0-2214057,59,false,015700-2013000432658-0,0,"",5.079074016121791
015700-2013001443049-0-1705447,24,true,015700-2013001443049-0,2,"",11.992061600742494
015700-2013001443049-0-1705448,32,true,015700-2013001443049-0,2,"",7.881138644053464
015700-2013001443049-0-1705449,32,true,015700-2013001443049-0,1,"",6.043151795351141
015700-2013001443049-0-1705450,26,false,015700-2013001443049-0,2,"",11.697293139477242
015700-2014000686170-0-7943647,53,true,015700-2014000686170-0,0,"",7.1878027476010065
015700-2014000915225-0-5649433,40,false,015700-2014000915225-0,0,"",10.870846791206604
015700-2014000915225-0-5649434,80,false,015700-2014000915225-0,1,"",9.716445482656964
015700-2014001212701-1-1324701,94,false,015700-2014001212701-1,0,"",8.199757811383861
015700-2014001212701-1-1324702,77,true,015700-2014001212701-1,2,"",7.506768683385765
015700-2014001212701-1-1324703,25,true,015700-2014001212701-1,0,"",9.700743788386587
015700-2016000126373-0-563031,86,false,015700-2016000126373-0,0,"",10.801770644989505
015900-2012000321836-0-2087332,47,false,015900-2012000321836-0,1,"",7.055884232802467
015900-2012000321836-0-2087333,40,true,015900-2012000321836-0,1,"",12.441791359111281
015900-2012000321836-0-2087334,26,false,015900-2012000321836-0,0,"",8.90098273998596
015900-2012000745560-0-7306262,49,true,015900-2012000745560-0,0,"",15.065069699859531
015900-2012000745560-0-7306263,44,false,015900-2012000745560-0,1,"",8.855985193258707
015900-2013001445609-0-4123438,87,true,015900-2013001445609-0,1,"",6.920249270816074
015900-2013001445609-0-4123439,78,false,015900-2013001445609-0,1,"",10.825161232976402
015900-2014000226919-0-2977038,62,true,015900-2014000226919-0,1,"",3.712451875348961
015900-2014000226919-0-2977039,30,false,015900-2014000226919-0,5,"",15.622646111763586
015900-2014000226919-0-2977040,4,false,015900-2014000226919-0,1,"",4.059302325239147
015900-2014000226919-0-2977041,1,false,015900-2014000226919-0,4,"",9.55210051028515
015900-2014000226919-0-2977042,6,false,015900-2014000226919-0,0,"",7.193722702931696
015900-2014000226919-0-2977043,2,true,015900-2014000226919-0,4,"",7.303219068443162
016000-2012000503933-0-4756530,84,true,016000-2012000503933-0,1,"",5.29619933652628
016000-2012000503933-0-4756531,77,false,016000-2012000503933-0,0,"",9.654156927194057
016000-2013000348243-0-4250210,27,false,016000-2013000348243-0,2,"",8.076307499287793
016000-2013000348243-0-4250211,30,true,016000-2013000348243-0,2,"",7.8632102881970605
016000-2013000348243-0-4250212,14,true,016000-2013000348243-0,0,"",6.69280884395762
016000-2014000088156-0-3232866,51,false,016000-2014000088156-0,0,"",6.720230077408375
016000-2014000455995-0-6799135,28,false,016000-2014000455995-0,1,"",5.318730777323225
016000-2014000455995-0-6799136,29,true,016000-2014000455995-0,1,"",4.0782082690466686
016000-2015000256008-0-6543940,44,true,016000-2015000256008-0,1,"",6.457912660771491
016000-2015000256008-0-6543941,98,false,016000-2015000256008-0,0,"",10.759372761469068
016000-2015000370869-0-3996664,46,true,016000-2015000370869-0,0,"",5.936624019237476
016000-2016001255287-0-2978178,40,true,016000-2016001255287-0,3,"",10.120699452570888
016000-2016001255287-0-2978179,59,false,016000-2016001255287-0,3,"",10.393930928843734
016000-2016001255287-0-2978180,4,true,016000-2016001255287-0,1,"",7.422970976670234
016000-2016001255287-0-2978181,12,true,016000-2016001255287-0,0,"",7.01557299090568
016100-2012000437445-0-4122772,26,true,016100-2012000437445-0,0,"",7.307493579567914
016100-2012000437445-0-4122773,24,true,016100-2012000437445-0,2,"",12.800299561570629
016100-2012000437445-0-4122774,18,false,016100-2012000437445-0,1,"",13.021884288551023
016100-2012000437445-0-4122775,18,true,016100-2012000437445-0,1,"",10.844384779840409
016100-2013000299037-0-3358212,31,true,016100-2013000299037-0,0,"",11.062589442534097
016100-2013000603996-0-7052418,39,false,016100-2013000603996-0,0,"",6.356616286498369
016100-2013000785833-0-2214176,55,false,016100-2013000785833-0,2,"",3.5862244974636597
016100-2013000785833-0-2214177,62,true,016100-2013000785833-0,3,"",6.894541821800685
016100-2013000785833-0-2214178,0,true,016100-2013000785833-0,0,"",7.826545982904893
016100-2013000785833-0-2214179,10,false,016100-2013000785833-0,2,"",7.004269545280678
016100-2013000785833-0-2214180,4,false,016100-2013000785833-0,0,"",7.237537921994652
016200-2012000069769-0-561354,27,true,016200-2012000069769-0,0,"",3.717738331112096
016200-2012000069769-0-561355,25,true,016200-2012000069769-0,0,"",8.471446325690053
016200-2012001011623-0-7052131,26,false,016200-2012001011623-0,1,"",8.185473936144867
016200-2012001011623-0-7052132,30,true,016200-2012001011623-0,0,"",14.815075815327578
016200-2012001011623-0-7052133,11,false,016200-2012001011623-0,1,"",7.02076099006173
016200-2012001042020-0-7178692,87,false,016200-2012001042020-0,0,"",10.64881495213863
016200-2013000629950-0-2722573,84,true,016200-2013000629950-0,1,"",10.822930289881542
016200-2013000629950-0-2722574,75,false,016200-2013000629950-0,1,"",7.032327849187463
016200-2013001119078-0-4503117,33,false,016200-2013001119078-0,1,"",7.090414440824176
016200-2013001119078-0-4503118,22,true,016200-2013001119078-0,1,"",12.25236972024868
016200-2016000518702-0-8072429,35,true,016200-2016000518702-0,1,"",10.317862523221814
016200-2016000518702-0-8072430,35,false,016200-2016000518702-0,1,"",6.2688750141301774
016300-2012000576020-0-7433767,22,false,016300-2012000576020-0,2,"",9.61339958133971
016300-2012000576020-0-7433768,21,false,016300-2012000576020-0,1,"",10.739632595974864
016300-2012000576020-0-7433769,30,false,016300-2012000576020-0,0,"",7.669699022199521
016300-2012000760117-0-5393932,91,true,016300-2012000760117-0,1,"",9.069372782192904
016300-2012000760117-0-5393933,71,false,016300-2012000760117-0,0,"",7.0083532001348505
016300-2013000560401-0-3485055,71,false,016300-2013000560401-0,0,"",5.1919939252494745
016300-2013000560401-0-3485056,48,false,016300-2013000560401-0,3,"",4.928511964790314
016300-2013000560401-0-3485057,63,true,016300-2013000560401-0,0,"",8.240724285886538
016300-2013000560401-0-3485058,56,true,016300-2013000560401-0,3,"",9.033680922471898
016300-2014001297346-0-4377707,22,false,016300-2014001297346-0,0,"",10.027865180877258
016300-2014001297346-0-4377708,30,true,016300-2014001297346-0,0,"",5.087908027141242
016300-2015000074476-0-3233213,41,true,016300-2015000074476-0,2,"",9.201904826784888
016300-2015000074476-0-3233214,35,false,016300-2015000074476-0,3,"",6.400312096777149
016300-2015000074476-0-3233215,1,false,016300-2015000074476-0,0,"",6.754789483416453
016300-2015000074476-0-3233216,9,true,016300-2015000074476-0,1,"",7.975187276042711
016300-2015000639464-0-5522811,51,false,016300-2015000639464-0,3,"",8.687056589284754
016300-2015000639464-0-5522812,59,true,016300-2015000639464-0,1,"",9.11449981018416
016300-2015000639464-0-5522813,9,false,016300-2015000639464-0,0,"",5.298716196605408
016300-2015000639464-0-5522814,9,false,016300-2015000639464-0,0,"",4.536251699790997
016300-2015000664621-0-308573,37,false,016300-2015000664621-0,0,"",7.490119299382826
016300-2016000202136-0-1070355,39,true,016300-2016000202136-0,0,"",17.831871898335194
016300-2016000202136-0-1070356,19,false,016300-2016000202136-0,1,"",8.070646816741148
016300-2016000202136-0-1070357,13,false,016300-2016000202136-0,2,"",7.62941783078037
016300-2016000391945-0-7435413,33,false,016300-2016000391945-0,0,"",16.19424450525593
016300-2016000391945-0-7435414,19,true,016300-2016000391945-0,0,"",13.582369068873163
016300-2016000772596-0-7563051,40,false,016300-2016000772596-0,1,"",9.278094657876087
016300-2016000772596-0-7563052,38,true,016300-2016000772596-0,0,"",6.289871345726343
016400-2012000614316-1-5139178,45,false,016400-2012000614316-1,0,"",12.905104339772397
016400-2013000081115-0-7689701,90,true,016400-2013000081115-0,0,"",7.377678111653165
016400-2013000081115-0-7689702,92,false,016400-2013000081115-0,0,"",9.690140375241224
016400-2013001366906-0-2340702,41,false,016400-2013001366906-0,1,"",6.391726612168047
016400-2013001366906-0-2340703,23,true,016400-2013001366906-0,0,"",7.886050681180257
016400-2014000107126-0-2340765,44,false,016400-2014000107126-0,1,"",7.724943342879405
016400-2014000107126-0-2340766,31,false,016400-2014000107126-0,1,"",12.531631801979954
016400-2014000132504-0-4123498,48,true,016400-2014000132504-0,1,"",6.847894279700155
016400-2014000132504-0-4123499,55,false,016400-2014000132504-0,1,"",6.633394110991261
016400-2015000383914-0-182393,33,true,016400-2015000383914-0,1,"",5.685710657280757
016400-2015000383914-0-182394,33,false,016400-2015000383914-0,1,"",13.395879170076455
016400-2015001093698-0-2723664,53,false,016400-2015001093698-0,0,"",7.9947047346968105
016400-2015001093698-0-2723665,57,true,016400-2015001093698-0,1,"",11.040455842179282
016400-2015001332953-0-2977842,29,true,016400-2015001332953-0,0,"",14.704793561812982
016400-2015001332953-0-2977843,25,false,016400-2015001332953-0,1,"",12.260295788450902
016400-2015001364898-0-434883,46,true,016400-2015001364898-0,1,"",8.35470699343917
016400-2015001364898-0-434884,53,false,016400-2015001364898-0,0,"",12.056961484929527
016400-2015001364898-0-434885,0,true,016400-2015001364898-0,0,"",4.789460300187044
016400-2016000237898-0-5395521,27,false,016400-2016000237898-0,0,"",6.193159164599475
016400-2016000237898-0-5395522,7,true,016400-2016000237898-0,1,"",5.959031635652435
016400-2016000237898-0-5395523,11,true,016400-2016000237898-0,0,"",7.243767162537718
016400-2016001071577-0-7053902,83,false,016400-2016001071577-0,0,"",12.109129580427958
016400-2016001345781-0-3869011,20,false,016400-2016001345781-0,0,"",7.812435295484932
016400-2016001345781-0-3869012,9,true,016400-2016001345781-0,0,"",4.577905665230191
016500-2012000206828-0-1577262,41,false,016500-2012000206828-0,0,"",8.315131633245425
016500-2012000933140-1-2595492,43,false,016500-2012000933140-1,0,"",9.973712956351568
016500-2012000933140-1-2595493,44,true,016500-2012000933140-1,2,"",10.631194491329452
016500-2012000933140-1-2595494,33,true,016500-2012000933140-1,2,"",15.702435984600424
016500-2013000194064-0-1960066,27,true,016500-2013000194064-0,0,"",6.508640486106538
016500-2013000194064-0-1960067,22,true,016500-2013000194064-0,0,"",11.744588348936809
016500-2013000373520-0-55085,60,false,016500-2013000373520-0,0,"",7.1367771521447025
016500-2013000373520-0-55086,43,true,016500-2013000373520-0,1,"",7.88242892027316
016500-2013001015955-0-4757027,89,true,016500-2013001015955-0,0,"",6.527613703733551
016500-2014000050840-1-7179262,47,false,016500-2014000050840-1,0,"",6.513673361089986
016500-2014000164056-0-2596120,47,false,016500-2014000164056-0,0,"",12.10401908405502
016500-2015000892233-3-942727,42,true,016500-2015000892233-3,0,"",9.156430912917868
016500-2016000168884-0-2089034,20,false,016500-2016000168884-0,0,"",10.49854436325191
016500-2016000168884-0-2089035,30,false,016500-2016000168884-0,1,"",14.01070145070106
016500-2016000168884-0-2089036,23,false,016500-2016000168884-0,1,"",9.87822847912448
016500-2016000168884-0-2089037,27,false,016500-2016000168884-0,0,"",5.826227758705641
016500-2016000949691-0-5267986,36,false,016500-2016000949691-0,0,"",8.895898987450767
016600-2012001418731-1-3864266,44,true,016600-2012001418731-1,0,"",6.876486059566604
016600-2012001418731-1-3864267,42,false,016600-2012001418731-1,0,"",7.589054385849783
016600-2013000239445-0-4373747,59,false,016600-2013000239445-0,2,"",5.311169000762864
016600-2013000239445-0-4373748,46,true,016600-2013000239445-0,1,"",12.439257425336708
016600-2013000239445-0-4373749,1,false,016600-2013000239445-0,2,"",6.85451941307465
016600-2013000625586-0-6155226,78,true,016600-2013000625586-0,1,"",7.1811836559475015
016600-2013000625586-0-6155227,60,false,016600-2013000625586-0,0,"",5.187363418258855
016600-2014001273369-0-559062,40,true,016600-2014001273369-0,0,"",8.733366755607696
016600-2014001273369-0-559063,43,true,016600-2014001273369-0,1,"",8.021946959533434
016600-2016000021993-0-5009507,56,false,016600-2016000021993-0,2,"",14.24735480170584
016600-2016000021993-0-5009508,33,true,016600-2016000021993-0,2,"",12.85705453074204
016600-2016000021993-0-5009509,11,true,016600-2016000021993-0,0,"",11.039173884684535
016600-2016000093294-1-5391710,23,false,016600-2016000093294-1,0,"",4.8238424056901845
016700-2012001387739-0-2337061,47,false,016700-2012001387739-0,0,"",10.293264495304307
016700-2012001387739-0-2337062,42,false,016700-2012001387739-0,1,"",8.89299175337633
016700-2012001395754-0-178178,42,true,016700-2012001395754-0,0,"",17.185783184795312
016700-2013000027772-0-2718921,18,true,016700-2013000027772-0,1,"",8.882611690544293
016700-2013000027772-0-2718922,33,true,016700-2013000027772-0,1,"",14.797878384597642
016700-2013000416445-0-51944,62,true,016700-2013000416445-0,0,"",19.041285219609648
016700-2013000625848-0-3101997,33,true,016700-2013000625848-0,1,"",13.969566213749461
016700-2013000625848-0-3101998,27,false,016700-2013000625848-0,0,"",11.013660638766993
016700-2013001237688-0-7813294,21,false,016700-2013001237688-0,2,"",7.707697224060163
016700-2013001237688-0-7813295,32,true,016700-2013001237688-0,2,"",7.361173876785932
016700-2013001237688-0-7813296,33,false,016700-2013001237688-0,2,"",12.932114574056508
016700-2013001237688-0-7813297,18,true,016700-2013001237688-0,3,"",10.389601346715276
016700-2015000848414-0-6796208,39,false,016700-2015000848414-0,0,"",8.349870146849943
016700-2016001074249-0-4754735,53,true,016700-2016001074249-0,0,"",8.401484016835042
016700-2016001403392-0-6541069,58,false,016700-2016001403392-0,0,"",8.817986697963917
016801-2012000035208-0-6028469,66,false,016801-2012000035208-0,0,"",10.007128028825308
016801-2012001020283-0-7430620,59,true,016801-2012001020283-0,0,"",20.00294526066782
016801-2013000074938-0-6411428,57,true,016801-2013000074938-0,1,"",10.585712115792761
016801-2013000074938-0-6411429,60,true,016801-2013000074938-0,1,"",6.163486652597187
016801-2013001058570-0-4119832,40,true,016801-2013001058570-0,2,"",14.869933703134022
016801-2013001058570-0-4119833,55,false,016801-2013001058570-0,0,"",10.571164887813767
016801-2013001058570-0-4119834,0,false,016801-2013001058570-0,2,"",9.614461075297637
016801-2013001058570-0-4119835,15,true,016801-2013001058570-0,1,"",5.813509726057649
016801-2013001058570-0-4119836,12,false,016801-2013001058570-0,4,"",5.246325723700506
016801-2014000489904-0-7049360,91,true,016801-2014000489904-0,0,"",7.694405452797129
016801-2015000213706-0-5009187,44,true,016801-2015000213706-0,0,"",9.282473870692234
016801-2015000213706-0-5009188,59,false,016801-2015000213706-0,2,"",14.973965329709122
016801-2015000213706-0-5009189,1,true,016801-2015000213706-0,2,"",7.347928526162522
016801-2015000213706-0-5009190,2,true,016801-2015000213706-0,0,"",6.898424781957919
016801-2016001409190-0-2720260,52,false,016801-2016001409190-0,0,"",8.413630793377363
016900-2012000560508-0-7430509,18,false,016900-2012000560508-0,1,"",8.221188151526317
016900-2012000560508-0-7430510,55,true,016900-2012000560508-0,1,"",6.247505247085649
016900-2012001395754-1-558500,41,true,016900-2012001395754-1,0,"",10.413544872443385
016900-2014000373437-0-5518881,51,false,016900-2014000373437-0,0,"",7.9312404812225
016900-2014000373437-0-5518882,24,true,016900-2014000373437-0,1,"",6.990703149901284
016900-2015001293998-0-7176369,38,true,016900-2015001293998-0,1,"",13.707996609875773
016900-2015001293998-0-7176370,49,true,016900-2015001293998-0,0,"",6.928907399240565
017000-2012000811422-0-7430568,25,false,017000-2012000811422-0,0,"",7.595221514082609
017000-2013001124342-0-6284028,55,false,017000-2013001124342-0,1,"",18.078749461126048
017000-2013001124342-0-6284029,11,false,017000-2013001124342-0,1,"",7.042413802366768
017000-2014000310991-0-3736866,51,false,017000-2014000310991-0,1,"",10.816206870054888
017000-2014000310991-0-3736867,47,true,017000-2014000310991-0,0,"",15.721913277363921
017000-2014001105619-0-1194190,33,true,017000-2014001105619-0,0,"",14.413400685914505
017000-2014001309733-0-3355494,41,true,017000-2014001309733-0,1,"",15.975014672998865
017000-2014001309733-0-3355495,38,true,017000-2014001309733-0,0,"",10.4505081847696
017000-2015000063355-0-52504,32,false,017000-2015000063355-0,1,"",8.723780444021418
017000-2015000063355-0-52505,20,true,017000-2015000063355-0,1,"",12.440881063828085
017000-2015000379537-0-3609066,24,true,017000-2015000379537-0,0,"",14.714632015944709
017000-2015000379537-0-3609067,30,false,017000-2015000379537-0,1,"",7.972020136482323
017000-2015000497455-0-3102598,99,false,017000-2015000497455-0,0,"",4.662574936599039
017000-2015000524445-0-1194370,26,true,017000-2015000524445-0,0,"",6.059105923765661
017000-2016001077525-0-4120837,19,true,017000-2016001077525-0,0,"",5.571029444314179
017000-2016001077525-0-4120838,23,false,017000-2016001077525-0,1,"",12.674590586276517
017101-2013000767409-0-1829485,30,false,017101-2013000767409-0,0,"",8.780737420488531
017101-2014000127137-0-178525,72,true,017101-2014000127137-0,0,"",6.910860479711409
017101-2015000407936-0-813108,70,true,017101-2015000407936-0,1,"",4.77236449369811
017101-2015000407936-0-813109,45,true,017101-2015000407936-0,0,"",16.61101765587826
017101-2015001226391-0-2593365,28,false,017101-2015001226391-0,0,"",7.975040978533031
017101-2016000883421-0-4881772,24,false,017101-2016000883421-0,0,"",7.168453635119165
017101-2016000883421-0-4881773,24,true,017101-2016000883421-0,0,"",15.659694576542138
017102-2013000668307-0-3481814,45,true,017102-2013000668307-0,0,"",7.9001645420897235
017102-2015000610535-0-1066425,20,true,017102-2015000610535-0,1,"",7.684190553195066
017102-2015000610535-0-1066426,33,false,017102-2015000610535-0,0,"",7.034251625630569
017102-2015000610535-0-1066427,19,true,017102-2015000610535-0,1,"",7.803866165340798
017102-2016000053183-0-1957770,30,true,017102-2016000053183-0,0,"",11.138669308792918
017601-2012000405878-0-5516643,69,true,017601-2012000405878-0,0,"",7.375535826963608
017601-2012000405878-0-5516644,56,false,017601-2012000405878-0,0,"",9.263764814144904
017601-2014000027259-0-5644037,54,false,017601-2014000027259-0,0,"",6.920945425316904
017601-2014000833783-0-684619,26,true,017601-2014000833783-0,0,"",6.0650764229398675
017601-2014001104232-0-2335945,96,true,017601-2014001104232-0,1,"",9.971697629779337
017601-2014001104232-0-2335946,85,false,017601-2014001104232-0,1,"",7.312759355685595
017601-2016000010048-2-5644697,45,true,017601-2016000010048-2,0,"",8.349043114818455
017601-2016000823983-0-1956252,33,false,017601-2016000823983-0,0,"",10.067799145629092
017601-2016001314748-1-4246515,25,false,017601-2016001314748-1,1,"",7.715477994159451
017601-2016001314748-1-4246516,41,true,017601-2016001314748-1,1,"",7.216356817543283
017700-2012000718529-0-1954948,71,true,017700-2012000718529-0,0,"",7.7973055740287815
017802-2013000328004-1-810663,52,true,017802-2013000328004-1,0,"",6.793535165425459
017802-2013000355041-0-50324,24,false,017802-2013000355041-0,0,"",9.577210431033887
017802-2013000355041-0-50325,27,true,017802-2013000355041-0,1,"",10.10567958085747
017802-2013000609715-0-2082846,47,false,017802-2013000609715-0,1,"",12.459740723161074
017802-2013000609715-0-2082847,43,true,017802-2013000609715-0,0,"",8.551860693053673
017802-2013000609715-0-2082848,8,false,017802-2013000609715-0,2,"",11.100684680685962
017802-2014000235576-1-6153730,40,true,017802-2014000235576-1,0,"",7.161058825151482
017802-2014000839166-0-303344,53,true,017802-2014000839166-0,0,"",9.228960981457261
017802-2014000839166-0-303345,60,false,017802-2014000839166-0,1,"",9.625771772129458
017802-2015001103130-0-3991813,60,true,017802-2015001103130-0,0,"",7.788522430409997
018000-2014001272495-1-6666024,32,true,018000-2014001272495-1,0,"",4.950151591375674
018000-2015000777866-1-4118814,49,true,018000-2015000777866-1,1,"",13.508474033711243
018000-2015000777866-1-4118815,38,false,018000-2015000777866-1,0,"",14.451238927223978
018000-2015000777866-1-4118816,21,false,018000-2015000777866-1,4,"",10.521912931904975
018000-2015000777866-1-4118817,9,true,018000-2015000777866-1,2,"",9.35210810497828
018000-2015000777866-1-4118818,11,true,018000-2015000777866-1,3,"",10.06921210929483
018000-2016000002009-0-4246203,29,false,018000-2016000002009-0,0,"",7.261567204216245
018000-2016001507854-0-3863972,33,true,018000-2016001507854-0,0,"",11.863843297423605
020100-2012000028777-1-2084080,33,false,020100-2012000028777-1,1,"",8.976591307588421
020100-2012000028777-1-2084081,7,true,020100-2012000028777-1,0,"",7.421823770876563
020100-2012000028777-1-2084082,24,true,020100-2012000028777-1,1,"",14.155404158127414
020100-2013001461505-0-4626541,40,false,020100-2013001461505-0,1,"",10.488131864841527
020100-2013001461505-0-4626542,57,true,020100-2013001461505-0,1,"",9.688802119364803
020100-2013001461505-0-4626543,0,false,020100-2013001461505-0,2,"",7.134662906176623
020100-2013001461505-0-4626544,2,false,020100-2013001461505-0,2,"",10.21448862644285
020100-2013001461505-0-4626545,41,false,020100-2013001461505-0,1,"",13.363623761996374
020100-2014000539191-0-6029181,55,true,020100-2014000539191-0,1,"",11.837694915889097
020100-2014000539191-0-6029182,24,false,020100-2014000539191-0,1,"",10.4287758752738
020100-2016000413711-0-52879,49,true,020100-2016000413711-0,0,"",6.403985796580435
020100-2016001168592-0-6285014,51,false,020100-2016001168592-0,4,"",7.723096901986289
020100-2016001168592-0-6285015,41,true,020100-2016001168592-0,4,"",9.06725940853067
020100-2016001168592-0-6285016,16,true,020100-2016001168592-0,4,"",5.607748447998607
020100-2016001168592-0-6285017,5,true,020100-2016001168592-0,4,"",6.94472579305231
020100-2016001168592-0-6285018,1,false,020100-2016001168592-0,4,"",5.260949410758903
020200-2012000323637-0-5645133,65,true,020200-2012000323637-0,2,"",9.916190249728126
020200-2012000323637-0-5645134,95,false,020200-2012000323637-0,2,"",8.36186474284365
020200-2012000323637-0-5645135,37,true,020200-2012000323637-0,2,"",7.397660373332439
020200-2012001366627-0-7430684,86,false,020200-2012001366627-0,0,"",8.375121328245587
020200-2012001413414-0-2337070,55,true,020200-2012001413414-0,1,"",18.590240520133257
020200-2012001413414-0-2337071,46,true,020200-2012001413414-0,0,"",6.289431593599363
020200-2013000318971-0-5008558,35,true,020200-2013000318971-0,1,"",11.35020438020654
020200-2013000318971-0-5008559,47,false,020200-2013000318971-0,0,"",6.165823477733769
020200-2013001484167-1-6411709,55,true,020200-2013001484167-1,2,"",6.152417225804927
020200-2013001484167-1-6411710,26,false,020200-2013001484167-1,0,"",11.954832973022768
020200-2013001484167-1-6411711,31,true,020200-2013001484167-1,0,"",11.643795928652644
020200-2014000087937-0-2973517,39,true,020200-2014000087937-0,0,"",13.460961736028771
020200-2016000071368-0-6796355,20,true,020200-2016000071368-0,4,"",9.472589648103547
020200-2016000071368-0-6796356,22,true,020200-2016000071368-0,3,"",10.607728660395003
020200-2016000071368-0-6796357,18,true,020200-2016000071368-0,3,"",11.235930759492582
020200-2016000071368-0-6796358,25,true,020200-2016000071368-0,2,"",9.540706964627708
020200-2016000071368-0-6796359,24,true,020200-2016000071368-0,0,"",6.82283038303202
020200-2016000979789-0-431658,39,false,020200-2016000979789-0,0,"",16.455674866400727
020300-2012000254343-0-2336826,31,true,020300-2012000254343-0,0,"",11.20973634187163
020300-2012001373007-0-4246853,94,false,020300-2012001373007-0,0,"",8.416319837727338
020300-2013000416466-0-3864356,25,false,020300-2013000416466-0,1,"",14.766794037220516
020300-2013000416466-0-3864357,19,true,020300-2013000416466-0,0,"",6.090256954987343
020300-2015000105861-0-5775240,92,true,020300-2015000105861-0,0,"",7.185122486671252
020300-2015000105861-0-5775241,74,false,020300-2015000105861-0,1,"",15.214065303534056
020300-2015000608252-1-3355665,44,true,020300-2015000608252-1,0,"",14.711888998888526
020600-2012000496406-0-3481501,47,true,020600-2012000496406-0,0,"",10.028558375682989
020600-2012000496406-0-3481502,36,true,020600-2012000496406-0,1,"",10.584264226123913
