linkId,euclidean,length
1973,81.741075,81.753000
1974,28.016470,27.924000
1975,28.016470,27.924000
1976,20.596413,20.529000
1977,20.596413,20.529000
1978,171.901409,171.336000
1979,171.901409,171.336000
198,355.980746,355.896000
1980,158.780956,158.820000
1981,158.780956,158.820000
1982,26.200080,26.170000
1983,26.200080,26.170000
1984,147.894328,147.408000
1985,147.894328,147.408000
1986,364.592638,364.682000
1987,364.592638,364.682000
1988,159.300223,159.311000
1989,159.300223,159.311000
199,355.980746,355.896000
1990,353.573514,353.670000
1991,353.573514,353.670000
1992,42.600284,42.549000
1993,42.600284,42.549000
1994,462.934300,462.784000
1995,462.934300,462.784000
1996,441.515862,440.098000
1997,441.515862,440.098000
1998,96.567004,96.252000
1999,96.567004,96.252000
2,17.680404,17.622000
20,268.807988,267.866000
200,38.462334,38.322000
2000,17.198808,17.203000
2001,17.198808,17.203000
2002,18.205701,18.201000
2003,18.205701,18.201000
2004,369.681442,369.776000
2005,369.681442,369.776000
2006,430.186351,430.279000
2007,430.186351,430.279000
2008,484.611732,484.740000
2009,484.611732,484.740000
201,38.462334,38.322000
2010,175.866988,175.295000
2011,175.866988,175.295000
2012,330.834305,330.844000
2013,330.834305,330.844000
2014,406.006673,406.113000
2015,406.006673,406.113000
2016,56.103195,55.927000
2017,56.103195,55.927000
2018,411.161786,411.263000
2019,411.161786,411.263000
202,203.908476,203.961000
2020,200.821347,200.163000
2021,200.821347,200.163000
2022,58.040627,57.860000
2023,58.040627,57.860000
2024,346.293628,346.216000
2025,346.293628,346.216000
2026,156.348089,156.386000
2027,156.348089,156.386000
2028,80.757776,80.751000
2029,80.757776,80.751000
203,203.908476,203.961000
2030,11.020217,11.033000
2031,11.020217,11.033000
2032,150.048590,149.549000
2033,150.048590,149.549000
2034,401.483437,400.222000
2035,401.483437,400.222000
2036,234.836541,234.063000
2037,234.836541,234.063000
2038,245.057932,244.261000
2039,245.057932,244.261000
204,144.639035,144.675000
2040,287.061508,286.992000
2041,287.061508,286.992000
2042,211.667150,211.666000
2043,211.667150,211.666000
2044,66.010914,65.777000
2045,66.010914,65.777000
2046,191.224985,191.020000
2047,191.224985,191.020000
2048,403.036817,401.717000
2049,403.036817,401.717000
205,144.639035,144.675000
2050,91.805309,91.710000
2051,91.805309,91.710000
2052,220.680279,220.734000
2053,220.680279,220.734000
2054,54.574584,54.566000
2055,54.574584,54.566000
2056,398.948664,399.045000
2057,398.948664,399.045000
2058,462.912649,462.770000
2059,462.912649,462.770000
206,326.533701,325.458000
2060,338.206473,337.099000
2061,338.206473,337.099000
2062,337.592279,336.492000
2063,337.592279,336.492000
2064,428.407491,428.504000
2065,428.407491,428.504000
2066,15.257706,15.216000
2067,15.257706,15.216000
2068,40.889127,40.747000
2069,40.889127,40.747000
207,326.533701,325.458000
2070,438.983372,439.090000
2071,438.983372,439.090000
2072,353.062700,351.910000
2073,353.062700,351.910000
2074,304.770925,303.776000
2075,304.770925,303.776000
2076,82.140736,82.162000
2077,82.140736,82.162000
2078,37.424255,37.301000
2079,37.424255,37.301000
208,117.055608,116.694000
2080,9.401333,9.377000
2081,9.401333,9.377000
2082,402.067012,400.750000
2083,402.067012,400.750000
2084,13.528904,13.484000
2085,13.528904,13.484000
2086,63.976600,63.772000
2087,63.976600,63.772000
2088,14.099496,14.102000
2089,14.099496,14.102000
209,117.055608,116.694000
2090,355.231543,353.999000
2091,355.231543,353.999000
2092,403.562374,402.240000
2093,403.562374,402.240000
2094,395.108047,393.823000
2095,395.108047,393.823000
2096,283.444026,283.506000
2097,283.444026,283.506000
2098,426.972055,426.159000
2099,426.972055,426.159000
21,268.807988,267.866000
210,142.498925,142.546000
2100,61.093178,60.877000
2101,61.093178,60.877000
2102,435.840897,435.956000
2103,435.840897,435.956000
2104,337.592279,336.492000
2105,337.592279,336.492000
2106,100.057607,99.733000
2107,100.057607,99.733000
2108,6.556300,6.541000
2109,6.556300,6.541000
211,142.498925,142.546000
2110,17.833411,17.822000
2111,17.833411,17.822000
2112,153.128117,152.624000
2113,153.128117,152.624000
2114,194.669817,194.721000
2115,194.669817,194.721000
2116,402.370797,401.055000
2117,402.370797,401.055000
2118,155.024219,155.033000
2119,155.024219,155.033000
212,314.710438,314.221000
2120,286.279653,285.277000
2121,286.279653,285.277000
2122,13.728104,13.731000
2123,13.728104,13.731000
2124,74.288673,74.061000
2125,74.288673,74.061000
2126,231.361157,230.625000
2127,231.361157,230.625000
2128,279.165030,278.343000
2129,279.165030,278.343000
213,314.710438,314.221000
2130,434.808132,434.916000
2131,434.808132,434.916000
2132,280.530637,279.671000
2133,280.530637,279.671000
2134,38.270787,38.145000
2135,38.270787,38.145000
2136,23.954492,23.866000
2137,23.954492,23.866000
2138,22.205510,22.132000
2139,22.205510,22.132000
214,266.553099,265.715000
2140,240.904560,240.114000
2141,240.904560,240.114000
2142,308.702294,308.774000
2143,308.702294,308.774000
2144,48.139991,47.981000
2145,48.139991,47.981000
2146,45.919310,45.911000
2147,45.919310,45.911000
2148,360.200734,360.282000
2149,360.200734,360.282000
215,266.553099,265.715000
2150,403.436787,402.121000
2151,403.436787,402.121000
2152,58.833961,58.845000
2153,58.833961,58.845000
2154,179.623017,179.032000
2155,179.623017,179.032000
2156,246.005061,246.067000
2157,246.005061,246.067000
2158,210.561504,209.874000
2159,210.561504,209.874000
216,343.953132,342.831000
2160,300.978363,301.062000
2161,300.978363,301.062000
2162,482.578690,481.001000
2163,482.578690,481.001000
2164,11.370093,11.361000
2165,11.370093,11.361000
2166,105.710453,105.333000
2167,105.710453,105.333000
2168,121.482857,121.354000
2169,121.482857,121.354000
217,343.953132,342.831000
2170,166.814825,166.850000
2171,166.814825,166.850000
2172,403.820170,402.495000
2173,403.820170,402.495000
2174,258.208209,257.360000
2175,258.208209,257.360000
2176,398.458979,397.150000
2177,398.458979,397.150000
2178,277.675940,276.778000
2179,277.675940,276.778000
218,450.597591,449.147000
2180,37.432107,37.405000
2181,37.432107,37.405000
2182,404.456059,403.141000
2183,404.456059,403.141000
2184,348.155698,347.494000
2185,348.155698,347.494000
2186,280.642785,279.726000
2187,280.642785,279.726000
2188,266.303437,266.364000
2189,266.303437,266.364000
219,450.597591,449.147000
2190,401.862012,401.968000
2191,401.862012,401.968000
2192,302.048077,301.051000
2193,302.048077,301.051000
2194,90.148888,89.853000
2195,90.148888,89.853000
2196,403.340949,403.450000
2197,403.340949,403.450000
2198,112.581111,112.353000
2199,112.581111,112.353000
22,196.769179,196.822000
220,142.857680,142.905000
2200,114.148567,113.779000
2201,114.148567,113.779000
2202,162.649782,162.666000
2203,162.649782,162.666000
2204,34.742392,34.733000
2205,34.742392,34.733000
2206,318.146286,318.155000
2207,318.146286,318.155000
2208,484.480773,484.590000
2209,484.480773,484.590000
221,142.857680,142.905000
2210,111.049809,111.077000
2211,111.049809,111.077000
2212,458.227300,456.766000
2213,458.227300,456.766000
2214,97.593016,97.620000
2215,97.593016,97.620000
2216,178.440007,177.856000
2217,178.440007,177.856000
2218,123.635289,123.230000
2219,123.635289,123.230000
222,127.056968,127.081000
2220,54.083585,54.055000
2221,54.083585,54.055000
2222,384.824726,384.897000
2223,384.824726,384.897000
2224,18.291591,18.284000
2225,18.291591,18.284000
2226,180.882608,180.336000
2227,180.882608,180.336000
2228,252.129752,251.305000
2229,252.129752,251.305000
223,127.056968,127.081000
2230,14.565781,14.518000
2231,14.565781,14.518000
2232,23.698428,23.699000
2233,23.698428,23.699000
2234,417.560250,416.198000
2235,417.560250,416.198000
2236,89.073213,89.093000
2237,89.073213,89.093000
2238,266.887228,266.614000
2239,266.887228,266.614000
224,287.497041,286.567000
2240,425.465864,425.565000
2241,425.465864,425.565000
2242,91.987087,91.985000
2243,91.987087,91.985000
2244,102.268952,101.911000
2245,102.268952,101.911000
2246,269.679308,269.753000
2247,269.679308,269.753000
2248,402.889670,401.557000
2249,402.889670,401.557000
225,287.497041,286.567000
2250,376.837387,376.910000
2251,376.837387,376.910000
2252,24.984785,24.903000
2253,24.984785,24.903000
2254,21.402981,21.322000
2255,21.402981,21.322000
2256,156.258462,156.297000
2257,156.258462,156.297000
2258,319.142999,318.093000
2259,319.142999,318.093000
226,13.884427,13.843000
2260,440.359803,438.915000
2261,440.359803,438.915000
2262,379.388770,379.487000
2263,379.388770,379.487000
2264,476.163270,474.637000
2265,476.163270,474.637000
2266,66.863206,66.879000
2267,66.863206,66.879000
2268,72.521536,72.283000
2269,72.521536,72.283000
227,13.884427,13.843000
2270,8.709120,8.680000
2271,8.709120,8.680000
2272,473.227588,471.680000
2273,473.227588,471.680000
2274,34.322514,34.212000
2275,34.322514,34.212000
2276,80.913742,80.651000
2277,80.913742,80.651000
2278,10.625809,10.591000
2279,10.625809,10.591000
228,20.167099,20.167000
2280,257.206072,256.388000
2281,257.206072,256.388000
2282,397.632268,397.589000
2283,397.632268,397.589000
2284,7.729770,7.714000
2285,7.729770,7.714000
2286,101.423540,101.369000
2287,101.423540,101.369000
2288,51.970477,51.848000
2289,51.970477,51.848000
229,20.167099,20.167000
2290,462.648120,462.674000
2291,462.648120,462.674000
2292,176.793212,176.217000
2293,176.793212,176.217000
2294,301.938045,300.948000
2295,301.938045,300.948000
2296,380.510337,380.557000
2297,380.510337,380.557000
2298,266.332379,266.403000
2299,266.332379,266.403000
23,196.769179,196.822000
230,30.106783,30.008000
2300,89.650972,89.656000
2301,89.650972,89.656000
2302,51.148992,50.966000
2303,51.148992,50.966000
2304,456.863953,456.978000
2305,456.863953,456.978000
2306,26.675087,26.577000
2307,26.675087,26.577000
2308,82.225238,81.933000
2309,82.225238,81.933000
231,30.106783,30.008000
2310,289.630494,288.685000
2311,289.630494,288.685000
2312,296.853828,296.925000
2313,296.853828,296.925000
2314,109.410664,109.053000
2315,109.410664,109.053000
2316,168.587397,167.999000
2317,168.587397,167.999000
2318,24.211976,24.217000
2319,24.211976,24.217000
232,163.704870,163.501000
2320,13.482099,13.438000
2321,13.482099,13.438000
2322,287.048438,286.979000
2323,287.048438,286.979000
2324,9.507033,9.476000
2325,9.507033,9.476000
2326,198.620242,197.975000
2327,198.620242,197.975000
2328,57.053750,56.890000
2329,57.053750,56.890000
233,163.704870,163.501000
2330,29.076064,29.066000
2331,29.076064,29.066000
2332,191.528871,191.544000
2333,191.528871,191.544000
2334,102.944162,102.607000
2335,102.944162,102.607000
2336,197.019119,197.072000
2337,197.019119,197.072000
2338,9.733062,9.733000
2339,9.733062,9.733000
234,360.218372,360.305000
2340,102.342762,102.008000
2341,102.342762,102.008000
2342,269.493164,268.608000
2343,269.493164,268.608000
2344,325.859686,325.945000
2345,325.859686,325.945000
2346,279.674172,279.224000
2347,279.674172,279.224000
2348,13.165777,13.166000
2349,13.165777,13.166000
235,360.218372,360.305000
2350,14.193577,14.191000
2351,14.193577,14.191000
2352,5.986619,5.974000
2353,5.986619,5.974000
2354,67.594065,67.568000
2355,67.594065,67.568000
2356,17.795106,17.736000
2357,17.795106,17.736000
2358,152.705584,152.460000
2359,152.705584,152.460000
236,114.336145,114.087000
2360,33.523144,33.413000
2361,33.523144,33.413000
2362,369.994030,369.888000
2363,369.994030,369.888000
2364,343.524191,342.377000
2365,343.524191,342.377000
2366,91.968598,91.633000
2367,91.968598,91.633000
2368,256.940794,256.211000
2369,256.940794,256.211000
237,114.336145,114.087000
2370,57.230526,57.168000
2371,57.230526,57.168000
2372,115.430156,115.052000
2373,115.430156,115.052000
2374,142.115875,142.151000
2375,142.115875,142.151000
2376,145.370128,145.407000
2377,145.370128,145.407000
2378,137.269613,137.305000
2379,137.269613,137.305000
238,151.183715,150.693000
2380,312.155714,312.239000
2381,312.155714,312.239000
2382,401.123633,399.804000
2383,401.123633,399.804000
2384,381.824273,381.736000
2385,381.824273,381.736000
2386,30.123257,30.031000
2387,30.123257,30.031000
2388,102.923101,102.596000
2389,102.923101,102.596000
239,151.183715,150.693000
2390,155.893324,155.931000
2391,155.893324,155.931000
2392,267.127712,266.857000
2393,267.127712,266.857000
2394,399.555831,399.659000
2395,399.555831,399.659000
2396,42.371642,42.278000
2397,42.371642,42.278000
2398,57.692495,57.511000
2399,57.692495,57.511000
24,194.313198,194.322000
240,286.341795,286.402000
2400,210.539388,209.855000
2401,210.539388,209.855000
2402,64.757222,64.565000
2403,64.757222,64.565000
2404,405.183578,405.281000
2405,405.183578,405.281000
2406,287.797675,286.862000
2407,287.797675,286.862000
2408,318.647637,318.720000
2409,318.647637,318.720000
241,286.341795,286.402000
2410,25.203293,25.111000
2411,25.203293,25.111000
2412,405.588002,404.257000
2413,405.588002,404.257000
2414,72.060695,71.853000
2415,72.060695,71.853000
2416,121.956207,121.557000
2417,121.956207,121.557000
2418,307.560618,307.247000
2419,307.560618,307.247000
242,26.777253,26.766000
2420,29.242653,29.244000
2421,29.242653,29.244000
2422,349.663311,348.518000
2423,349.663311,348.518000
2424,375.941325,375.556000
2425,375.941325,375.556000
2426,122.934583,122.717000
2427,122.934583,122.717000
2428,297.152147,296.400000
2429,297.152147,296.400000
243,26.777253,26.766000
2430,20.654920,20.644000
2431,20.654920,20.644000
2432,72.881223,72.659000
2433,72.881223,72.659000
2434,301.425901,300.427000
2435,301.425901,300.427000
2436,265.385994,265.447000
2437,265.385994,265.447000
2438,413.960283,414.057000
2439,413.960283,414.057000
244,274.699114,274.765000
2440,447.556661,447.659000
2441,447.556661,447.659000
2442,91.682198,91.383000
2443,91.682198,91.383000
2444,275.632595,274.733000
2445,275.632595,274.733000
2446,400.135020,400.233000
2447,400.135020,400.233000
2448,274.077941,273.633000
2449,274.077941,273.633000
245,274.699114,274.765000
2450,15.661109,15.650000
2451,15.661109,15.650000
2452,34.832285,34.717000
2453,34.832285,34.717000
2454,7.638937,7.616000
2455,7.638937,7.616000
2456,363.154941,361.963000
2457,363.154941,361.963000
2458,17.497031,17.431000
2459,17.497031,17.431000
246,429.157389,427.767000
2460,324.661087,323.594000
2461,324.661087,323.594000
2462,146.266000,145.796000
2463,146.266000,145.796000
2464,223.470121,223.522000
2465,223.470121,223.522000
2466,107.798729,107.461000
2467,107.798729,107.461000
2468,291.341034,291.345000
2469,291.341034,291.345000
247,429.157389,427.767000
2470,203.730622,203.061000
2471,203.730622,203.061000
2472,80.203368,79.934000
2473,80.203368,79.934000
2474,60.293895,60.146000
2475,60.293895,60.146000
2476,373.384829,372.974000
2477,373.384829,372.974000
2478,30.701967,30.602000
2479,30.701967,30.602000
248,140.883102,140.489000
2480,246.289181,245.555000
2481,246.289181,245.555000
2482,9.641668,9.642000
2483,9.641668,9.642000
2484,273.965923,274.042000
2485,273.965923,274.042000
2486,399.345537,399.439000
2487,399.345537,399.439000
2488,323.646517,323.730000
2489,323.646517,323.730000
249,140.883102,140.489000
2490,113.748757,113.778000
2491,113.748757,113.778000
2492,33.055518,32.939000
2493,33.055518,32.939000
2494,46.751519,46.739000
2495,46.751519,46.739000
2496,95.725826,95.413000
2497,95.725826,95.413000
2498,411.128738,411.241000
2499,411.128738,411.241000
25,194.313198,194.322000
250,189.161358,189.212000
2500,76.052467,75.788000
2501,76.052467,75.788000
2502,95.020475,95.043000
2503,95.020475,95.043000
2504,14.205185,14.163000
2505,14.205185,14.163000
2506,64.994419,64.781000
2507,64.994419,64.781000
2508,123.296308,122.892000
2509,123.296308,122.892000
251,189.161358,189.212000
2510,268.800785,268.871000
2511,268.800785,268.871000
2512,24.397034,24.323000
2513,24.397034,24.323000
2514,261.314698,260.461000
2515,261.314698,260.461000
2516,379.583984,379.685000
2517,379.583984,379.685000
2518,34.560953,34.570000
2519,34.560953,34.570000
252,64.696880,64.485000
2520,413.104535,411.760000
2521,413.104535,411.760000
2522,265.691216,264.823000
2523,265.691216,264.823000
2524,165.438224,165.272000
2525,165.438224,165.272000
2526,108.521707,108.312000
2527,108.521707,108.312000
2528,28.105369,28.019000
2529,28.105369,28.019000
253,64.696880,64.485000
2530,44.361537,44.211000
2531,44.361537,44.211000
2532,87.237544,86.922000
2533,87.237544,86.922000
2534,402.214367,400.953000
2535,402.214367,400.953000
2536,93.546008,93.222000
2537,93.546008,93.222000
2538,6.264698,6.244000
2539,6.264698,6.244000
254,89.073034,88.911000
2540,403.582782,403.679000
2541,403.582782,403.679000
2542,263.168596,262.305000
2543,263.168596,262.305000
2544,153.768924,153.264000
2545,153.768924,153.264000
2546,33.914166,33.923000
2547,33.914166,33.923000
2548,289.788820,289.860000
2549,289.788820,289.860000
255,89.073034,88.911000
2550,41.118870,40.992000
2551,41.118870,40.992000
2552,342.234391,341.111000
2553,342.234391,341.111000
2554,401.872426,401.979000
2555,401.872426,401.979000
2556,197.133110,196.491000
2557,197.133110,196.491000
2558,107.932315,107.958000
2559,107.932315,107.958000
256,222.621800,222.677000
2560,71.884741,71.877000
2561,71.884741,71.877000
2562,98.047420,98.051000
2563,98.047420,98.051000
2564,251.496294,250.611000
2565,251.496294,250.611000
2566,47.562690,47.497000
2567,47.562690,47.497000
2568,7.558946,7.539000
2569,7.558946,7.539000
257,222.621800,222.677000
2570,396.099393,396.207000
2571,396.099393,396.207000
2572,409.610941,409.491000
2573,409.610941,409.491000
2574,7.503487,7.489000
2575,7.503487,7.489000
2576,10.077212,10.079000
2577,10.077212,10.079000
2578,10.512651,10.478000
2579,10.512651,10.478000
258,89.457820,89.144000
2580,190.385291,190.433000
2581,190.385291,190.433000
2582,289.106550,289.190000
2583,289.106550,289.190000
2584,53.463348,53.455000
2585,53.463348,53.455000
2586,22.487641,22.477000
2587,22.487641,22.477000
2588,225.315788,224.581000
2589,225.315788,224.581000
259,89.457820,89.144000
2590,142.979804,143.014000
2591,142.979804,143.014000
2592,43.979755,44.001000
2593,43.979755,44.001000
2594,64.996732,65.013000
2595,64.996732,65.013000
2596,13.587833,13.591000
2597,13.587833,13.591000
2598,78.758848,78.555000
2599,78.758848,78.555000
26,27.146090,27.141000
260,6.932984,6.934000
2600,403.618672,403.728000
2601,403.618672,403.728000
2602,62.380945,62.177000
2603,62.380945,62.177000
2604,14.934574,14.934000
2605,14.934574,14.934000
2606,37.037355,36.919000
2607,37.037355,36.919000
2608,402.660424,401.338000
2609,402.660424,401.338000
261,6.932984,6.934000
2610,187.321361,187.370000
2611,187.321361,187.370000
2612,112.620091,112.577000
2613,112.620091,112.577000
2614,251.226995,251.260000
2615,251.226995,251.260000
2616,15.554598,15.544000
2617,15.554598,15.544000
2618,105.016479,105.044000
2619,105.016479,105.044000
262,402.726899,402.823000
2620,264.778513,263.855000
2621,264.778513,263.855000
2622,122.834043,122.431000
2623,122.834043,122.431000
2624,17.488104,17.492000
2625,17.488104,17.492000
2626,14.089222,14.043000
2627,14.089222,14.043000
2628,324.661087,323.594000
2629,324.661087,323.594000
263,402.726899,402.823000
2630,244.882235,244.085000
2631,244.882235,244.085000
2632,404.462340,404.570000
2633,404.462340,404.570000
2634,30.417278,30.319000
2635,30.417278,30.319000
2636,269.690313,269.764000
2637,269.690313,269.764000
2638,308.425564,308.498000
2639,308.425564,308.498000
264,174.568238,173.966000
2640,13.224117,13.181000
2641,13.224117,13.181000
2642,269.022426,268.195000
2643,269.022426,268.195000
2644,308.758557,307.759000
2645,308.758557,307.759000
2646,463.319616,463.439000
2647,463.319616,463.439000
2648,90.607942,90.615000
2649,90.607942,90.615000
265,174.568238,173.966000
2650,310.459085,309.366000
2651,310.459085,309.366000
2652,404.422743,404.527000
2653,404.422743,404.527000
2654,20.121249,20.122000
2655,20.121249,20.122000
2656,111.415124,111.052000
2657,111.415124,111.052000
2658,13.847968,13.803000
2659,13.847968,13.803000
266,58.688298,58.496000
2660,130.548589,130.555000
2661,130.548589,130.555000
2662,23.166950,23.184000
2663,23.166950,23.184000
2664,8.888319,8.877000
2665,8.888319,8.877000
2666,368.689727,367.480000
2667,368.689727,367.480000
2668,294.685669,293.941000
2669,294.685669,293.941000
267,58.688298,58.496000
2670,15.233622,15.237000
2671,15.233622,15.237000
2672,59.583054,59.597000
2673,59.583054,59.597000
2674,4.795428,4.779000
2675,4.795428,4.779000
2676,434.240228,432.811000
2677,434.240228,432.811000
2678,200.460786,200.512000
2679,200.460786,200.512000
268,200.846261,200.186000
2680,223.663731,223.735000
2681,223.663731,223.735000
2682,40.843488,40.844000
2683,40.843488,40.844000
2684,28.271188,28.267000
2685,28.271188,28.267000
2686,114.379161,114.153000
2687,114.379161,114.153000
2688,309.063609,309.110000
2689,309.063609,309.110000
269,200.846261,200.186000
2690,427.358782,427.465000
2691,427.358782,427.465000
2692,25.948235,25.863000
2693,25.948235,25.863000
2694,87.748122,87.769000
2695,87.748122,87.769000
2696,128.779482,128.699000
2697,128.779482,128.699000
2698,302.141869,302.224000
2699,302.141869,302.224000
27,27.146090,27.141000
270,274.250533,273.347000
2700,389.711473,388.440000
2701,389.711473,388.440000
2702,171.460494,170.901000
2703,171.460494,170.901000
2704,462.916294,462.776000
2705,462.916294,462.776000
2706,73.494156,73.411000
2707,73.494156,73.411000
2708,25.178373,25.102000
2709,25.178373,25.102000
271,274.250533,273.347000
2710,223.902167,223.966000
2711,223.902167,223.966000
2712,186.102894,186.150000
2713,186.102894,186.150000
2714,426.918614,427.029000
2715,426.918614,427.029000
2716,301.411611,300.422000
2717,301.411611,300.422000
2718,25.874494,25.790000
2719,25.874494,25.790000
272,278.608750,277.702000
2720,137.126789,137.161000
2721,137.126789,137.161000
2722,211.899871,211.954000
2723,211.899871,211.954000
2724,23.554080,23.553000
2725,23.554080,23.553000
2726,337.576683,336.476000
2727,337.576683,336.476000
2728,43.319694,43.311000
2729,43.319694,43.311000
273,278.608750,277.702000
2730,262.642065,261.840000
2731,262.642065,261.840000
2732,107.349467,106.977000
2733,107.349467,106.977000
2734,133.591185,133.151000
2735,133.591185,133.151000
2736,401.036625,401.151000
2737,401.036625,401.151000
2738,351.624833,351.695000
2739,351.624833,351.695000
274,125.878071,125.469000
2740,392.312313,391.032000
2741,392.312313,391.032000
2742,225.534733,225.418000
2743,225.534733,225.418000
2744,202.474203,201.800000
2745,202.474203,201.800000
2746,303.189949,303.259000
2747,303.189949,303.259000
2748,402.660781,401.339000
2749,402.660781,401.339000
275,125.878071,125.469000
2750,405.194453,405.292000
2751,405.194453,405.292000
2752,398.259419,397.169000
2753,398.259419,397.169000
2754,305.461447,305.391000
2755,305.461447,305.391000
2756,52.007701,51.837000
2757,52.007701,51.837000
2758,15.194727,15.190000
2759,15.194727,15.190000
276,12.310526,12.302000
2760,46.646836,46.515000
2761,46.646836,46.515000
2762,111.994009,111.640000
2763,111.994009,111.640000
2764,12.254955,12.217000
2765,12.254955,12.217000
2766,277.307564,276.395000
2767,277.307564,276.395000
2768,462.550769,462.627000
2769,462.550769,462.627000
277,12.310526,12.302000
2770,392.918929,391.633000
2771,392.918929,391.633000
2772,41.248688,41.113000
2773,41.248688,41.113000
2774,35.302708,35.206000
2775,35.302708,35.206000
2776,99.449633,99.137000
2777,99.449633,99.137000
2778,110.199995,110.227000
2779,110.199995,110.227000
278,212.013526,212.049000
2780,98.516405,98.192000
2781,98.516405,98.192000
2782,370.926936,371.021000
2783,370.926936,371.021000
2784,92.016865,91.979000
2785,92.016865,91.979000
2786,302.876818,302.937000
2787,302.876818,302.937000
2788,184.427117,184.470000
2789,184.427117,184.470000
279,212.013526,212.049000
2790,113.011520,113.041000
2791,113.011520,113.041000
2792,17.081159,17.022000
2793,17.081159,17.022000
2794,70.315920,70.085000
2795,70.315920,70.085000
2796,78.295169,78.041000
2797,78.295169,78.041000
2798,11.528955,11.500000
2799,11.528955,11.500000
28,21.088320,21.093000
280,78.018906,77.744000
2800,71.054862,71.072000
2801,71.054862,71.072000
2802,137.709658,137.222000
2803,137.709658,137.222000
2804,459.315149,459.438000
2805,459.315149,459.438000
2806,13.674998,13.678000
2807,13.674998,13.678000
2808,67.925840,67.908000
2809,67.925840,67.908000
281,78.018906,77.744000
2810,403.274940,403.335000
2811,403.274940,403.335000
2812,226.323963,225.882000
2813,226.323963,225.882000
2814,88.038748,88.061000
2815,88.038748,88.061000
2816,211.676186,211.711000
2817,211.676186,211.711000
2818,337.882353,337.239000
2819,337.882353,337.239000
282,246.133228,245.494000
2820,403.989585,402.658000
2821,403.989585,402.658000
2822,405.482827,404.211000
2823,405.482827,404.211000
2824,354.260770,353.337000
2825,354.260770,353.337000
2826,85.494090,85.205000
2827,85.494090,85.205000
2828,100.990339,100.652000
2829,100.990339,100.652000
283,246.133228,245.494000
2830,294.913266,294.904000
2831,294.913266,294.904000
2832,145.339243,145.365000
2833,145.339243,145.365000
2834,405.605591,404.281000
2835,405.605591,404.281000
2836,135.612529,135.622000
2837,135.612529,135.622000
2838,287.048438,286.979000
2839,287.048438,286.979000
284,457.642159,457.750000
2840,44.495643,44.492000
2841,44.495643,44.492000
2842,401.577438,400.266000
2843,401.577438,400.266000
2844,53.274938,53.288000
2845,53.274938,53.288000
2846,120.307220,119.912000
2847,120.307220,119.912000
2848,453.367371,451.887000
2849,453.367371,451.887000
285,457.642159,457.750000
2850,103.103524,102.767000
2851,103.103524,102.767000
2852,100.864704,100.891000
2853,100.864704,100.891000
2854,414.687169,414.789000
2855,414.687169,414.789000
2856,131.921758,131.648000
2857,131.921758,131.648000
2858,39.058404,38.932000
2859,39.058404,38.932000
286,112.910447,112.942000
2860,376.580483,375.894000
2861,376.580483,375.894000
2862,404.297636,404.393000
2863,404.297636,404.393000
2864,303.212172,303.281000
2865,303.212172,303.281000
2866,357.844573,356.682000
2867,357.844573,356.682000
2868,120.914700,120.947000
2869,120.914700,120.947000
287,112.910447,112.942000
2870,209.990610,210.041000
2871,209.990610,210.041000
2872,84.951370,84.952000
2873,84.951370,84.952000
2874,390.714492,389.438000
2875,390.714492,389.438000
2876,472.750665,471.305000
2877,472.750665,471.305000
2878,192.393033,192.203000
2879,192.393033,192.203000
288,33.755956,33.764000
2880,404.242702,404.346000
2881,404.242702,404.346000
2882,44.067729,44.078000
2883,44.067729,44.078000
2884,42.856733,42.719000
2885,42.856733,42.719000
2886,19.825628,19.764000
2887,19.825628,19.764000
2888,278.181746,277.332000
2889,278.181746,277.332000
289,33.755956,33.764000
2890,136.548373,136.106000
2891,136.548373,136.106000
2892,12.976066,12.933000
2893,12.976066,12.933000
2894,82.430250,82.222000
2895,82.430250,82.222000
2896,22.654672,22.671000
2897,22.654672,22.671000
2898,406.359236,405.026000
2899,406.359236,405.026000
29,21.088320,21.093000
290,193.364751,193.400000
2900,41.597669,41.545000
2901,41.597669,41.545000
2902,429.157389,427.767000
2903,429.157389,427.767000
2904,335.356755,335.449000
2905,335.356755,335.449000
2906,381.948340,380.692000
2907,381.948340,380.692000
2908,10.924698,10.880000
2909,10.924698,10.880000
291,193.364751,193.400000
2910,445.693917,444.235000
2911,445.693917,444.235000
2912,39.545356,39.399000
2913,39.545356,39.399000
2914,405.278560,403.941000
2915,405.278560,403.941000
2916,345.080871,344.258000
2917,345.080871,344.258000
2918,291.354429,291.359000
2919,291.354429,291.359000
292,121.905128,121.510000
2920,101.814426,101.483000
2921,101.814426,101.483000
2922,201.564851,200.906000
2923,201.564851,200.906000
2924,434.224498,432.810000
2925,434.224498,432.810000
2926,457.631361,457.739000
2927,457.631361,457.739000
2928,19.826100,19.762000
2929,19.826100,19.762000
293,121.905128,121.510000
2930,171.994899,171.650000
2931,171.994899,171.650000
2932,10.259491,10.232000
2933,10.259491,10.232000
2934,260.247340,259.999000
2935,260.247340,259.999000
2936,193.846762,193.206000
2937,193.846762,193.206000
2938,402.214299,400.953000
2939,402.214299,400.953000
294,73.699131,73.456000
2940,379.410690,379.498000
2941,379.410690,379.498000
2942,84.136028,83.861000
2943,84.136028,83.861000
2944,378.326808,378.431000
2945,378.326808,378.431000
2946,305.464603,305.395000
2947,305.464603,305.395000
2948,290.023976,290.082000
