trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled,timepoint,start_service_area_id,end_service_area_id,start_service_area_radius,end_service_area_radius,continuous_pickup,continuous_drop_off,pickup_area_id,drop_off_area_id,pickup_service_area_radius,drop_off_service_area_radius
t_72463_b_219_tn_4,11:37:00,11:37:00,767253,32,,0,0,11831.48284456,0,,,,,1,1,,,,
t_72463_b_219_tn_5,12:15:00,12:15:00,767253,1,,0,0,0,0,,,,,1,1,,,,
t_72463_b_219_tn_5,,,767390,2,,0,0,385.511811848212,0,,,,,1,1,,,,
t_72463_b_219_tn_5,,,767507,3,,0,0,703.42754915468,0,,,,,1,1,,,,
t_72463_b_219_tn_5,,,767508,4,,0,0,961.818439344591,0,,,,,1,1,,,,
t_72463_b_219_tn_5,,,767509,5,,0,0,1403.91291237446,0,,,,,1,1,,,,
t_72463_b_219_tn_5,,,767510,6,,0,0,2068.56368977043,0,,,,,1,1,,,,
t_72463_b_219_tn_5,12:20:00,12:20:00,767511,7,,0,0,2792.4444993774,0,,,,,1,1,,,,
t_72463_b_219_tn_5,,,767512,8,,0,0,3277.82411246656,0,,,,,1,1,,,,
t_72463_b_219_tn_5,,,767513,9,,0,0,3424.53006212132,0,,,,,1,1,,,,
t_72463_b_219_tn_5,,,767514,10,,0,0,3869.15235736396,0,,,,,1,1,,,,
t_72463_b_219_tn_5,,,767515,11,,0,0,4147.24461596685,0,,,,,1,1,,,,
t_72463_b_219_tn_5,,,767516,12,,0,0,4353.88583929357,0,,,,,1,1,,,,
t_72463_b_219_tn_5,,,767517,13,,0,0,4564.76623881486,0,,,,,1,1,,,,
t_72463_b_219_tn_5,,,767518,14,,0,0,4972.38150417745,0,,,,,1,1,,,,
t_72463_b_219_tn_5,,,767519,15,,0,0,5382.13537294629,0,,,,,1,1,,,,
t_72463_b_219_tn_5,12:25:00,12:25:00,767520,16,,0,0,5792.01307446579,0,,,,,1,1,,,,
t_72463_b_219_tn_5,,,767521,17,,0,0,6155.70297996604,0,,,,,1,1,,,,
t_72463_b_219_tn_5,,,767522,18,,0,0,6584.39533598607,0,,,,,1,1,,,,
t_72463_b_219_tn_5,,,767523,19,,0,0,7109.84963901154,0,,,,,1,1,,,,
t_72463_b_219_tn_5,,,767524,20,,0,0,7416.38852924687,0,,,,,1,1,,,,
t_72463_b_219_tn_5,,,767525,21,,0,0,7809.02173868119,0,,,,,1,1,,,,
t_72463_b_219_tn_5,,,767526,22,,0,0,8105.66986077936,0,,,,,1,1,,,,
t_72463_b_219_tn_5,12:30:00,12:30:00,767527,23,,0,0,8310.68489933843,0,,,,,1,1,,,,
t_72463_b_219_tn_5,,,767528,24,,0,0,8619.61484347445,0,,,,,1,1,,,,
t_72463_b_219_tn_5,,,767529,25,,0,0,8837.95498601856,0,,,,,1,1,,,,
t_72463_b_219_tn_5,,,767530,26,,0,0,9426.14207332483,0,,,,,1,1,,,,
t_72463_b_219_tn_5,12:34:00,12:34:00,767531,27,,0,0,10175.6791479891,0,,,,,1,1,,,,
t_72463_b_219_tn_5,,,767532,28,,0,0,10608.7563197765,0,,,,,1,1,,,,
t_72463_b_219_tn_5,,,767533,29,,0,0,10848.1324026326,0,,,,,1,1,,,,
t_72463_b_219_tn_5,,,767534,30,,0,0,11059.7082186042,0,,,,,1,1,,,,
t_72463_b_219_tn_5,,,767535,31,,0,0,11308.3875132789,0,,,,,1,1,,,,
t_72463_b_219_tn_5,12:37:00,12:37:00,767253,32,,0,0,11831.48284456,0,,,,,1,1,,,,
t_72463_b_219_tn_6,13:15:00,13:15:00,767253,1,,0,0,0,0,,,,,1,1,,,,
t_72463_b_219_tn_6,,,767390,2,,0,0,385.511811848212,0,,,,,1,1,,,,
t_72463_b_219_tn_6,,,767507,3,,0,0,703.42754915468,0,,,,,1,1,,,,
t_72463_b_219_tn_6,,,767508,4,,0,0,961.818439344591,0,,,,,1,1,,,,
t_72463_b_219_tn_6,,,767509,5,,0,0,1403.91291237446,0,,,,,1,1,,,,
t_72463_b_219_tn_6,,,767510,6,,0,0,2068.56368977043,0,,,,,1,1,,,,
t_72463_b_219_tn_6,13:20:00,13:20:00,767511,7,,0,0,2792.4444993774,0,,,,,1,1,,,,
t_72463_b_219_tn_6,,,767512,8,,0,0,3277.82411246656,0,,,,,1,1,,,,
t_72463_b_219_tn_6,,,767513,9,,0,0,3424.53006212132,0,,,,,1,1,,,,
t_72463_b_219_tn_6,,,767514,10,,0,0,3869.15235736396,0,,,,,1,1,,,,
t_72463_b_219_tn_6,,,767515,11,,0,0,4147.24461596685,0,,,,,1,1,,,,
t_72463_b_219_tn_6,,,767516,12,,0,0,4353.88583929357,0,,,,,1,1,,,,
t_72463_b_219_tn_6,,,767517,13,,0,0,4564.76623881486,0,,,,,1,1,,,,
t_72463_b_219_tn_6,,,767518,14,,0,0,4972.38150417745,0,,,,,1,1,,,,
t_72463_b_219_tn_6,,,767519,15,,0,0,5382.13537294629,0,,,,,1,1,,,,
t_72463_b_219_tn_6,13:25:00,13:25:00,767520,16,,0,0,5792.01307446579,0,,,,,1,1,,,,
t_72463_b_219_tn_6,,,767521,17,,0,0,6155.70297996604,0,,,,,1,1,,,,
t_72463_b_219_tn_6,,,767522,18,,0,0,6584.39533598607,0,,,,,1,1,,,,
t_72463_b_219_tn_6,,,767523,19,,0,0,7109.84963901154,0,,,,,1,1,,,,
t_72463_b_219_tn_6,,,767524,20,,0,0,7416.38852924687,0,,,,,1,1,,,,
t_72463_b_219_tn_6,,,767525,21,,0,0,7809.02173868119,0,,,,,1,1,,,,
t_72463_b_219_tn_6,,,767526,22,,0,0,8105.66986077936,0,,,,,1,1,,,,
t_72463_b_219_tn_6,13:30:00,13:30:00,767527,23,,0,0,8310.68489933843,0,,,,,1,1,,,,
t_72463_b_219_tn_6,,,767528,24,,0,0,8619.61484347445,0,,,,,1,1,,,,
t_72463_b_219_tn_6,,,767529,25,,0,0,8837.95498601856,0,,,,,1,1,,,,
t_72463_b_219_tn_6,,,767530,26,,0,0,9426.14207332483,0,,,,,1,1,,,,
t_72463_b_219_tn_6,13:34:00,13:34:00,767531,27,,0,0,10175.6791479891,0,,,,,1,1,,,,
t_72463_b_219_tn_6,,,767532,28,,0,0,10608.7563197765,0,,,,,1,1,,,,
t_72463_b_219_tn_6,,,767533,29,,0,0,10848.1324026326,0,,,,,1,1,,,,
t_72463_b_219_tn_6,,,767534,30,,0,0,11059.7082186042,0,,,,,1,1,,,,
t_72463_b_219_tn_6,,,767535,31,,0,0,11308.3875132789,0,,,,,1,1,,,,
t_72463_b_219_tn_6,13:37:00,13:37:00,767253,32,,0,0,11831.48284456,0,,,,,1,1,,,,
t_72463_b_219_tn_7,14:15:00,14:15:00,767253,1,,0,0,0,0,,,,,1,1,,,,
t_72463_b_219_tn_7,,,767390,2,,0,0,385.511811848212,0,,,,,1,1,,,,
t_72463_b_219_tn_7,,,767507,3,,0,0,703.42754915468,0,,,,,1,1,,,,
t_72463_b_219_tn_7,,,767508,4,,0,0,961.818439344591,0,,,,,1,1,,,,
t_72463_b_219_tn_7,,,767509,5,,0,0,1403.91291237446,0,,,,,1,1,,,,
t_72463_b_219_tn_7,,,767510,6,,0,0,2068.56368977043,0,,,,,1,1,,,,
t_72463_b_219_tn_7,14:20:00,14:20:00,767511,7,,0,0,2792.4444993774,0,,,,,1,1,,,,
t_72463_b_219_tn_7,,,767512,8,,0,0,3277.82411246656,0,,,,,1,1,,,,
t_72463_b_219_tn_7,,,767513,9,,0,0,3424.53006212132,0,,,,,1,1,,,,
t_72463_b_219_tn_7,,,767514,10,,0,0,3869.15235736396,0,,,,,1,1,,,,
t_72463_b_219_tn_7,,,767515,11,,0,0,4147.24461596685,0,,,,,1,1,,,,
t_72463_b_219_tn_7,,,767516,12,,0,0,4353.88583929357,0,,,,,1,1,,,,
t_72463_b_219_tn_7,,,767517,13,,0,0,4564.76623881486,0,,,,,1,1,,,,
t_72463_b_219_tn_7,,,767518,14,,0,0,4972.38150417745,0,,,,,1,1,,,,
t_72463_b_219_tn_7,,,767519,15,,0,0,5382.13537294629,0,,,,,1,1,,,,
t_72463_b_219_tn_7,14:25:00,14:25:00,767520,16,,0,0,5792.01307446579,0,,,,,1,1,,,,
t_72463_b_219_tn_7,,,767521,17,,0,0,6155.70297996604,0,,,,,1,1,,,,
t_72463_b_219_tn_7,,,767522,18,,0,0,6584.39533598607,0,,,,,1,1,,,,
t_72463_b_219_tn_7,,,767523,19,,0,0,7109.84963901154,0,,,,,1,1,,,,
t_72463_b_219_tn_7,,,767524,20,,0,0,7416.38852924687,0,,,,,1,1,,,,
t_72463_b_219_tn_7,,,767525,21,,0,0,7809.02173868119,0,,,,,1,1,,,,
t_72463_b_219_tn_7,,,767526,22,,0,0,8105.66986077936,0,,,,,1,1,,,,
t_72463_b_219_tn_7,14:30:00,14:30:00,767527,23,,0,0,8310.68489933843,0,,,,,1,1,,,,
t_72463_b_219_tn_7,,,767528,24,,0,0,8619.61484347445,0,,,,,1,1,,,,
t_72463_b_219_tn_7,,,767529,25,,0,0,8837.95498601856,0,,,,,1,1,,,,
t_72463_b_219_tn_7,,,767530,26,,0,0,9426.14207332483,0,,,,,1,1,,,,
t_72463_b_219_tn_7,14:34:00,14:34:00,767531,27,,0,0,10175.6791479891,0,,,,,1,1,,,,
t_72463_b_219_tn_7,,,767532,28,,0,0,10608.7563197765,0,,,,,1,1,,,,
t_72463_b_219_tn_7,,,767533,29,,0,0,10848.1324026326,0,,,,,1,1,,,,
t_72463_b_219_tn_7,,,767534,30,,0,0,11059.7082186042,0,,,,,1,1,,,,
t_72463_b_219_tn_7,,,767535,31,,0,0,11308.3875132789,0,,,,,1,1,,,,
t_72463_b_219_tn_7,14:37:00,14:37:00,767253,32,,0,0,11831.48284456,0,,,,,1,1,,,,
t_72463_b_219_tn_8,15:15:00,15:15:00,767253,1,,0,0,0,0,,,,,1,1,,,,
t_72463_b_219_tn_8,,,767390,2,,0,0,385.511811848212,0,,,,,1,1,,,,
t_72463_b_219_tn_8,,,767507,3,,0,0,703.42754915468,0,,,,,1,1,,,,
t_72463_b_219_tn_8,,,767508,4,,0,0,961.818439344591,0,,,,,1,1,,,,
t_72463_b_219_tn_8,,,767509,5,,0,0,1403.91291237446,0,,,,,1,1,,,,
t_72463_b_219_tn_8,,,767510,6,,0,0,2068.56368977043,0,,,,,1,1,,,,
t_72463_b_219_tn_8,15:20:00,15:20:00,767511,7,,0,0,2792.4444993774,0,,,,,1,1,,,,
t_72463_b_219_tn_8,,,767512,8,,0,0,3277.82411246656,0,,,,,1,1,,,,
t_72463_b_219_tn_8,,,767513,9,,0,0,3424.53006212132,0,,,,,1,1,,,,
t_72463_b_219_tn_8,,,767514,10,,0,0,3869.15235736396,0,,,,,1,1,,,,
t_72463_b_219_tn_8,,,767515,11,,0,0,4147.24461596685,0,,,,,1,1,,,,
t_72463_b_219_tn_8,,,767516,12,,0,0,4353.88583929357,0,,,,,1,1,,,,
t_72463_b_219_tn_8,,,767517,13,,0,0,4564.76623881486,0,,,,,1,1,,,,
t_72463_b_219_tn_8,,,767518,14,,0,0,4972.38150417745,0,,,,,1,1,,,,
t_72463_b_219_tn_8,,,767519,15,,0,0,5382.13537294629,0,,,,,1,1,,,,
t_72463_b_219_tn_8,15:25:00,15:25:00,767520,16,,0,0,5792.01307446579,0,,,,,1,1,,,,
t_72463_b_219_tn_8,,,767521,17,,0,0,6155.70297996604,0,,,,,1,1,,,,
t_72463_b_219_tn_8,,,767522,18,,0,0,6584.39533598607,0,,,,,1,1,,,,
t_72463_b_219_tn_8,,,767523,19,,0,0,7109.84963901154,0,,,,,1,1,,,,
t_72463_b_219_tn_8,,,767524,20,,0,0,7416.38852924687,0,,,,,1,1,,,,
t_72463_b_219_tn_8,,,767525,21,,0,0,7809.02173868119,0,,,,,1,1,,,,
t_72463_b_219_tn_8,,,767526,22,,0,0,8105.66986077936,0,,,,,1,1,,,,
t_72463_b_219_tn_8,15:30:00,15:30:00,767527,23,,0,0,8310.68489933843,0,,,,,1,1,,,,
t_72463_b_219_tn_8,,,767528,24,,0,0,8619.61484347445,0,,,,,1,1,,,,
t_72463_b_219_tn_8,,,767529,25,,0,0,8837.95498601856,0,,,,,1,1,,,,
t_72463_b_219_tn_8,,,767530,26,,0,0,9426.14207332483,0,,,,,1,1,,,,
t_72463_b_219_tn_8,15:34:00,15:34:00,767531,27,,0,0,10175.6791479891,0,,,,,1,1,,,,
t_72463_b_219_tn_8,,,767532,28,,0,0,10608.7563197765,0,,,,,1,1,,,,
t_72463_b_219_tn_8,,,767533,29,,0,0,10848.1324026326,0,,,,,1,1,,,,
t_72463_b_219_tn_8,,,767534,30,,0,0,11059.7082186042,0,,,,,1,1,,,,
t_72463_b_219_tn_8,,,767535,31,,0,0,11308.3875132789,0,,,,,1,1,,,,
t_72463_b_219_tn_8,15:37:00,15:37:00,767253,32,,0,0,11831.48284456,0,,,,,1,1,,,,
t_72463_b_219_tn_9,16:15:00,16:15:00,767253,1,,0,0,0,0,,,,,1,1,,,,
t_72463_b_219_tn_9,,,767390,2,,0,0,385.511811848212,0,,,,,1,1,,,,
t_72463_b_219_tn_9,,,767507,3,,0,0,703.42754915468,0,,,,,1,1,,,,
t_72463_b_219_tn_9,,,767508,4,,0,0,961.818439344591,0,,,,,1,1,,,,
t_72463_b_219_tn_9,,,767509,5,,0,0,1403.91291237446,0,,,,,1,1,,,,
t_72463_b_219_tn_9,,,767510,6,,0,0,2068.56368977043,0,,,,,1,1,,,,
t_72463_b_219_tn_9,16:20:00,16:20:00,767511,7,,0,0,2792.4444993774,0,,,,,1,1,,,,
t_72463_b_219_tn_9,,,767512,8,,0,0,3277.82411246656,0,,,,,1,1,,,,
t_72463_b_219_tn_9,,,767513,9,,0,0,3424.53006212132,0,,,,,1,1,,,,
t_72463_b_219_tn_9,,,767514,10,,0,0,3869.15235736396,0,,,,,1,1,,,,
t_72463_b_219_tn_9,,,767515,11,,0,0,4147.24461596685,0,,,,,1,1,,,,
t_72463_b_219_tn_9,,,767516,12,,0,0,4353.88583929357,0,,,,,1,1,,,,
t_72463_b_219_tn_9,,,767517,13,,0,0,4564.76623881486,0,,,,,1,1,,,,
t_72463_b_219_tn_9,,,767518,14,,0,0,4972.38150417745,0,,,,,1,1,,,,
t_72463_b_219_tn_9,,,767519,15,,0,0,5382.13537294629,0,,,,,1,1,,,,
t_72463_b_219_tn_9,16:25:00,16:25:00,767520,16,,0,0,5792.01307446579,0,,,,,1,1,,,,
t_72463_b_219_tn_9,,,767521,17,,0,0,6155.70297996604,0,,,,,1,1,,,,
t_72463_b_219_tn_9,,,767522,18,,0,0,6584.39533598607,0,,,,,1,1,,,,
t_72463_b_219_tn_9,,,767523,19,,0,0,7109.84963901154,0,,,,,1,1,,,,
t_72463_b_219_tn_9,,,767524,20,,0,0,7416.38852924687,0,,,,,1,1,,,,
t_72463_b_219_tn_9,,,767525,21,,0,0,7809.02173868119,0,,,,,1,1,,,,
t_72463_b_219_tn_9,,,767526,22,,0,0,8105.66986077936,0,,,,,1,1,,,,
t_72463_b_219_tn_9,16:30:00,16:30:00,767527,23,,0,0,8310.68489933843,0,,,,,1,1,,,,
t_72463_b_219_tn_9,,,767528,24,,0,0,8619.61484347445,0,,,,,1,1,,,,
t_72463_b_219_tn_9,,,767529,25,,0,0,8837.95498601856,0,,,,,1,1,,,,
t_72463_b_219_tn_9,,,767530,26,,0,0,9426.14207332483,0,,,,,1,1,,,,
t_72463_b_219_tn_9,16:34:00,16:34:00,767531,27,,0,0,10175.6791479891,0,,,,,1,1,,,,
t_72463_b_219_tn_9,,,767532,28,,0,0,10608.7563197765,0,,,,,1,1,,,,
t_72463_b_219_tn_9,,,767533,29,,0,0,10848.1324026326,0,,,,,1,1,,,,
t_72463_b_219_tn_9,,,767534,30,,0,0,11059.7082186042,0,,,,,1,1,,,,
t_72463_b_219_tn_9,,,767535,31,,0,0,11308.3875132789,0,,,,,1,1,,,,
t_72463_b_219_tn_9,16:37:00,16:37:00,767253,32,,0,0,11831.48284456,0,,,,,1,1,,,,
t_72464_b_219_tn_1,08:15:00,08:15:00,767253,1,,0,0,0,0,,,,,1,1,,,,
t_72464_b_219_tn_1,,,767254,2,,0,0,412.670465667674,0,,,,,1,1,,,,
t_72464_b_219_tn_1,,,767255,3,,0,0,686.79665550245,0,,,,,1,1,,,,
t_72464_b_219_tn_1,,,767256,4,,0,0,1046.76345892626,0,,,,,1,1,,,,
t_72464_b_219_tn_1,,,767257,5,,0,0,1555.50200635342,0,,,,,1,1,,,,
t_72464_b_219_tn_1,,,767258,6,,0,0,2038.93300876468,0,,,,,1,1,,,,
t_72464_b_219_tn_1,08:20:00,08:20:00,767536,7,,0,0,2303.2066843209,0,,,,,1,1,,,,
t_72464_b_219_tn_1,,,767537,8,,0,0,2684.51473525726,0,,,,,1,1,,,,
t_72464_b_219_tn_1,,,767538,9,,0,0,2979.26603262595,0,,,,,1,1,,,,
t_72464_b_219_tn_1,,,767539,10,,0,0,3406.84537665911,0,,,,,1,1,,,,
t_72464_b_219_tn_1,,,767540,11,,0,0,3561.03085986021,0,,,,,1,1,,,,
t_72464_b_219_tn_1,,,767541,12,,0,0,3996.78025403367,0,,,,,1,1,,,,
t_72464_b_219_tn_1,08:25:00,08:25:00,767542,13,,0,0,4620.79846276338,0,,,,,1,1,,,,
t_72464_b_219_tn_1,,,767543,14,,0,0,5287.3857257143,0,,,,,1,1,,,,
t_72464_b_219_tn_1,,,767544,15,,0,0,5711.62965350922,0,,,,,1,1,,,,
t_72464_b_219_tn_1,,,767545,16,,0,0,6409.15812138685,0,,,,,1,1,,,,
t_72464_b_219_tn_1,08:30:00,08:30:00,767546,17,,0,0,6749.46920183796,0,,,,,1,1,,,,
t_72464_b_219_tn_1,,,767547,18,,0,0,6928.71797075427,0,,,,,1,1,,,,
t_72464_b_219_tn_1,,,767548,19,,0,0,7096.72979374782,0,,,,,1,1,,,,
t_72464_b_219_tn_1,,,767549,20,,0,0,7326.40063254448,0,,,,,1,1,,,,
t_72464_b_219_tn_1,,,767550,21,,0,0,7566.52955709031,0,,,,,1,1,,,,
t_72464_b_219_tn_1,,,767551,22,,0,0,7874.82631727466,0,,,,,1,1,,,,
t_72464_b_219_tn_1,,,767552,23,,0,0,8171.7303586029,0,,,,,1,1,,,,
t_72464_b_219_tn_1,08:35:00,08:35:00,767553,24,,0,0,8515.46052113801,0,,,,,1,1,,,,
t_72464_b_219_tn_1,,,767554,25,,0,0,8667.47000741047,0,,,,,1,1,,,,
t_72464_b_219_tn_1,,,767555,26,,0,0,9249.07546840394,0,,,,,1,1,,,,
t_72464_b_219_tn_1,,,767556,27,,0,0,9369.35805964199,0,,,,,1,1,,,,
t_72464_b_219_tn_1,,,767557,28,,0,0,10020.7999887277,0,,,,,1,1,,,,
t_72464_b_219_tn_1,08:40:00,08:40:00,767558,29,,0,0,10280.9393458124,0,,,,,1,1,,,,
t_72464_b_219_tn_1,,,767559,30,,0,0,11124.4763562731,0,,,,,1,1,,,,
t_72464_b_219_tn_1,,,767560,31,,0,0,11466.4546545252,0,,,,,1,1,,,,
t_72464_b_219_tn_1,,,767561,32,,0,0,12512.3831547418,0,,,,,1,1,,,,
t_72464_b_219_tn_1,,,767562,33,,0,0,13026.5616670611,0,,,,,1,1,,,,
t_72464_b_219_tn_1,,,767563,34,,0,0,13325.9232564031,0,,,,,1,1,,,,
t_72464_b_219_tn_1,08:45:00,08:45:00,767564,35,,0,0,13547.6877077078,0,,,,,1,1,,,,
t_72464_b_219_tn_1,,,767565,36,,0,0,14612.2691456003,0,,,,,1,1,,,,
t_72464_b_219_tn_1,,,767566,37,,0,0,14992.8671839721,0,,,,,1,1,,,,
t_72464_b_219_tn_1,,,767567,38,,0,0,15339.2957436957,0,,,,,1,1,,,,
t_72464_b_219_tn_1,,,767568,39,,0,0,15621.0669056389,0,,,,,1,1,,,,
t_72464_b_219_tn_1,,,2502238,40,,0,0,16035.9800601331,0,,,,,1,1,,,,
t_72464_b_219_tn_1,08:50:00,08:50:00,767569,41,,0,0,16471.4014139542,0,,,,,1,1,,,,
t_72464_b_219_tn_1,,,767570,42,,0,0,16800.7495971137,0,,,,,1,1,,,,
t_72464_b_219_tn_1,,,767571,43,,0,0,17492.8163758505,0,,,,,1,1,,,,
t_72464_b_219_tn_1,08:55:00,08:55:00,767572,44,,0,0,18179.458626105,0,,,,,1,1,,,,
t_72464_b_219_tn_1,,,767573,45,,0,0,18586.6313622436,0,,,,,1,1,,,,
t_72464_b_219_tn_1,,,767574,46,,0,0,18841.2894181692,0,,,,,1,1,,,,
t_72464_b_219_tn_1,,,767575,47,,0,0,19613.3841320585,0,,,,,1,1,,,,
t_72464_b_219_tn_1,,,767576,48,,0,0,20303.6742755547,0,,,,,1,1,,,,
t_72464_b_219_tn_1,09:00:00,09:00:00,767540,49,,0,0,20772.229384583,0,,,,,1,1,,,,
t_72464_b_219_tn_1,,,767577,50,,0,0,21583.7759081097,0,,,,,1,1,,,,
t_72464_b_219_tn_1,,,767578,51,,0,0,21869.1703583806,0,,,,,1,1,,,,
t_72464_b_219_tn_1,09:03:00,09:03:00,767285,52,,0,0,22318.0449974116,0,,,,,1,1,,,,
t_72464_b_219_tn_1,,,767286,53,,0,0,22607.2212416253,0,,,,,1,1,,,,
t_72464_b_219_tn_1,,,767287,54,,0,0,23201.9377834038,0,,,,,1,1,,,,
t_72464_b_219_tn_1,,,767288,55,,0,0,23458.6375047938,0,,,,,1,1,,,,
t_72464_b_219_tn_1,,,767289,56,,0,0,23808.3642384518,0,,,,,1,1,,,,
t_72464_b_219_tn_1,,,767290,57,,0,0,24040.2377600751,0,,,,,1,1,,,,
t_72464_b_219_tn_1,09:08:00,09:08:00,767253,58,,0,0,24449.67165772,0,,,,,1,1,,,,
t_72464_b_219_tn_10,17:15:00,17:15:00,767253,1,,0,0,0,0,,,,,1,1,,,,
t_72464_b_219_tn_10,,,767254,2,,0,0,412.670465667674,0,,,,,1,1,,,,
t_72464_b_219_tn_10,,,767255,3,,0,0,686.79665550245,0,,,,,1,1,,,,
t_72464_b_219_tn_10,,,767256,4,,0,0,1046.76345892626,0,,,,,1,1,,,,
t_72464_b_219_tn_10,,,767257,5,,0,0,1555.50200635342,0,,,,,1,1,,,,
t_72464_b_219_tn_10,,,767258,6,,0,0,2038.93300876468,0,,,,,1,1,,,,
t_72464_b_219_tn_10,17:20:00,17:20:00,767536,7,,0,0,2303.2066843209,0,,,,,1,1,,,,
t_72464_b_219_tn_10,,,767537,8,,0,0,2684.51473525726,0,,,,,1,1,,,,
t_72464_b_219_tn_10,,,767538,9,,0,0,2979.26603262595,0,,,,,1,1,,,,
t_72464_b_219_tn_10,,,767539,10,,0,0,3406.84537665911,0,,,,,1,1,,,,
t_72464_b_219_tn_10,,,767540,11,,0,0,3561.03085986021,0,,,,,1,1,,,,
t_72464_b_219_tn_10,,,767541,12,,0,0,3996.78025403367,0,,,,,1,1,,,,
t_72464_b_219_tn_10,17:25:00,17:25:00,767542,13,,0,0,4620.79846276338,0,,,,,1,1,,,,
t_72464_b_219_tn_10,,,767543,14,,0,0,5287.3857257143,0,,,,,1,1,,,,
t_72464_b_219_tn_10,,,767544,15,,0,0,5711.62965350922,0,,,,,1,1,,,,
t_72464_b_219_tn_10,,,767545,16,,0,0,6409.15812138685,0,,,,,1,1,,,,
t_72464_b_219_tn_10,17:30:00,17:30:00,767546,17,,0,0,6749.46920183796,0,,,,,1,1,,,,
t_72464_b_219_tn_10,,,767547,18,,0,0,6928.71797075427,0,,,,,1,1,,,,
t_72464_b_219_tn_10,,,767548,19,,0,0,7096.72979374782,0,,,,,1,1,,,,
t_72464_b_219_tn_10,,,767549,20,,0,0,7326.40063254448,0,,,,,1,1,,,,
t_72464_b_219_tn_10,,,767550,21,,0,0,7566.52955709031,0,,,,,1,1,,,,
t_72464_b_219_tn_10,,,767551,22,,0,0,7874.82631727466,0,,,,,1,1,,,,
t_72464_b_219_tn_10,,,767552,23,,0,0,8171.7303586029,0,,,,,1,1,,,,
t_72464_b_219_tn_10,17:35:00,17:35:00,767553,24,,0,0,8515.46052113801,0,,,,,1,1,,,,
t_72464_b_219_tn_10,,,767554,25,,0,0,8667.47000741047,0,,,,,1,1,,,,
t_72464_b_219_tn_10,,,767555,26,,0,0,9249.07546840394,0,,,,,1,1,,,,
t_72464_b_219_tn_10,,,767556,27,,0,0,9369.35805964199,0,,,,,1,1,,,,
t_72464_b_219_tn_10,,,767557,28,,0,0,10020.7999887277,0,,,,,1,1,,,,
t_72464_b_219_tn_10,17:40:00,17:40:00,767558,29,,0,0,10280.9393458124,0,,,,,1,1,,,,
t_72464_b_219_tn_10,,,767559,30,,0,0,11124.4763562731,0,,,,,1,1,,,,
t_72464_b_219_tn_10,,,767560,31,,0,0,11466.4546545252,0,,,,,1,1,,,,
t_72464_b_219_tn_10,,,767561,32,,0,0,12512.3831547418,0,,,,,1,1,,,,
t_72464_b_219_tn_10,,,767562,33,,0,0,13026.5616670611,0,,,,,1,1,,,,
t_72464_b_219_tn_10,,,767563,34,,0,0,13325.9232564031,0,,,,,1,1,,,,
t_72464_b_219_tn_10,17:45:00,17:45:00,767564,35,,0,0,13547.6877077078,0,,,,,1,1,,,,
t_72464_b_219_tn_10,,,767565,36,,0,0,14612.2691456003,0,,,,,1,1,,,,
t_72464_b_219_tn_10,,,767566,37,,0,0,14992.8671839721,0,,,,,1,1,,,,
t_72464_b_219_tn_10,,,767567,38,,0,0,15339.2957436957,0,,,,,1,1,,,,
t_72464_b_219_tn_10,,,767568,39,,0,0,15621.0669056389,0,,,,,1,1,,,,
t_72464_b_219_tn_10,,,2502238,40,,0,0,16035.9800601331,0,,,,,1,1,,,,
t_72464_b_219_tn_10,17:50:00,17:50:00,767569,41,,0,0,16471.4014139542,0,,,,,1,1,,,,
t_72464_b_219_tn_10,,,767570,42,,0,0,16800.7495971137,0,,,,,1,1,,,,
t_72464_b_219_tn_10,,,767571,43,,0,0,17492.8163758505,0,,,,,1,1,,,,
t_72464_b_219_tn_10,17:55:00,17:55:00,767572,44,,0,0,18179.458626105,0,,,,,1,1,,,,
t_72464_b_219_tn_10,,,767573,45,,0,0,18586.6313622436,0,,,,,1,1,,,,
t_72464_b_219_tn_10,,,767574,46,,0,0,18841.2894181692,0,,,,,1,1,,,,
t_72464_b_219_tn_10,,,767575,47,,0,0,19613.3841320585,0,,,,,1,1,,,,
t_72464_b_219_tn_10,,,767576,48,,0,0,20303.6742755547,0,,,,,1,1,,,,
t_72464_b_219_tn_10,18:00:00,18:00:00,767540,49,,0,0,20772.229384583,0,,,,,1,1,,,,
t_72464_b_219_tn_10,,,767577,50,,0,0,21583.7759081097,0,,,,,1,1,,,,
t_72464_b_219_tn_10,,,767578,51,,0,0,21869.1703583806,0,,,,,1,1,,,,
t_72464_b_219_tn_10,18:03:00,18:03:00,767285,52,,0,0,22318.0449974116,0,,,,,1,1,,,,
t_72464_b_219_tn_10,,,767286,53,,0,0,22607.2212416253,0,,,,,1,1,,,,
t_72464_b_219_tn_10,,,767287,54,,0,0,23201.9377834038,0,,,,,1,1,,,,
t_72464_b_219_tn_10,,,767288,55,,0,0,23458.6375047938,0,,,,,1,1,,,,
t_72464_b_219_tn_10,,,767289,56,,0,0,23808.3642384518,0,,,,,1,1,,,,
t_72464_b_219_tn_10,,,767290,57,,0,0,24040.2377600751,0,,,,,1,1,,,,
t_72464_b_219_tn_10,18:08:00,18:08:00,767253,58,,0,0,24449.67165772,0,,,,,1,1,,,,
t_72464_b_219_tn_11,18:15:00,18:15:00,767253,1,,0,0,0,0,,,,,1,1,,,,
