TazId,DataType,Value,Hour
295,revenue,0.0,27
295,pricelevel,1.0,28
295,revenue,0.0,28
295,pricelevel,1.0,29
295,revenue,0.0,29
295,pricelevel,1.0,30
295,revenue,0.0,30
295,pricelevel,1.0,31
295,revenue,0.0,31
296,pricelevel,1.0,1
296,revenue,0.0,1
296,pricelevel,1.0,2
296,revenue,0.0,2
296,pricelevel,1.0,3
296,revenue,0.0,3
296,pricelevel,1.0,4
296,revenue,0.0,4
296,pricelevel,1.0,5
296,revenue,0.0,5
296,pricelevel,1.0,6
296,revenue,0.0,6
296,pricelevel,1.0,7
296,revenue,0.0,7
296,pricelevel,1.0,8
296,revenue,0.0,8
296,pricelevel,1.0,9
296,revenue,0.0,9
296,pricelevel,1.0,10
296,revenue,0.0,10
296,pricelevel,1.0,11
296,revenue,0.0,11
296,pricelevel,1.0,12
296,revenue,0.0,12
296,pricelevel,1.0,13
296,revenue,0.0,13
296,pricelevel,1.0,14
296,revenue,0.0,14
296,pricelevel,1.0,15
296,revenue,0.0,15
296,pricelevel,1.0,16
296,revenue,0.0,16
296,pricelevel,1.0,17
296,revenue,0.0,17
296,pricelevel,1.0,18
296,revenue,0.0,18
296,pricelevel,1.0,19
296,revenue,0.0,19
296,pricelevel,1.0,20
296,revenue,0.0,20
296,pricelevel,1.0,21
296,revenue,0.0,21
296,pricelevel,1.0,22
296,revenue,0.0,22
296,pricelevel,1.0,23
296,revenue,0.0,23
296,pricelevel,1.0,24
296,revenue,0.0,24
296,pricelevel,1.0,25
296,revenue,0.0,25
296,pricelevel,1.0,26
296,revenue,0.0,26
296,pricelevel,1.0,27
296,revenue,0.0,27
296,pricelevel,1.0,28
296,revenue,0.0,28
296,pricelevel,1.0,29
296,revenue,0.0,29
296,pricelevel,1.0,30
296,revenue,0.0,30
296,pricelevel,1.0,31
296,revenue,0.0,31
297,pricelevel,1.0,1
297,revenue,0.0,1
297,pricelevel,1.0,2
297,revenue,0.0,2
297,pricelevel,1.0,3
297,revenue,0.0,3
297,pricelevel,1.0,4
297,revenue,0.0,4
297,pricelevel,1.0,5
297,revenue,0.0,5
297,pricelevel,1.0,6
297,revenue,0.0,6
297,pricelevel,1.0,7
297,revenue,0.0,7
297,pricelevel,1.0,8
297,revenue,0.0,8
297,pricelevel,1.0,9
297,revenue,0.0,9
297,pricelevel,1.0,10
297,revenue,0.0,10
297,pricelevel,1.0,11
297,revenue,0.0,11
297,pricelevel,1.0,12
297,revenue,0.0,12
297,pricelevel,1.0,13
297,revenue,0.0,13
297,pricelevel,1.0,14
297,revenue,0.0,14
297,pricelevel,1.0,15
297,revenue,0.0,15
297,pricelevel,1.0,16
297,revenue,0.0,16
297,pricelevel,1.0,17
297,revenue,0.0,17
297,pricelevel,1.0,18
297,revenue,0.0,18
297,pricelevel,1.0,19
297,revenue,0.0,19
297,pricelevel,1.0,20
297,revenue,0.0,20
297,pricelevel,1.0,21
297,revenue,0.0,21
297,pricelevel,1.0,22
297,revenue,0.0,22
297,pricelevel,1.0,23
297,revenue,0.0,23
297,pricelevel,1.0,24
297,revenue,0.0,24
297,pricelevel,1.0,25
297,revenue,0.0,25
297,pricelevel,1.0,26
297,revenue,0.0,26
297,pricelevel,1.0,27
297,revenue,0.0,27
297,pricelevel,1.0,28
297,revenue,0.0,28
297,pricelevel,1.0,29
297,revenue,0.0,29
297,pricelevel,1.0,30
297,revenue,0.0,30
297,pricelevel,1.0,31
297,revenue,0.0,31
298,pricelevel,1.0,1
298,revenue,0.0,1
298,pricelevel,1.0,2
298,revenue,0.0,2
298,pricelevel,1.0,3
298,revenue,0.0,3
298,pricelevel,1.0,4
298,revenue,0.0,4
298,pricelevel,1.0,5
298,revenue,0.0,5
298,pricelevel,1.0,6
298,revenue,0.0,6
298,pricelevel,1.0,7
298,revenue,0.0,7
298,pricelevel,1.0,8
298,revenue,0.0,8
298,pricelevel,1.0,9
298,revenue,0.0,9
298,pricelevel,1.0,10
298,revenue,0.0,10
298,pricelevel,1.0,11
298,revenue,0.0,11
298,pricelevel,1.0,12
298,revenue,0.0,12
298,pricelevel,1.0,13
298,revenue,0.0,13
298,pricelevel,1.0,14
298,revenue,0.0,14
298,pricelevel,1.0,15
298,revenue,0.0,15
298,pricelevel,1.0,16
298,revenue,0.0,16
298,pricelevel,1.0,17
298,revenue,0.0,17
298,pricelevel,1.0,18
298,revenue,0.0,18
298,pricelevel,1.0,19
298,revenue,0.0,19
298,pricelevel,1.0,20
298,revenue,0.0,20
298,pricelevel,1.0,21
298,revenue,0.0,21
298,pricelevel,1.0,22
298,revenue,0.0,22
298,pricelevel,1.0,23
298,revenue,0.0,23
298,pricelevel,1.0,24
298,revenue,0.0,24
298,pricelevel,1.0,25
298,revenue,0.0,25
298,pricelevel,1.0,26
298,revenue,0.0,26
298,pricelevel,1.0,27
298,revenue,0.0,27
298,pricelevel,1.0,28
298,revenue,0.0,28
298,pricelevel,1.0,29
298,revenue,0.0,29
298,pricelevel,1.0,30
298,revenue,0.0,30
298,pricelevel,1.0,31
298,revenue,0.0,31
299,pricelevel,1.0,1
299,revenue,0.0,1
299,pricelevel,1.0,2
299,revenue,0.0,2
299,pricelevel,1.0,3
299,revenue,0.0,3
299,pricelevel,1.0,4
299,revenue,0.0,4
299,pricelevel,1.0,5
299,revenue,0.0,5
299,pricelevel,1.0,6
299,revenue,0.0,6
299,pricelevel,1.0,7
299,revenue,0.0,7
299,pricelevel,1.0,8
299,revenue,0.0,8
299,pricelevel,1.0,9
299,revenue,0.0,9
299,pricelevel,1.0,10
299,revenue,0.0,10
299,pricelevel,1.0,11
299,revenue,0.0,11
299,pricelevel,1.0,12
299,revenue,0.0,12
299,pricelevel,1.0,13
299,revenue,0.0,13
299,pricelevel,1.0,14
299,revenue,0.0,14
299,pricelevel,1.0,15
299,revenue,0.0,15
299,pricelevel,1.0,16
299,revenue,0.0,16
299,pricelevel,1.0,17
299,revenue,0.0,17
299,pricelevel,1.0,18
299,revenue,0.0,18
299,pricelevel,1.0,19
299,revenue,0.0,19
299,pricelevel,1.0,20
299,revenue,0.0,20
299,pricelevel,1.0,21
299,revenue,0.0,21
299,pricelevel,1.0,22
299,revenue,0.0,22
299,pricelevel,1.0,23
299,revenue,0.0,23
299,pricelevel,1.0,24
299,revenue,0.0,24
299,pricelevel,1.0,25
299,revenue,0.0,25
299,pricelevel,1.0,26
299,revenue,0.0,26
299,pricelevel,1.0,27
299,revenue,0.0,27
299,pricelevel,1.0,28
299,revenue,0.0,28
299,pricelevel,1.0,29
299,revenue,0.0,29
299,pricelevel,1.0,30
299,revenue,0.0,30
299,pricelevel,1.0,31
299,revenue,0.0,31
300,pricelevel,1.0,1
300,revenue,0.0,1
300,pricelevel,1.0,2
300,revenue,0.0,2
300,pricelevel,1.0,3
300,revenue,0.0,3
300,pricelevel,1.0,4
300,revenue,0.0,4
300,pricelevel,1.0,5
300,revenue,0.0,5
300,pricelevel,1.0,6
300,revenue,0.0,6
300,pricelevel,1.0,7
300,revenue,0.0,7
300,pricelevel,1.0,8
300,revenue,0.0,8
300,pricelevel,1.0,9
300,revenue,6.49,9
300,pricelevel,1.0,10
300,revenue,0.0,10
300,pricelevel,1.0,11
300,revenue,0.0,11
300,pricelevel,1.0,12
300,revenue,0.0,12
300,pricelevel,1.0,13
300,revenue,0.0,13
300,pricelevel,1.0,14
300,revenue,0.0,14
300,pricelevel,1.0,15
300,revenue,0.0,15
300,pricelevel,1.0,16
300,revenue,0.0,16
300,pricelevel,1.0,17
300,revenue,0.0,17
300,pricelevel,1.0,18
300,revenue,8.7,18
300,pricelevel,1.0,19
300,revenue,0.0,19
300,pricelevel,1.0,20
300,revenue,0.0,20
300,pricelevel,1.0,21
300,revenue,0.0,21
300,pricelevel,1.0,22
300,revenue,0.0,22
300,pricelevel,1.0,23
300,revenue,0.0,23
300,pricelevel,1.0,24
300,revenue,0.0,24
300,pricelevel,1.0,25
300,revenue,0.0,25
300,pricelevel,1.0,26
300,revenue,0.0,26
300,pricelevel,1.0,27
300,revenue,0.0,27
300,pricelevel,1.0,28
300,revenue,0.0,28
300,pricelevel,1.0,29
300,revenue,0.0,29
300,pricelevel,1.0,30
300,revenue,0.0,30
300,pricelevel,1.0,31
300,revenue,0.0,31
301,pricelevel,1.0,1
301,revenue,0.0,1
301,pricelevel,1.0,2
301,revenue,0.0,2
301,pricelevel,1.0,3
301,revenue,0.0,3
301,pricelevel,1.0,4
301,revenue,0.0,4
301,pricelevel,1.0,5
301,revenue,0.0,5
301,pricelevel,1.0,6
301,revenue,0.0,6
301,pricelevel,1.0,7
301,revenue,0.0,7
301,pricelevel,1.0,8
301,revenue,0.0,8
301,pricelevel,1.0,9
301,revenue,0.0,9
301,pricelevel,1.0,10
301,revenue,0.0,10
301,pricelevel,1.0,11
301,revenue,0.0,11
301,pricelevel,1.0,12
301,revenue,0.0,12
301,pricelevel,1.0,13
301,revenue,0.0,13
301,pricelevel,1.0,14
301,revenue,0.0,14
301,pricelevel,1.0,15
301,revenue,0.0,15
301,pricelevel,1.0,16
301,revenue,0.0,16
301,pricelevel,1.0,17
301,revenue,0.0,17
301,pricelevel,1.0,18
301,revenue,0.0,18
301,pricelevel,1.0,19
301,revenue,0.0,19
301,pricelevel,1.0,20
301,revenue,0.0,20
301,pricelevel,1.0,21
301,revenue,0.0,21
301,pricelevel,1.0,22
301,revenue,0.0,22
301,pricelevel,1.0,23
301,revenue,0.0,23
301,pricelevel,1.0,24
301,revenue,0.0,24
301,pricelevel,1.0,25
301,revenue,0.0,25
301,pricelevel,1.0,26
301,revenue,0.0,26
301,pricelevel,1.0,27
301,revenue,0.0,27
301,pricelevel,1.0,28
301,revenue,0.0,28
301,pricelevel,1.0,29
301,revenue,0.0,29
301,pricelevel,1.0,30
301,revenue,0.0,30
301,pricelevel,1.0,31
301,revenue,0.0,31
302,pricelevel,1.0,1
302,revenue,0.0,1
302,pricelevel,1.0,2
302,revenue,0.0,2
302,pricelevel,1.0,3
302,revenue,0.0,3
302,pricelevel,1.0,4
302,revenue,0.0,4
302,pricelevel,1.0,5
302,revenue,0.0,5
302,pricelevel,1.0,6
302,revenue,0.0,6
302,pricelevel,1.0,7
302,revenue,0.0,7
302,pricelevel,1.0,8
302,revenue,0.0,8
302,pricelevel,1.0,9
302,revenue,0.0,9
302,pricelevel,1.0,10
302,revenue,0.0,10
302,pricelevel,1.0,11
302,revenue,0.0,11
302,pricelevel,1.0,12
302,revenue,0.0,12
302,pricelevel,1.0,13
302,revenue,0.0,13
302,pricelevel,1.0,14
302,revenue,0.0,14
302,pricelevel,1.0,15
302,revenue,0.0,15
302,pricelevel,1.0,16
302,revenue,0.0,16
302,pricelevel,1.0,17
302,revenue,0.0,17
302,pricelevel,1.0,18
302,revenue,0.0,18
302,pricelevel,1.0,19
302,revenue,0.0,19
302,pricelevel,1.0,20
302,revenue,0.0,20
302,pricelevel,1.0,21
302,revenue,0.0,21
302,pricelevel,1.0,22
302,revenue,0.0,22
302,pricelevel,1.0,23
302,revenue,0.0,23
302,pricelevel,1.0,24
302,revenue,0.0,24
302,pricelevel,1.0,25
302,revenue,0.0,25
302,pricelevel,1.0,26
302,revenue,0.0,26
302,pricelevel,1.0,27
302,revenue,0.0,27
302,pricelevel,1.0,28
302,revenue,0.0,28
302,pricelevel,1.0,29
302,revenue,0.0,29
302,pricelevel,1.0,30
302,revenue,0.0,30
302,pricelevel,1.0,31
302,revenue,0.0,31
303,pricelevel,1.0,1
303,revenue,0.0,1
303,pricelevel,1.0,2
303,revenue,0.0,2
303,pricelevel,1.0,3
303,revenue,0.0,3
303,pricelevel,1.0,4
303,revenue,0.0,4
303,pricelevel,1.0,5
303,revenue,0.0,5
303,pricelevel,1.0,6
303,revenue,0.0,6
303,pricelevel,1.0,7
303,revenue,0.0,7
303,pricelevel,1.0,8
303,revenue,0.0,8
303,pricelevel,1.0,9
303,revenue,0.0,9
303,pricelevel,1.0,10
303,revenue,0.0,10
303,pricelevel,1.0,11
303,revenue,0.0,11
303,pricelevel,1.0,12
303,revenue,0.0,12
303,pricelevel,1.0,13
303,revenue,0.0,13
303,pricelevel,1.0,14
303,revenue,0.0,14
303,pricelevel,1.0,15
303,revenue,0.0,15
303,pricelevel,1.0,16
303,revenue,0.0,16
303,pricelevel,1.0,17
303,revenue,0.0,17
303,pricelevel,1.0,18
303,revenue,0.0,18
303,pricelevel,1.0,19
303,revenue,0.0,19
303,pricelevel,1.0,20
303,revenue,0.0,20
303,pricelevel,1.0,21
303,revenue,0.0,21
303,pricelevel,1.0,22
303,revenue,0.0,22
303,pricelevel,1.0,23
303,revenue,0.0,23
303,pricelevel,1.0,24
303,revenue,0.0,24
303,pricelevel,1.0,25
303,revenue,0.0,25
303,pricelevel,1.0,26
303,revenue,0.0,26
303,pricelevel,1.0,27
303,revenue,0.0,27
303,pricelevel,1.0,28
303,revenue,0.0,28
303,pricelevel,1.0,29
303,revenue,0.0,29
303,pricelevel,1.0,30
303,revenue,0.0,30
303,pricelevel,1.0,31
303,revenue,0.0,31
304,pricelevel,1.0,1
304,revenue,0.0,1
304,pricelevel,1.0,2
304,revenue,0.0,2
304,pricelevel,1.0,3
304,revenue,0.0,3
304,pricelevel,1.0,4
304,revenue,0.0,4
304,pricelevel,1.0,5
304,revenue,0.0,5
304,pricelevel,1.0,6
304,revenue,0.0,6
304,pricelevel,1.0,7
304,revenue,0.0,7
304,pricelevel,1.0,8
304,revenue,0.0,8
304,pricelevel,1.0,9
304,revenue,0.0,9
304,pricelevel,1.0,10
304,revenue,0.0,10
304,pricelevel,1.0,11
304,revenue,0.0,11
304,pricelevel,1.0,12
304,revenue,0.0,12
304,pricelevel,1.0,13
304,revenue,0.0,13
304,pricelevel,1.0,14
304,revenue,0.0,14
304,pricelevel,1.0,15
304,revenue,0.0,15
304,pricelevel,1.0,16
304,revenue,0.0,16
304,pricelevel,1.0,17
304,revenue,0.0,17
304,pricelevel,1.0,18
304,revenue,0.0,18
304,pricelevel,1.0,19
304,revenue,0.0,19
304,pricelevel,1.0,20
304,revenue,0.0,20
304,pricelevel,1.0,21
304,revenue,0.0,21
304,pricelevel,1.0,22
304,revenue,0.0,22
304,pricelevel,1.0,23
304,revenue,0.0,23
304,pricelevel,1.0,24
304,revenue,0.0,24
304,pricelevel,1.0,25
304,revenue,0.0,25
304,pricelevel,1.0,26
304,revenue,0.0,26
304,pricelevel,1.0,27
304,revenue,0.0,27
304,pricelevel,1.0,28
304,revenue,0.0,28
304,pricelevel,1.0,29
304,revenue,0.0,29
304,pricelevel,1.0,30
304,revenue,0.0,30
304,pricelevel,1.0,31
304,revenue,0.0,31
305,pricelevel,1.0,1
305,revenue,0.0,1
305,pricelevel,1.0,2
305,revenue,0.0,2
305,pricelevel,1.0,3
305,revenue,0.0,3
305,pricelevel,1.0,4
305,revenue,0.0,4
305,pricelevel,1.0,5
305,revenue,0.0,5
305,pricelevel,1.0,6
305,revenue,0.0,6
305,pricelevel,1.0,7
305,revenue,0.0,7
305,pricelevel,1.0,8
305,revenue,0.0,8
305,pricelevel,1.0,9
305,revenue,0.0,9
305,pricelevel,1.0,10
305,revenue,0.0,10
305,pricelevel,1.0,11
305,revenue,0.0,11
305,pricelevel,1.0,12
305,revenue,0.0,12
305,pricelevel,1.0,13
305,revenue,0.0,13
305,pricelevel,1.0,14
305,revenue,0.0,14
305,pricelevel,1.0,15
305,revenue,0.0,15
305,pricelevel,1.0,16
305,revenue,0.0,16
305,pricelevel,1.0,17
305,revenue,0.0,17
305,pricelevel,1.0,18
305,revenue,0.0,18
305,pricelevel,1.0,19
305,revenue,0.0,19
305,pricelevel,1.0,20
305,revenue,0.0,20
305,pricelevel,1.0,21
305,revenue,0.0,21
305,pricelevel,1.0,22
305,revenue,0.0,22
305,pricelevel,1.0,23
305,revenue,0.0,23
305,pricelevel,1.0,24
305,revenue,0.0,24
305,pricelevel,1.0,25
305,revenue,0.0,25
305,pricelevel,1.0,26
305,revenue,0.0,26
305,pricelevel,1.0,27
305,revenue,0.0,27
305,pricelevel,1.0,28
305,revenue,0.0,28
305,pricelevel,1.0,29
305,revenue,0.0,29
305,pricelevel,1.0,30
305,revenue,0.0,30
305,pricelevel,1.0,31
305,revenue,0.0,31
306,pricelevel,1.0,1
306,revenue,0.0,1
306,pricelevel,1.0,2
306,revenue,0.0,2
306,pricelevel,1.0,3
306,revenue,0.0,3
306,pricelevel,1.0,4
306,revenue,0.0,4
306,pricelevel,1.0,5
306,revenue,0.0,5
306,pricelevel,1.0,6
306,revenue,0.0,6
306,pricelevel,1.0,7
306,revenue,0.0,7
306,pricelevel,1.0,8
306,revenue,0.0,8
306,pricelevel,1.0,9
306,revenue,0.0,9
306,pricelevel,1.0,10
306,revenue,0.0,10
306,pricelevel,1.0,11
306,revenue,0.0,11
306,pricelevel,1.0,12
306,revenue,0.0,12
306,pricelevel,1.0,13
306,revenue,0.0,13
306,pricelevel,1.0,14
306,revenue,0.0,14
306,pricelevel,1.0,15
306,revenue,0.0,15
306,pricelevel,1.0,16
306,revenue,0.0,16
306,pricelevel,1.0,17
306,revenue,0.0,17
306,pricelevel,1.0,18
306,revenue,0.0,18
306,pricelevel,1.0,19
306,revenue,0.0,19
306,pricelevel,1.0,20
306,revenue,0.0,20
306,pricelevel,1.0,21
306,revenue,0.0,21
306,pricelevel,1.0,22
306,revenue,0.0,22
306,pricelevel,1.0,23
306,revenue,0.0,23
306,pricelevel,1.0,24
306,revenue,0.0,24
306,pricelevel,1.0,25
306,revenue,0.0,25
306,pricelevel,1.0,26
306,revenue,0.0,26
306,pricelevel,1.0,27
306,revenue,0.0,27
306,pricelevel,1.0,28
306,revenue,0.0,28
306,pricelevel,1.0,29
306,revenue,0.0,29
306,pricelevel,1.0,30
306,revenue,0.0,30
306,pricelevel,1.0,31
306,revenue,0.0,31
307,pricelevel,1.0,1
307,revenue,0.0,1
307,pricelevel,1.0,2
307,revenue,0.0,2
307,pricelevel,1.0,3
307,revenue,0.0,3
307,pricelevel,1.0,4
307,revenue,0.0,4
307,pricelevel,1.0,5
307,revenue,0.0,5
307,pricelevel,1.0,6
307,revenue,0.0,6
307,pricelevel,1.0,7
307,revenue,0.0,7
307,pricelevel,1.0,8
307,revenue,0.0,8
307,pricelevel,1.0,9
307,revenue,10.6,9
307,pricelevel,1.0,10
307,revenue,26.03,10
307,pricelevel,1.0,11
307,revenue,0.0,11
307,pricelevel,1.0,12
307,revenue,0.0,12
307,pricelevel,1.0,13
307,revenue,0.0,13
307,pricelevel,1.0,14
307,revenue,0.0,14
307,pricelevel,1.0,15
307,revenue,8.75,15
307,pricelevel,1.0,16
307,revenue,7.06,16
307,pricelevel,1.0,17
307,revenue,0.0,17
307,pricelevel,1.0,18
307,revenue,0.0,18
307,pricelevel,1.0,19
307,revenue,0.0,19
307,pricelevel,1.0,20
307,revenue,0.0,20
307,pricelevel,1.0,21
307,revenue,0.0,21
307,pricelevel,1.0,22
307,revenue,0.0,22
307,pricelevel,1.0,23
307,revenue,0.0,23
307,pricelevel,1.0,24
307,revenue,0.0,24
307,pricelevel,1.0,25
307,revenue,0.0,25
307,pricelevel,1.0,26
307,revenue,0.0,26
307,pricelevel,1.0,27
307,revenue,0.0,27
307,pricelevel,1.0,28
307,revenue,0.0,28
307,pricelevel,1.0,29
307,revenue,0.0,29
307,pricelevel,1.0,30
307,revenue,0.0,30
307,pricelevel,1.0,31
307,revenue,0.0,31
308,pricelevel,1.0,1
308,revenue,0.0,1
308,pricelevel,1.0,2
308,revenue,0.0,2
308,pricelevel,1.0,3
308,revenue,0.0,3
308,pricelevel,1.0,4
308,revenue,0.0,4
308,pricelevel,1.0,5
308,revenue,0.0,5
308,pricelevel,1.0,6
308,revenue,0.0,6
308,pricelevel,1.0,7
308,revenue,0.0,7
308,pricelevel,1.0,8
308,revenue,0.0,8
308,pricelevel,1.0,9
308,revenue,0.0,9
308,pricelevel,1.0,10
308,revenue,0.0,10
308,pricelevel,1.0,11
308,revenue,0.0,11
308,pricelevel,1.0,12
308,revenue,14.08,12
308,pricelevel,1.0,13
308,revenue,0.0,13
308,pricelevel,1.0,14
308,revenue,0.0,14
308,pricelevel,1.0,15
308,revenue,0.0,15
308,pricelevel,1.0,16
308,revenue,0.0,16
308,pricelevel,1.0,17
308,revenue,0.0,17
308,pricelevel,1.0,18
308,revenue,7.0,18
308,pricelevel,1.0,19
308,revenue,0.0,19
308,pricelevel,1.0,20
308,revenue,0.0,20
308,pricelevel,1.0,21
308,revenue,0.0,21
308,pricelevel,1.0,22
308,revenue,0.0,22
308,pricelevel,1.0,23
308,revenue,0.0,23
308,pricelevel,1.0,24
308,revenue,0.0,24
308,pricelevel,1.0,25
308,revenue,0.0,25
308,pricelevel,1.0,26
308,revenue,0.0,26
308,pricelevel,1.0,27
308,revenue,0.0,27
308,pricelevel,1.0,28
308,revenue,0.0,28
308,pricelevel,1.0,29
308,revenue,0.0,29
308,pricelevel,1.0,30
308,revenue,0.0,30
308,pricelevel,1.0,31
308,revenue,0.0,31
311,pricelevel,1.0,1
311,revenue,0.0,1
311,pricelevel,1.0,2
311,revenue,0.0,2
311,pricelevel,1.0,3
311,revenue,0.0,3
311,pricelevel,1.0,4
311,revenue,0.0,4
311,pricelevel,1.0,5
311,revenue,0.0,5
311,pricelevel,1.0,6
311,revenue,0.0,6
311,pricelevel,1.0,7
311,revenue,0.0,7
311,pricelevel,1.0,8
311,revenue,0.0,8
311,pricelevel,1.0,9
311,revenue,0.0,9
311,pricelevel,1.0,10
311,revenue,0.0,10
311,pricelevel,1.0,11
311,revenue,0.0,11
311,pricelevel,1.0,12
311,revenue,0.0,12
311,pricelevel,1.0,13
311,revenue,0.0,13
311,pricelevel,1.0,14
311,revenue,0.0,14
311,pricelevel,1.0,15
311,revenue,0.0,15
311,pricelevel,1.0,16
311,revenue,0.0,16
311,pricelevel,1.0,17
311,revenue,0.0,17
311,pricelevel,1.0,18
311,revenue,8.93,18
311,pricelevel,1.0,19
311,revenue,0.0,19
311,pricelevel,1.0,20
311,revenue,0.0,20
311,pricelevel,1.0,21
311,revenue,0.0,21
311,pricelevel,1.0,22
311,revenue,0.0,22
311,pricelevel,1.0,23
311,revenue,0.0,23
311,pricelevel,1.0,24
311,revenue,0.0,24
311,pricelevel,1.0,25
311,revenue,0.0,25
311,pricelevel,1.0,26
311,revenue,0.0,26
311,pricelevel,1.0,27
311,revenue,0.0,27
311,pricelevel,1.0,28
311,revenue,0.0,28
311,pricelevel,1.0,29
311,revenue,0.0,29
311,pricelevel,1.0,30
311,revenue,0.0,30
311,pricelevel,1.0,31
311,revenue,0.0,31
312,pricelevel,1.0,1
312,revenue,0.0,1
312,pricelevel,1.0,2
312,revenue,0.0,2
312,pricelevel,1.0,3
312,revenue,0.0,3
312,pricelevel,1.0,4
312,revenue,0.0,4
312,pricelevel,1.0,5
312,revenue,0.0,5
312,pricelevel,1.0,6
312,revenue,0.0,6
312,pricelevel,1.0,7
312,revenue,0.0,7
312,pricelevel,1.0,8
312,revenue,0.0,8
312,pricelevel,1.0,9
312,revenue,0.0,9
312,pricelevel,1.0,10
312,revenue,0.0,10
312,pricelevel,1.0,11
312,revenue,0.0,11
312,pricelevel,1.0,12
312,revenue,0.0,12
312,pricelevel,1.0,13
312,revenue,0.0,13
312,pricelevel,1.0,14
312,revenue,0.0,14
312,pricelevel,1.0,15
312,revenue,0.0,15
312,pricelevel,1.0,16
312,revenue,0.0,16
312,pricelevel,1.0,17
312,revenue,0.0,17
312,pricelevel,1.0,18
312,revenue,0.0,18
312,pricelevel,1.0,19
312,revenue,0.0,19
312,pricelevel,1.0,20
312,revenue,0.0,20
312,pricelevel,1.0,21
312,revenue,0.0,21
312,pricelevel,1.0,22
312,revenue,0.0,22
312,pricelevel,1.0,23
312,revenue,0.0,23
312,pricelevel,1.0,24
312,revenue,0.0,24
312,pricelevel,1.0,25
312,revenue,0.0,25
312,pricelevel,1.0,26
312,revenue,0.0,26
312,pricelevel,1.0,27
312,revenue,0.0,27
312,pricelevel,1.0,28
312,revenue,0.0,28
312,pricelevel,1.0,29
312,revenue,0.0,29
312,pricelevel,1.0,30
312,revenue,0.0,30
312,pricelevel,1.0,31
312,revenue,0.0,31
313,pricelevel,1.0,1
313,revenue,0.0,1
313,pricelevel,1.0,2
313,revenue,0.0,2
313,pricelevel,1.0,3
313,revenue,0.0,3
313,pricelevel,1.0,4
313,revenue,0.0,4
313,pricelevel,1.0,5
313,revenue,0.0,5
313,pricelevel,1.0,6
313,revenue,0.0,6
313,pricelevel,1.0,7
313,revenue,0.0,7
313,pricelevel,1.0,8
313,revenue,0.0,8
313,pricelevel,1.0,9
313,revenue,0.0,9
313,pricelevel,1.0,10
313,revenue,0.0,10
313,pricelevel,1.0,11
313,revenue,0.0,11
313,pricelevel,1.0,12
313,revenue,0.0,12
313,pricelevel,1.0,13
313,revenue,0.0,13
313,pricelevel,1.0,14
313,revenue,0.0,14
313,pricelevel,1.0,15
313,revenue,0.0,15
313,pricelevel,1.0,16
313,revenue,0.0,16
313,pricelevel,1.0,17
313,revenue,0.0,17
313,pricelevel,1.0,18
313,revenue,0.0,18
313,pricelevel,1.0,19
313,revenue,0.0,19
313,pricelevel,1.0,20
313,revenue,0.0,20
313,pricelevel,1.0,21
313,revenue,0.0,21
313,pricelevel,1.0,22
313,revenue,0.0,22
313,pricelevel,1.0,23
313,revenue,0.0,23
313,pricelevel,1.0,24
313,revenue,0.0,24
313,pricelevel,1.0,25
313,revenue,0.0,25
313,pricelevel,1.0,26
313,revenue,0.0,26
313,pricelevel,1.0,27
313,revenue,0.0,27
313,pricelevel,1.0,28
313,revenue,0.0,28
313,pricelevel,1.0,29
313,revenue,0.0,29
313,pricelevel,1.0,30
313,revenue,0.0,30
313,pricelevel,1.0,31
313,revenue,0.0,31
314,pricelevel,1.0,1
314,revenue,0.0,1
314,pricelevel,1.0,2
314,revenue,0.0,2
314,pricelevel,1.0,3
314,revenue,0.0,3
314,pricelevel,1.0,4
314,revenue,0.0,4
314,pricelevel,1.0,5
314,revenue,0.0,5
314,pricelevel,1.0,6
314,revenue,0.0,6
314,pricelevel,1.0,7
314,revenue,0.0,7
314,pricelevel,1.0,8
314,revenue,0.0,8
314,pricelevel,1.0,9
314,revenue,0.0,9
314,pricelevel,1.0,10
314,revenue,0.0,10
314,pricelevel,1.0,11
314,revenue,0.0,11
314,pricelevel,1.0,12
314,revenue,0.0,12
314,pricelevel,1.0,13
314,revenue,0.0,13
314,pricelevel,1.0,14
314,revenue,0.0,14
314,pricelevel,1.0,15
314,revenue,0.0,15
314,pricelevel,1.0,16
314,revenue,0.0,16
314,pricelevel,1.0,17
314,revenue,0.0,17
314,pricelevel,1.0,18
314,revenue,0.0,18
314,pricelevel,1.0,19
314,revenue,0.0,19
314,pricelevel,1.0,20
314,revenue,0.0,20
314,pricelevel,1.0,21
314,revenue,0.0,21
314,pricelevel,1.0,22
314,revenue,0.0,22
314,pricelevel,1.0,23
314,revenue,0.0,23
314,pricelevel,1.0,24
314,revenue,0.0,24
314,pricelevel,1.0,25
314,revenue,0.0,25
314,pricelevel,1.0,26
314,revenue,0.0,26
314,pricelevel,1.0,27
314,revenue,0.0,27
314,pricelevel,1.0,28
314,revenue,0.0,28
314,pricelevel,1.0,29
314,revenue,0.0,29
314,pricelevel,1.0,30
314,revenue,0.0,30
314,pricelevel,1.0,31
314,revenue,0.0,31
315,pricelevel,1.0,1
315,revenue,0.0,1
315,pricelevel,1.0,2
315,revenue,0.0,2
315,pricelevel,1.0,3
315,revenue,0.0,3
315,pricelevel,1.0,4
315,revenue,0.0,4
315,pricelevel,1.0,5
315,revenue,0.0,5
315,pricelevel,1.0,6
315,revenue,0.0,6
