fromX,fromY,toX,toY,freespeed,capacity
-96.7645232,43.5873993,-96.7678654,43.5874053,3.4722222222222223,300.0
-96.7283455,43.5512252,-96.728347,43.552526,3.4722222222222223,300.0
-96.728347,43.552526,-96.7283455,43.5512252,3.4722222222222223,300.0
-96.6964202,43.5439486,-96.6964066,43.5403018,3.4722222222222223,300.0
-96.7452823,43.5485709,-96.7468071,43.5485675,3.4722222222222223,300.0
-96.6964066,43.5403018,-96.6964202,43.5439486,3.4722222222222223,300.0
-96.7760497,43.5875095,-96.7760505,43.5873863,3.4722222222222223,300.0
-96.7683803,43.5668786,-96.7676211,43.5666916,3.4722222222222223,300.0
-96.7760505,43.5873863,-96.7760497,43.5875095,3.4722222222222223,300.0
-96.7676211,43.5666916,-96.7683803,43.5668786,3.4722222222222223,300.0
-96.6888498,43.5467274,-96.6914539,43.5466736,6.172839506172839,1500.0
-96.6914539,43.5466736,-96.6888498,43.5467274,6.172839506172839,1500.0
-96.7812898,43.5251554,-96.7806155,43.5228966,6.172839506172839,750.0
-96.7806155,43.5228966,-96.7812898,43.5251554,6.172839506172839,750.0
-96.7195004,43.5602642,-96.7190022,43.5609426,3.4722222222222223,300.0
-96.691436,43.6163789,-96.6914226,43.613511,4.62962962962963,1000.0
-96.7190022,43.5609426,-96.7195004,43.5602642,3.4722222222222223,300.0
-96.6914226,43.613511,-96.691436,43.6163789,4.62962962962963,1000.0
-96.7246492,43.585517,-96.7213862,43.5855173,3.4722222222222223,300.0
-96.7910234,43.5583339,-96.7945832,43.5582442,3.4722222222222223,600.0
-96.7213862,43.5855173,-96.7246492,43.585517,3.4722222222222223,300.0
-96.7945832,43.5582442,-96.7910234,43.5583339,3.4722222222222223,600.0
-96.7468071,43.5485675,-96.7452823,43.5485709,3.4722222222222223,300.0
-96.7611726,43.5516013,-96.7654851,43.5515889,3.4722222222222223,300.0
-96.7283287,43.5485701,-96.7268212,43.5486209,4.62962962962963,1000.0
-96.7213136,43.5946841,-96.7222474,43.5959825,3.4722222222222223,600.0
-96.7232873,43.5460888,-96.722449,43.5463098,6.172839506172839,2250.0
-96.7222474,43.5959825,-96.7213136,43.5946841,3.4722222222222223,600.0
-96.722449,43.5463098,-96.7232873,43.5460888,6.172839506172839,2250.0
-96.696426,43.5625899,-96.701441,43.5624278,4.62962962962963,1000.0
-96.701441,43.5624278,-96.696426,43.5625899,4.62962962962963,1000.0
-96.7464525,43.5148595,-96.7461408,43.5148597,6.172839506172839,1500.0
-96.7461408,43.5148597,-96.7464525,43.5148595,6.172839506172839,1500.0
-96.7860381,43.5256735,-96.7860383,43.5257829,3.4722222222222223,600.0
-96.7860383,43.5257829,-96.7860381,43.5256735,3.4722222222222223,600.0
-96.7114622,43.5643533,-96.711471,43.5621029,4.62962962962963,1000.0
-96.711471,43.5621029,-96.7114622,43.5643533,4.62962962962963,1000.0
-96.7038998,43.5874229,-96.7034975,43.5874257,4.62962962962963,1000.0
-96.735578,43.5665609,-96.737865,43.5643479,3.4722222222222223,300.0
-96.7034975,43.5874257,-96.7038998,43.5874229,4.62962962962963,1000.0
-96.737865,43.5643479,-96.735578,43.5665609,3.4722222222222223,300.0
-96.7815202,43.5996475,-96.7808066,43.5997247,3.4722222222222223,300.0
-96.7268212,43.5486209,-96.7283287,43.5485701,4.62962962962963,1000.0
-96.7808066,43.5997247,-96.7815202,43.5996475,3.4722222222222223,300.0
-96.7705136,43.5700496,-96.7702008,43.5695381,6.172839506172839,2250.0
-96.7702008,43.5695381,-96.7705136,43.5700496,6.172839506172839,2250.0
-96.7213986,43.5757172,-96.7213971,43.5755313,4.62962962962963,1000.0
-96.7646708,43.5459518,-96.765839,43.5452431,3.4722222222222223,300.0
-96.7755922,43.5863182,-96.7743124,43.5857877,3.4722222222222223,300.0
-96.765839,43.5452431,-96.7646708,43.5459518,3.4722222222222223,300.0
-96.7113777,43.543951,-96.7141704,43.546657,3.4722222222222223,300.0
-96.7141704,43.546657,-96.7113777,43.543951,3.4722222222222223,300.0
-96.7356204,43.5272587,-96.7312951,43.527254,3.4722222222222223,300.0
-96.7312951,43.527254,-96.7356204,43.5272587,3.4722222222222223,300.0
-96.7611808,43.5223691,-96.7611792,43.5221059,4.62962962962963,1000.0
-96.7611792,43.5221059,-96.7611808,43.5223691,4.62962962962963,1000.0
-96.7654851,43.5515889,-96.7611726,43.5516013,3.4722222222222223,300.0
-96.7503362,43.5549072,-96.7496003,43.555464,3.4722222222222223,300.0
-96.7496003,43.555464,-96.7503362,43.5549072,3.4722222222222223,300.0
-96.7469557,43.5628504,-96.7469613,43.5634443,6.172839506172839,1500.0
-96.7469613,43.5634443,-96.7469557,43.5628504,6.172839506172839,1500.0
-96.7859416,43.5439716,-96.7859682,43.5474415,3.4722222222222223,300.0
-96.7619656,43.5643461,-96.7652376,43.5655677,6.172839506172839,1500.0
-96.7859682,43.5474415,-96.7859416,43.5439716,3.4722222222222223,300.0
-96.7652376,43.5655677,-96.7619656,43.5643461,6.172839506172839,1500.0
-96.7743124,43.5857877,-96.7755922,43.5863182,3.4722222222222223,300.0
-96.7506399,43.5666315,-96.7487053,43.5685376,3.4722222222222223,300.0
-96.7487053,43.5685376,-96.7506399,43.5666315,3.4722222222222223,300.0
-96.7489827,43.5656985,-96.7470059,43.5676204,3.4722222222222223,300.0
-96.7362391,43.6128224,-96.7357193,43.609218,3.4722222222222223,300.0
-96.6910729,43.5930423,-96.6910003,43.5970701,18.055555555555554,4000.0
-96.6910003,43.5970701,-96.6910729,43.5930423,18.055555555555554,4000.0
-96.728347,43.552526,-96.7298431,43.5512201,3.4722222222222223,600.0
-96.6932138,43.5740761,-96.6931797,43.5778018,18.055555555555554,6000.0
-96.7298431,43.5512201,-96.728347,43.552526,3.4722222222222223,600.0
-96.726304,43.5366876,-96.7265462,43.5390697,3.4722222222222223,300.0
-96.7226102,43.5703243,-96.7215855,43.5702796,3.4722222222222223,300.0
-96.7265462,43.5390697,-96.726304,43.5366876,3.4722222222222223,300.0
-96.7215855,43.5702796,-96.7226102,43.5703243,3.4722222222222223,300.0
-96.7026659,43.5439488,-96.7063955,43.5439459,3.4722222222222223,300.0
-96.7213136,43.5946841,-96.7163259,43.5946819,3.4722222222222223,300.0
-96.7063955,43.5439459,-96.7026659,43.5439488,3.4722222222222223,300.0
-96.7163259,43.5946819,-96.7213136,43.5946841,3.4722222222222223,300.0
-96.7797936,43.5271384,-96.7789204,43.5269752,4.62962962962963,1000.0
-96.7612291,43.533032,-96.7611998,43.5366571,4.62962962962963,1000.0
-96.7789204,43.5269752,-96.7797936,43.5271384,4.62962962962963,1000.0
-96.7611998,43.5366571,-96.7612291,43.533032,4.62962962962963,1000.0
-96.7213971,43.5755313,-96.7213986,43.5757172,4.62962962962963,1000.0
-96.713525,43.5003213,-96.7076666,43.5003302,4.62962962962963,1000.0
-96.7076666,43.5003302,-96.713525,43.5003213,4.62962962962963,1000.0
-96.7700857,43.6124049,-96.7700349,43.6130371,18.055555555555554,6000.0
-96.7700349,43.6130371,-96.7700857,43.6124049,18.055555555555554,6000.0
-96.783573,43.5003502,-96.7874724,43.500322,4.62962962962963,1000.0
-96.7874724,43.500322,-96.783573,43.5003502,4.62962962962963,1000.0
-96.7809865,43.5727981,-96.7811036,43.5728015,4.62962962962963,1000.0
-96.7112782,43.5293629,-96.711268,43.5257411,4.62962962962963,1000.0
-96.7811036,43.5728015,-96.7809865,43.5727981,4.62962962962963,1000.0
-96.6931797,43.5778018,-96.6932138,43.5740761,18.055555555555554,6000.0
-96.711268,43.5257411,-96.7112782,43.5293629,4.62962962962963,1000.0
-96.7771797,43.5732906,-96.7775774,43.5729408,6.172839506172839,750.0
-96.7775774,43.5729408,-96.7771797,43.5732906,6.172839506172839,750.0
-96.6905876,43.5993205,-96.6905935,43.6015674,18.055555555555554,4000.0
-96.6905935,43.6015674,-96.6905876,43.5993205,18.055555555555554,4000.0
-96.7370979,43.5512079,-96.7371216,43.5552434,3.4722222222222223,300.0
-96.694962,43.5466279,-96.694531,43.5466293,6.172839506172839,1500.0
-96.7371216,43.5552434,-96.7370979,43.5512079,3.4722222222222223,300.0
-96.7739088,43.6018513,-96.7738093,43.6017303,6.172839506172839,1500.0
-96.7738093,43.6017303,-96.7739088,43.6018513,6.172839506172839,1500.0
-96.7213227,43.5927824,-96.7173023,43.5927668,3.4722222222222223,300.0
-96.7087027,43.5170604,-96.7062171,43.5187377,18.055555555555554,4000.0
-96.7784896,43.5237928,-96.7785019,43.5249488,3.4722222222222223,300.0
-96.7062171,43.5187377,-96.7087027,43.5170604,18.055555555555554,4000.0
-96.7785019,43.5249488,-96.7784896,43.5237928,3.4722222222222223,300.0
-96.7011416,43.5075438,-96.7012242,43.5039429,3.4722222222222223,300.0
-96.681374,43.5000715,-96.6813756,43.5002489,3.4722222222222223,300.0
-96.7012242,43.5039429,-96.7011416,43.5075438,3.4722222222222223,300.0
-96.6813756,43.5002489,-96.681374,43.5000715,3.4722222222222223,300.0
-96.7765304,43.6128187,-96.7731164,43.6128584,18.055555555555554,4000.0
-96.6945283,43.5475724,-96.6939632,43.55072,6.172839506172839,750.0
-96.7731164,43.6128584,-96.7765304,43.6128187,18.055555555555554,4000.0
-96.6939632,43.55072,-96.6945283,43.5475724,6.172839506172839,750.0
-96.788606,43.5003173,-96.7874724,43.500322,4.62962962962963,1000.0
-96.7357193,43.609218,-96.7362391,43.6128224,3.4722222222222223,300.0
-96.7874724,43.500322,-96.788606,43.5003173,4.62962962962963,1000.0
-96.7470059,43.5676204,-96.7489827,43.5656985,3.4722222222222223,300.0
-96.7283455,43.5512252,-96.7283276,43.548691,3.4722222222222223,900.0
-96.7283276,43.548691,-96.7283455,43.5512252,3.4722222222222223,900.0
-96.7896872,43.5438047,-96.7859408,43.5438168,6.172839506172839,2250.0
-96.7859408,43.5438168,-96.7896872,43.5438047,6.172839506172839,2250.0
-96.7784991,43.5206104,-96.778516,43.5181248,3.4722222222222223,300.0
-96.778516,43.5181248,-96.7784991,43.5206104,3.4722222222222223,300.0
-96.7173023,43.5927668,-96.7213227,43.5927824,3.4722222222222223,300.0
-96.751076,43.5148572,-96.751578,43.5148559,6.172839506172839,1500.0
-96.751578,43.5148559,-96.751076,43.5148572,6.172839506172839,1500.0
-96.7864579,43.6060874,-96.7862085,43.6061081,3.4722222222222223,300.0
-96.7862085,43.6061081,-96.7864579,43.6060874,3.4722222222222223,300.0
-96.7707108,43.612423,-96.7710173,43.6126184,6.172839506172839,750.0
-96.7619656,43.5643461,-96.7612365,43.5642836,6.172839506172839,1500.0
-96.7956407,43.5292417,-96.7938414,43.5293806,4.62962962962963,1000.0
-96.7312984,43.5388643,-96.7312986,43.5390647,6.172839506172839,1500.0
-96.7938414,43.5293806,-96.7956407,43.5292417,4.62962962962963,1000.0
-96.7312986,43.5390647,-96.7312984,43.5388643,6.172839506172839,1500.0
-96.7173023,43.5927668,-96.713282,43.5927509,3.4722222222222223,300.0
-96.713282,43.5927509,-96.7173023,43.5927668,3.4722222222222223,300.0
-96.7703655,43.5865691,-96.7704457,43.58602,6.172839506172839,1500.0
-96.7704457,43.58602,-96.7703655,43.5865691,6.172839506172839,1500.0
-96.780375,43.5440111,-96.7801585,43.5440108,6.172839506172839,2250.0
-96.6814279,43.5366553,-96.6816487,43.5403001,3.4722222222222223,300.0
-96.7801585,43.5440108,-96.780375,43.5440111,6.172839506172839,2250.0
-96.6816487,43.5403001,-96.6814279,43.5366553,3.4722222222222223,300.0
-96.724208,43.6020059,-96.7287057,43.6020208,4.62962962962963,1000.0
-96.711375,43.5874438,-96.7113698,43.5837626,4.62962962962963,1000.0
-96.7287057,43.6020208,-96.724208,43.6020059,4.62962962962963,1000.0
-96.7113698,43.5837626,-96.711375,43.5874438,4.62962962962963,1000.0
-96.7794232,43.5588393,-96.7794999,43.5588795,6.172839506172839,1500.0
-96.6932479,43.5703503,-96.6932557,43.5690456,18.055555555555554,4000.0
-96.7794999,43.5588795,-96.7794232,43.5588393,6.172839506172839,1500.0
-96.6932557,43.5690456,-96.6932479,43.5703503,18.055555555555554,4000.0
-96.694531,43.5466293,-96.694962,43.5466279,6.172839506172839,1500.0
-96.7356474,43.5446735,-96.7356491,43.5459823,3.4722222222222223,300.0
-96.7356491,43.5459823,-96.7356474,43.5446735,3.4722222222222223,300.0
-96.7108375,43.5765673,-96.7111343,43.5731173,4.62962962962963,1000.0
-96.7111343,43.5731173,-96.7108375,43.5765673,4.62962962962963,1000.0
-96.7680479,43.5673882,-96.7676099,43.5670951,6.172839506172839,1500.0
-96.7676099,43.5670951,-96.7680479,43.5673882,6.172839506172839,1500.0
-96.7700857,43.6124049,-96.770415,43.6086606,18.055555555555554,6000.0
-96.7726433,43.572071,-96.7719889,43.57181,6.172839506172839,2250.0
-96.770415,43.6086606,-96.7700857,43.6124049,18.055555555555554,6000.0
-96.7817991,43.5440124,-96.7808067,43.5440115,6.172839506172839,2250.0
-96.6816487,43.5403001,-96.6818696,43.5439448,3.4722222222222223,300.0
-96.7808067,43.5440115,-96.7817991,43.5440124,6.172839506172839,2250.0
-96.6818696,43.5439448,-96.6816487,43.5403001,3.4722222222222223,300.0
-96.7063867,43.5874239,-96.7089093,43.5874307,4.62962962962963,1000.0
-96.7089093,43.5874307,-96.7063867,43.5874239,4.62962962962963,1000.0
-96.7711592,43.5874969,-96.7709745,43.5874971,4.62962962962963,1000.0
-96.7709745,43.5874971,-96.7711592,43.5874969,4.62962962962963,1000.0
-96.7041758,43.5247069,-96.7032547,43.527242,3.4722222222222223,300.0
-96.6763723,43.6200242,-96.6813771,43.6200349,3.4722222222222223,300.0
-96.7032547,43.527242,-96.7041758,43.5247069,3.4722222222222223,300.0
-96.6813771,43.6200349,-96.6763723,43.6200242,3.4722222222222223,300.0
-96.7312764,43.5091789,-96.7325824,43.5089844,6.172839506172839,1500.0
-96.7312252,43.5117649,-96.7312374,43.5130737,6.172839506172839,1500.0
-96.7325824,43.5089844,-96.7312764,43.5091789,6.172839506172839,1500.0
-96.7312374,43.5130737,-96.7312252,43.5117649,6.172839506172839,1500.0
-96.6979628,43.5946792,-96.697957,43.5926679,3.4722222222222223,600.0
-96.7612365,43.5642836,-96.7619656,43.5643461,6.172839506172839,1500.0
-96.697957,43.5926679,-96.6979628,43.5946792,3.4722222222222223,600.0
-96.7710173,43.6126184,-96.7707108,43.612423,6.172839506172839,750.0
-96.7612039,43.5547599,-96.7636972,43.5547586,3.4722222222222223,300.0
-96.7636972,43.5547586,-96.7612039,43.5547599,3.4722222222222223,300.0
-96.749984,43.5532539,-96.7490166,43.5540072,3.4722222222222223,300.0
-96.7490166,43.5540072,-96.749984,43.5532539,3.4722222222222223,300.0
-96.7637197,43.5459319,-96.7646708,43.5459518,3.4722222222222223,300.0
-96.6906036,43.6072487,-96.6911338,43.6099576,4.62962962962963,1000.0
-96.7286411,43.5826629,-96.7287973,43.5801997,4.62962962962963,1000.0
-96.7681042,43.5675998,-96.767974,43.5675041,6.172839506172839,1500.0
-96.7287973,43.5801997,-96.7286411,43.5826629,4.62962962962963,1000.0
-96.767974,43.5675041,-96.7681042,43.5675998,6.172839506172839,1500.0
-96.7114919,43.5112498,-96.7115202,43.5113341,4.62962962962963,1000.0
-96.7708442,43.5754472,-96.7703681,43.5774546,3.4722222222222223,300.0
-96.7115202,43.5113341,-96.7114919,43.5112498,4.62962962962963,1000.0
-96.7703681,43.5774546,-96.7708442,43.5754472,3.4722222222222223,300.0
-96.7295768,43.5113068,-96.7266613,43.5119482,6.172839506172839,750.0
-96.7266613,43.5119482,-96.7295768,43.5113068,6.172839506172839,750.0
-96.7618829,43.5459709,-96.7618833,43.545905,2.7777777777777777,300.0
-96.7618833,43.545905,-96.7618829,43.5459709,2.7777777777777777,300.0
-96.7562375,43.5330539,-96.7612291,43.533032,3.4722222222222223,300.0
-96.7612291,43.533032,-96.7562375,43.5330539,3.4722222222222223,300.0
-96.7118392,43.5157999,-96.7114625,43.5157652,6.172839506172839,750.0
-96.7804273,43.5439184,-96.7808187,43.5438282,6.172839506172839,1500.0
-96.7114625,43.5157652,-96.7118392,43.5157999,6.172839506172839,750.0
-96.7808187,43.5438282,-96.7804273,43.5439184,6.172839506172839,1500.0
-96.7739636,43.5769849,-96.7710904,43.5796176,6.172839506172839,750.0
-96.776633,43.6125681,-96.7815265,43.6118876,18.055555555555554,6000.0
-96.7710904,43.5796176,-96.7739636,43.5769849,6.172839506172839,750.0
-96.7815265,43.6118876,-96.776633,43.6125681,18.055555555555554,6000.0
-96.7719889,43.57181,-96.7726433,43.572071,6.172839506172839,2250.0
-96.7556884,43.5440066,-96.7556882,43.5439228,2.7777777777777777,300.0
-96.7556882,43.5439228,-96.7556884,43.5440066,2.7777777777777777,300.0
-96.7593364,43.5439085,-96.7611558,43.5439014,6.172839506172839,1500.0
-96.7611558,43.5439014,-96.7593364,43.5439085,6.172839506172839,1500.0
-96.7593366,43.5439832,-96.7593364,43.5439085,2.7777777777777777,300.0
-96.7593364,43.5439085,-96.7593366,43.5439832,2.7777777777777777,300.0
-96.7618833,43.545905,-96.7631679,43.5459205,3.4722222222222223,300.0
-96.7631679,43.5459205,-96.7618833,43.545905,3.4722222222222223,300.0
-96.7746568,43.5440783,-96.7746567,43.5440234,2.7777777777777777,300.0
-96.7746567,43.5440234,-96.7746568,43.5440783,2.7777777777777777,300.0
-96.7761115,43.5243818,-96.7769868,43.5237027,3.4722222222222223,300.0
-96.7646708,43.5459518,-96.7658552,43.545963,3.4722222222222223,300.0
-96.7769868,43.5237027,-96.7761115,43.5243818,3.4722222222222223,300.0
-96.7729289,43.5714977,-96.7731519,43.5711094,6.172839506172839,3000.0
-96.7170456,43.5486101,-96.7170323,43.5476267,3.4722222222222223,300.0
-96.7731519,43.5711094,-96.7729289,43.5714977,6.172839506172839,3000.0
-96.7170323,43.5476267,-96.7170456,43.5486101,3.4722222222222223,300.0
-96.7316968,43.6020226,-96.7312874,43.6020227,4.62962962962963,1000.0
-96.7807328,43.5477997,-96.7806783,43.5488233,6.172839506172839,750.0
-96.7312874,43.6020227,-96.7316968,43.6020226,4.62962962962963,1000.0
-96.7806783,43.5488233,-96.7807328,43.5477997,6.172839506172839,750.0
-96.7473924,43.5554957,-96.7473944,43.5544719,3.4722222222222223,300.0
-96.7473944,43.5544719,-96.7473924,43.5554957,3.4722222222222223,300.0
-96.7775291,43.5440168,-96.7746567,43.5440234,6.172839506172839,2250.0
-96.7805942,43.5475076,-96.7806082,43.5478074,18.055555555555554,6000.0
-96.7806082,43.5478074,-96.7805942,43.5475076,18.055555555555554,6000.0
-96.7709762,43.5972273,-96.7709797,43.5943143,18.055555555555554,8000.0
-96.7246443,43.58194,-96.7259049,43.5819389,3.4722222222222223,300.0
-96.7709797,43.5943143,-96.7709762,43.5972273,18.055555555555554,8000.0
-96.7259049,43.5819389,-96.7246443,43.58194,3.4722222222222223,300.0
-96.7013951,43.5838317,-96.701369,43.5874259,3.4722222222222223,300.0
-96.6911338,43.6099576,-96.6906036,43.6072487,4.62962962962963,1000.0
-96.701369,43.5874259,-96.7013951,43.5838317,3.4722222222222223,300.0
-96.7646708,43.5459518,-96.7637197,43.5459319,3.4722222222222223,300.0
-96.763719,43.5460009,-96.7637197,43.5459319,2.7777777777777777,300.0
-96.7637197,43.5459319,-96.763719,43.5460009,2.7777777777777777,300.0
-96.7669352,43.5440091,-96.7702066,43.5440104,6.172839506172839,2250.0
-96.7702066,43.5440104,-96.7669352,43.5440091,6.172839506172839,2250.0
-96.7669352,43.5440684,-96.7669352,43.5440091,2.7777777777777777,300.0
-96.7669352,43.5440091,-96.7669352,43.5440684,2.7777777777777777,300.0
-96.7746567,43.5440234,-96.7775291,43.5440168,6.172839506172839,2250.0
-96.7909078,43.5476023,-96.7909068,43.5475274,4.62962962962963,1000.0
-96.7731048,43.5762342,-96.775119,43.5728506,18.055555555555554,6000.0
-96.7909068,43.5475274,-96.7909078,43.5476023,4.62962962962963,1000.0
-96.775119,43.5728506,-96.7731048,43.5762342,18.055555555555554,6000.0
-96.792172,43.5475701,-96.7909078,43.5476023,2.7777777777777777,300.0
-96.7710324,43.5019613,-96.7711257,43.501474,4.62962962962963,1000.0
-96.7760497,43.5875095,-96.7729745,43.5874992,4.62962962962963,1000.0
-96.7729745,43.5874992,-96.7760497,43.5875095,4.62962962962963,1000.0
-96.7489827,43.5656985,-96.7506399,43.5666315,3.4722222222222223,300.0
-96.7506399,43.5666315,-96.7489827,43.5656985,3.4722222222222223,300.0
-96.7325613,43.522128,-96.7362773,43.5221329,3.4722222222222223,300.0
-96.7362773,43.5221329,-96.7325613,43.522128,3.4722222222222223,300.0
-96.6813674,43.5039457,-96.6813728,43.5003604,3.4722222222222223,300.0
-96.6813728,43.5003604,-96.6813674,43.5039457,3.4722222222222223,300.0
-96.7806401,43.5265973,-96.7806648,43.5302977,18.055555555555554,6000.0
-96.7744829,43.5156631,-96.7744807,43.5158586,3.4722222222222223,600.0
-96.7806648,43.5302977,-96.7806401,43.5265973,18.055555555555554,6000.0
-96.7744807,43.5158586,-96.7744829,43.5156631,3.4722222222222223,600.0
-96.7658552,43.545963,-96.7646708,43.5459518,3.4722222222222223,300.0
-96.7829057,43.5439933,-96.7843606,43.5439684,6.172839506172839,2250.0
-96.7843606,43.5439684,-96.7829057,43.5439933,6.172839506172839,2250.0
-96.7829061,43.544033,-96.7829057,43.5439933,2.7777777777777777,300.0
-96.7829057,43.5439933,-96.7829061,43.544033,2.7777777777777777,300.0
-96.7881524,43.5439781,-96.7897625,43.5439832,6.172839506172839,2250.0
-96.7897625,43.5439832,-96.7881524,43.5439781,6.172839506172839,2250.0
-96.7881524,43.5440214,-96.7881524,43.5439781,2.7777777777777777,300.0
-96.7881524,43.5439781,-96.7881524,43.5440214,2.7777777777777777,300.0
-96.7966892,43.5488576,-96.7909148,43.5489105,2.7777777777777777,300.0
-96.7612019,43.5257432,-96.7611792,43.5221059,4.62962962962963,1000.0
-96.7909148,43.5489105,-96.7966892,43.5488576,2.7777777777777777,300.0
-96.7611792,43.5221059,-96.7612019,43.5257432,4.62962962962963,1000.0
-96.7909291,43.5504562,-96.7909465,43.5520495,4.62962962962963,1000.0
-96.7528722,43.50035,-96.7531115,43.5003502,4.62962962962963,1000.0
-96.7909465,43.5520495,-96.7909291,43.5504562,4.62962962962963,1000.0
-96.7461682,43.522118,-96.7462085,43.5246921,3.4722222222222223,300.0
-96.7462085,43.5246921,-96.7461682,43.522118,3.4722222222222223,300.0
-96.7370979,43.5512079,-96.7419601,43.5511988,3.4722222222222223,300.0
-96.7419601,43.5511988,-96.7370979,43.5512079,3.4722222222222223,300.0
-96.7251654,43.5855173,-96.7246492,43.585517,3.4722222222222223,300.0
-96.7246492,43.585517,-96.7251654,43.5855173,3.4722222222222223,300.0
-96.6916837,43.5211946,-96.6903734,43.5171413,4.62962962962963,1000.0
-96.6903734,43.5171413,-96.6916837,43.5211946,4.62962962962963,1000.0
-96.7743006,43.5003348,-96.7726065,43.5003343,4.62962962962963,1000.0
-96.7726065,43.5003343,-96.7743006,43.5003348,4.62962962962963,1000.0
-96.7711257,43.501474,-96.7710324,43.5019613,4.62962962962963,1000.0
-96.7637164,43.5529895,-96.7657034,43.5529077,3.4722222222222223,300.0
-96.7909078,43.5476023,-96.792172,43.5475701,2.7777777777777777,300.0
-96.7657034,43.5529077,-96.7637164,43.5529895,3.4722222222222223,300.0
-96.7951108,43.5437804,-96.7935159,43.5438941,6.172839506172839,1500.0
-96.7684418,43.5678825,-96.7696296,43.5690351,6.172839506172839,2250.0
-96.7935159,43.5438941,-96.7951108,43.5437804,6.172839506172839,1500.0
-96.7696296,43.5690351,-96.7684418,43.5678825,6.172839506172839,2250.0
-96.7963884,43.5475424,-96.7951108,43.5437804,2.7777777777777777,300.0
-96.7025136,43.5366106,-96.7008361,43.5366211,4.62962962962963,1000.0
-96.7951108,43.5437804,-96.7963884,43.5475424,2.7777777777777777,300.0
-96.7008361,43.5366211,-96.7025136,43.5366106,4.62962962962963,1000.0
-96.7909148,43.5489105,-96.7909169,43.5493298,4.62962962962963,1000.0
-96.7809903,43.5682925,-96.7809918,43.5706755,3.4722222222222223,600.0
-96.7909169,43.5493298,-96.7909148,43.5489105,4.62962962962963,1000.0
-96.7809918,43.5706755,-96.7809903,43.5682925,3.4722222222222223,600.0
-96.7658421,43.543862,-96.7658401,43.5440087,3.4722222222222223,600.0
-96.7947139,43.5546615,-96.7947139,43.5546615,3.4722222222222223,300.0
-96.7113864,43.5486129,-96.713055,43.548617,4.62962962962963,1000.0
-96.7947139,43.5546615,-96.7947139,43.5546615,3.4722222222222223,300.0
-96.713055,43.548617,-96.7113864,43.5486129,4.62962962962963,1000.0
-96.7991178,43.5528032,-96.7947139,43.5546615,2.7777777777777777,300.0
-96.6941832,43.5467521,-96.6944363,43.5467536,6.172839506172839,1500.0
-96.7947139,43.5546615,-96.7991178,43.5528032,2.7777777777777777,300.0
-96.6944363,43.5467536,-96.6941832,43.5467521,6.172839506172839,1500.0
-96.7947139,43.5546615,-96.7947139,43.5546615,3.4722222222222223,300.0
-96.7789474,43.5268449,-96.7745392,43.5251177,4.62962962962963,1000.0
-96.697025,43.5292907,-96.6956898,43.5292902,4.62962962962963,1000.0
-96.6956898,43.5292902,-96.697025,43.5292907,4.62962962962963,1000.0
-96.7238163,43.5446765,-96.7238175,43.545993,6.172839506172839,1500.0
-96.7238175,43.545993,-96.7238163,43.5446765,6.172839506172839,1500.0
-96.6888498,43.5467274,-96.6888498,43.5467274,6.172839506172839,1500.0
-96.6888498,43.5467274,-96.6888498,43.5467274,6.172839506172839,1500.0
-96.7658401,43.5440087,-96.7658421,43.543862,3.4722222222222223,600.0
-96.7856757,43.5289515,-96.7819295,43.5275384,4.62962962962963,1000.0
-96.7819295,43.5275384,-96.7856757,43.5289515,4.62962962962963,1000.0
-96.7531115,43.5003502,-96.7528722,43.50035,4.62962962962963,1000.0
-96.7964737,43.5503415,-96.7909291,43.5504562,2.7777777777777777,300.0
-96.7336161,43.5111106,-96.7312241,43.5116415,3.4722222222222223,600.0
-96.7909291,43.5504562,-96.7964737,43.5503415,2.7777777777777777,300.0
-96.7312241,43.5116415,-96.7336161,43.5111106,3.4722222222222223,600.0
-96.7947139,43.5546615,-96.7947139,43.5546615,3.4722222222222223,300.0
-96.7208815,43.5366701,-96.7208813,43.5366518,3.4722222222222223,300.0
-96.7947139,43.5546615,-96.7947139,43.5546615,3.4722222222222223,300.0
-96.7208813,43.5366518,-96.7208815,43.5366701,3.4722222222222223,300.0
-96.7963672,43.5523946,-96.7947139,43.5546615,2.7777777777777777,300.0
-96.7612365,43.5642836,-96.7612234,43.5644689,4.62962962962963,1000.0
-96.7947139,43.5546615,-96.7963672,43.5523946,2.7777777777777777,300.0
-96.7612234,43.5644689,-96.7612365,43.5642836,4.62962962962963,1000.0
-96.8008325,43.5476855,-96.7951108,43.5437804,2.7777777777777777,300.0
-96.7063454,43.590643,-96.7034892,43.5906347,3.4722222222222223,300.0
-96.7951108,43.5437804,-96.8008325,43.5476855,2.7777777777777777,300.0
-96.7034892,43.5906347,-96.7063454,43.590643,3.4722222222222223,300.0
-96.7951108,43.5437804,-96.7951108,43.5437804,6.172839506172839,1500.0
-96.736694,43.5699949,-96.73871,43.5710989,3.4722222222222223,300.0
-96.7951108,43.5437804,-96.7951108,43.5437804,6.172839506172839,1500.0
-96.73871,43.5710989,-96.736694,43.5699949,3.4722222222222223,300.0
-96.8009153,43.544592,-96.7951108,43.5437804,2.7777777777777777,300.0
-96.7064077,43.54759,-96.7064061,43.5466736,3.4722222222222223,300.0
-96.7951108,43.5437804,-96.8009153,43.544592,2.7777777777777777,300.0
