rideHailAgentID,xCoord,yCoord
rideHailAgent-1803-2014000596551-074801,687027.0275381443,4820288.784053218
rideHailAgent-10102-2012001254838-224876,680251.0491331678,4819339.7950780755
rideHailAgent-1803-2013001307359-057475,686577.7906447884,4820788.088149007
rideHailAgent-10405-2012001464904-029296,679236.1627155674,4829106.08255089
rideHailAgent-10102-2015001105083-1116067,679544.8528741377,4819334.535707722
rideHailAgent-10102-2012001437667-128889,679643.9971164444,4819301.077137522
rideHailAgent-1108-2016000233221-0129892,678878.5829598509,4820468.123815887
rideHailAgent-10104-2014001166634-186071,685312.4344984287,4818970.72088624
rideHailAgent-1801-2013000703547-147135,686701.3602887052,4822187.2898437595
rideHailAgent-10102-2014001139730-085411,678677.3138157545,4819510.31766801
rideHailAgent-10104-2015000732389-1105651,683418.4099122484,4819554.039457382
rideHailAgent-1107-2012000428775-08936,679094.9405977131,4821765.035770325
rideHailAgent-900-2016001508783-0157630,680411.8303561747,4823810.011164506
rideHailAgent-1106-2013001128965-053811,678533.4737849009,4820955.757653066
rideHailAgent-201-2014001183852-086905,682626.0600175861,4825302.179253548
rideHailAgent-1001-2014001175351-086522,678894.411660653,4823041.373286573
rideHailAgent-10102-2015001162246-2116882,680809.6489799732,4819466.664047709
rideHailAgent-1901-2012001173951-023627,684278.6578974826,4820528.250021854
rideHailAgent-1804-2013000280546-236617,687338.7195070509,4820298.05353078
rideHailAgent-1500-2014001163125-086018,682904.1087523722,4821476.119285561
rideHailAgent-1106-2015001146120-0116655,678672.9861275812,4822854.605927765
rideHailAgent-1107-2013000606389-044686,678370.1873455662,4820465.114291296
rideHailAgent-405-2015000724785-0105086,686057.8034595475,4824453.818972559
rideHailAgent-10405-2012001377121-027206,678548.4076406396,4829151.321602038
rideHailAgent-1105-2016000364640-0132503,678438.3687181704,4819539.422874454
rideHailAgent-900-2013000226280-134742,680900.9633694417,4823554.3716317285
rideHailAgent-10600-2016000721039-0142174,682447.1549964044,4821329.667929736
rideHailAgent-405-2016001424471-0154874,687189.7440673126,4825172.3267178815
rideHailAgent-600-2014000448294-170637,684023.7557241427,4823157.01408516
rideHailAgent-10102-2012001009640-020584,681833.7030134031,4819409.769341627
rideHailAgent-1101-2015000784412-2107012,679421.1097519075,4819568.015187418
rideHailAgent-1804-2016000275343-0131447,687200.0753588361,4821624.085890047
rideHailAgent-10104-2015000134747-293563,687079.2802240049,4819292.671550555
rideHailAgent-1803-2012001304643-125199,686392.3679730135,4820911.9981340105
rideHailAgent-1902-2013000107064-032082,684377.3694369135,4818898.832191888
rideHailAgent-1803-2012000429510-09043,686700.2553464298,4820688.387506672
rideHailAgent-900-2015000727153-1105528,681782.6858087742,4824803.620262358
rideHailAgent-10104-2013000485454-041636,684709.5301526457,4818950.188182284
rideHailAgent-405-2015000902296-0112306,686879.5531588347,4824634.819011481
rideHailAgent-1902-2016000471934-0135752,683252.1267602438,4819310.295688186
rideHailAgent-1200-2014000174501-065368,680757.2266165218,4821740.367543343
rideHailAgent-1801-2016000715950-1141851,686391.0355086353,4821001.262962819
rideHailAgent-10104-2015000824317-1109359,687125.5217993711,4819305.107505574
rideHailAgent-10104-2012000676634-013743,686892.777604652,4819022.563243865
rideHailAgent-1002-2014000308169-068851,679228.7584617203,4822629.202119868
rideHailAgent-407-2016000250854-1130581,687301.2363240276,4823707.163048712
rideHailAgent-1002-2013000113035-032240,680700.2793390967,4822523.966915615
rideHailAgent-1500-2014001315228-089144,682078.1732465903,4819666.100823827
rideHailAgent-1108-2016000171219-0128837,678465.793182281,4819255.246370059
rideHailAgent-600-2014000487730-071561,683134.852628961,4822880.178829954
rideHailAgent-1902-2016001153481-0149743,683335.6747095076,4819247.37752362
rideHailAgent-1105-2014000079080-162943,678500.6522368193,4819683.040847872
rideHailAgent-407-2013000838649-048916,687120.5185680275,4823026.393557427
rideHailAgent-1105-2016001223046-2151763,678755.9011638626,4819731.518410242
rideHailAgent-700-2013000636360-045389,683772.50764387,4823767.666206578
rideHailAgent-1200-2016000545350-0137800,681003.6796688068,4821302.658588177
rideHailAgent-10102-2012001254838-224591,680399.6451946063,4819276.189257973
rideHailAgent-10103-2016001210684-0150891,678338.560284453,4819565.181148437
rideHailAgent-1500-2015000792200-0107260,682224.7357355917,4819565.235010824
rideHailAgent-10102-2013000179683-033576,681745.5521157803,4819229.365759596
rideHailAgent-1600-2012000269732-15448,684280.3800692627,4821341.788946931
rideHailAgent-10104-2015000583296-1101585,681887.0167267765,4819192.966618126
rideHailAgent-600-2016000116811-0127951,683935.6397715807,4822636.195589664
rideHailAgent-1200-2012001047732-020997,681130.5167909692,4822844.35535403
rideHailAgent-700-2014000331589-069010,683174.8114014557,4823739.634209662
rideHailAgent-1105-2015000712347-2104985,678768.777283026,4819777.503336866
rideHailAgent-408-2015000820305-0109256,686042.4769837918,4827742.373160789
rideHailAgent-10104-2016001187407-2150482,683494.1583354145,4818886.835506147
rideHailAgent-1107-2015000587248-0101819,678748.2645967618,4821119.782813528
rideHailAgent-500-2016000510160-0136733,685530.6439086446,4824319.817917895
rideHailAgent-10104-2014000434311-070211,685249.1822311013,4819263.678403381
rideHailAgent-405-2016001210684-1150811,687000.5268610372,4824676.203479012
rideHailAgent-1500-2016000715950-0141847,682849.8163029754,4822872.098869351
rideHailAgent-401-2015000630216-0103188,686153.803409116,4823088.387354461
rideHailAgent-1200-2012001393533-027619,681872.8108003886,4820804.90892224
rideHailAgent-1801-2012000963809-719273,686708.0713052696,4822932.362717359
rideHailAgent-1600-2013001421148-059361,684115.0797423724,4822568.872068851
rideHailAgent-1108-2013000430975-040346,678514.0809804774,4819760.003120373
rideHailAgent-1801-2014000533554-072853,686871.0088001261,4819795.756486713
rideHailAgent-1108-2015001201946-0118019,678859.4532837683,4819773.551680084
rideHailAgent-10102-2015001497912-0123913,679519.8050102189,4819421.058730815
rideHailAgent-10102-2013001346490-057990,678379.9868526094,4819179.1176951695
rideHailAgent-900-2013001097023-053435,681438.4829948469,4823915.815229745
rideHailAgent-1101-2014000730190-076371,679282.9017549317,4820818.0796544375
rideHailAgent-408-2012001433817-028701,687207.0113903746,4825563.429088568
rideHailAgent-1105-2014001004621-082186,678788.9693796634,4820195.773456114
rideHailAgent-10401-2013000703547-047100,686413.5382274569,4820914.892452511
rideHailAgent-700-2016000029416-0125169,682547.5223807239,4824026.849376777
rideHailAgent-500-2015000784412-0106996,686018.8355167457,4823907.610656853
rideHailAgent-406-2016000568684-0138570,687351.4859688885,4823132.109892732
rideHailAgent-1002-2014001118901-084985,678756.8303298926,4822833.725023081
rideHailAgent-1700-2015000795744-1107853,685716.9316696993,4822137.515759096
rideHailAgent-900-2014001023351-082470,681315.5215035994,4823483.142340614
rideHailAgent-1803-2013000703874-047207,686963.1118848101,4820559.584210708
rideHailAgent-202-2013001204199-055739,680432.4024952113,4823395.850152621
rideHailAgent-10405-2014001221401-087884,678190.7404438483,4828798.411361141
rideHailAgent-10104-2014000221484-166361,684097.4013449907,4818776.881835064
rideHailAgent-1500-2016000393167-0133437,682873.8208256392,4820759.348028293
rideHailAgent-10104-2015000848686-0110315,683219.7309283892,4819325.0446525365
rideHailAgent-1804-2016000116811-2127763,686881.7733382974,4820716.461410166
rideHailAgent-300-2013001154841-054344,685375.4052430214,4825997.368652834
rideHailAgent-1101-2013001265598-256829,680247.376477993,4819161.665886094
rideHailAgent-10104-2015000391765-098396,685885.4487998456,4819306.765369247
rideHailAgent-1902-2013001255635-056618,686524.7224720953,4819825.908191934
rideHailAgent-10405-2015000875080-1111186,679293.8173979153,4829123.0617216965
rideHailAgent-10103-2015000291048-096788,678391.6921038296,4819345.762319462
rideHailAgent-1902-2013000641521-045602,684212.758369834,4820576.718951266
rideHailAgent-1002-2014000537284-173179,679957.1293319985,4823297.226601217
rideHailAgent-10104-2016000107058-0127297,685715.8828981533,4819175.411972722
rideHailAgent-1803-2016000008218-0124383,686759.1333876497,4820177.950573054
rideHailAgent-1106-2013001420823-659145,678468.3632980034,4821018.042764627
rideHailAgent-1106-2012000662466-413492,678490.9559609221,4822954.922100355
rideHailAgent-1803-2013000487483-041848,687002.3749108725,4819133.682171648
rideHailAgent-1108-2014000366818-069430,679148.1701343466,4820069.444667451
rideHailAgent-500-2014000053367-162077,684608.2621102417,4823834.267765192
rideHailAgent-1106-2014000263740-267353,678629.9173101743,4820937.402310824
rideHailAgent-10103-2016000036021-0125485,678413.4944345593,4819598.167222722
rideHailAgent-408-2013000377800-238843,686303.1829696841,4825879.963133656
rideHailAgent-1101-2016000568684-0138509,680825.1542007206,4820600.797915927
rideHailAgent-1902-2016000222347-0129623,686017.5288667844,4819552.925415883
rideHailAgent-406-2014000467292-070722,686775.1682357045,4823876.8423844045
rideHailAgent-1901-2016001120110-0149303,684191.1884527047,4821446.624619085
rideHailAgent-1801-2014001183852-086926,686593.5000804994,4820085.302544635
rideHailAgent-201-2014000533554-072798,682930.7766194596,4825231.997378668
rideHailAgent-201-2012000281261-05855,680864.1017669269,4824777.375492223
rideHailAgent-10103-2012001123690-022853,678577.7130793175,4819383.509413333
rideHailAgent-401-2014000630646-075162,685827.696340111,4823036.921297324
rideHailAgent-100-2016000250854-0130478,684947.7261848006,4827811.415913909
rideHailAgent-600-2015000502599-0100393,683429.7144015111,4823276.942815807
rideHailAgent-408-2016000470241-0135444,687173.2044563622,4825644.441223543
rideHailAgent-10104-2016000012225-1124671,686950.2546579182,4818988.997657711
rideHailAgent-10104-2016000527491-1137251,683506.6492088492,4819450.887871373
rideHailAgent-10405-2014001079306-083924,679030.5260437512,4827445.459280591
rideHailAgent-1500-2013000871283-049273,683063.3252196478,4821129.318629308
rideHailAgent-10405-2016001412423-0154683,678899.6731441565,4828284.358322109
rideHailAgent-1803-2013000293337-137073,687020.0089042605,4820266.60914192
rideHailAgent-1001-2012000039960-1397,679181.4939500962,4823764.048337861
rideHailAgent-1108-2015001088388-0115738,678815.7719722596,4819361.85711954
rideHailAgent-10104-2016000829522-0144532,686942.9518415453,4819124.874655012
rideHailAgent-1105-2015001258226-0119471,678398.5232014027,4819253.564441672
rideHailAgent-10401-2013000520267-042404,686624.7730564818,4819574.886622332
rideHailAgent-1106-2015000177422-294412,678697.4932477999,4823363.022786203
rideHailAgent-10102-2014001122037-085054,680359.003179933,4818882.17345965
rideHailAgent-1803-2014001002756-182062,686645.0762297071,4819437.189443773
rideHailAgent-1101-2016001412423-0154670,678997.2352684785,4821809.656403947
rideHailAgent-1801-2013000054200-030381,686645.7249095688,4821083.504578808
rideHailAgent-10600-2013001219485-056047,682326.5472229252,4821448.405996674
rideHailAgent-1101-2013000668727-246312,678813.0522459358,4821913.938008516
rideHailAgent-700-2013000914558-050176,683552.7271079345,4823360.58608203
rideHailAgent-1107-2013000359041-038245,679108.3918842996,4820666.70788541
rideHailAgent-1902-2012001168127-023528,685379.1272279349,4820147.467036142
rideHailAgent-1106-2012001067422-121831,678687.2880429678,4821102.943113777
rideHailAgent-1106-2014000869030-478926,678449.9224763463,4821114.099114251
rideHailAgent-202-2015000458232-099774,680619.2504220607,4824369.481057604
rideHailAgent-1108-2014000961036-080958,678329.1450827784,4819673.974442155
rideHailAgent-201-2014001013559-082377,682668.0635135139,4824980.115446915
rideHailAgent-1106-2014000308169-068887,678455.3092910035,4820639.307339195
rideHailAgent-1804-2014001058472-083466,687280.6737036732,4822014.744118615
rideHailAgent-10102-2016000644235-0140085,679962.0772734345,4818918.79358484
rideHailAgent-1200-2014000585174-274404,680946.8108627003,4823209.743637112
rideHailAgent-1200-2013000093869-031484,680215.6703615092,4823480.232121341
rideHailAgent-300-2012000816252-016169,683403.6786624787,4826133.934038344
rideHailAgent-1902-2015000622201-0102823,683312.8356427193,4819329.395421697
rideHailAgent-10102-2015000974765-1113540,681930.5997029886,4819669.974032017
rideHailAgent-10102-2014000550778-573485,681737.6277337032,4819316.080869969
rideHailAgent-700-2012001491756-029555,683507.1588917751,4824246.477128117
rideHailAgent-1106-2015000810401-3108472,678780.6934127986,4822048.287665886
rideHailAgent-10103-2013001068053-053067,678738.9948911379,4819672.676739759
rideHailAgent-1500-2016000294367-1131776,682875.3036902564,4821428.700500535
rideHailAgent-1902-2015000207675-095107,685622.1996460932,4819106.864323804
rideHailAgent-1108-2014000012719-060995,678738.3190814971,4819986.191728293
rideHailAgent-1803-2012001287756-025041,686693.8808221854,4821614.288279413
rideHailAgent-1108-2014000047893-061640,678382.9201599052,4819301.944746115
rideHailAgent-1902-2012001064755-021558,685530.8954040969,4820769.181478528
rideHailAgent-700-2015001440276-0123175,682856.9523560789,4824085.718879239
rideHailAgent-1902-2014001154211-085755,686515.1212371078,4821143.1393932095
rideHailAgent-406-2015000467368-099943,686839.2989161558,4823036.280634207
rideHailAgent-10103-2016000828903-0144440,678819.6253868549,4819549.488719086
rideHailAgent-100-2012000420927-08807,684573.9496396286,4826987.376293328
rideHailAgent-1600-2016000900036-0145931,685062.4702839307,4821306.111777344
rideHailAgent-10102-2014000536339-172969,682135.7689390505,4819217.266385236
rideHailAgent-1106-2014000891943-179344,678793.1759003473,4822008.309591375
rideHailAgent-900-2013000467485-041404,682174.268904914,4824125.217723972
rideHailAgent-1801-2016000406848-0133845,686427.1821882968,4822707.794069949
rideHailAgent-405-2012000408856-08395,686809.6859105078,4824679.470114223
rideHailAgent-202-2013001290223-057235,679329.7953998761,4824932.070751015
rideHailAgent-1902-2015001064196-0115310,685537.1182250468,4820271.4814667925
rideHailAgent-1200-2015000608426-0102758,681028.7646224811,4822047.089233626
rideHailAgent-1801-2012000642638-012884,686583.169203509,4821376.611000353
rideHailAgent-1803-2013000136970-032580,686879.7433484175,4820351.9165067375
rideHailAgent-10102-2012001382026-027311,678430.0862237655,4819209.987355674
rideHailAgent-1001-2013000107064-032099,678720.6804847796,4823337.414486506
rideHailAgent-1803-2016000827923-0144434,687175.3607692511,4822348.38311108
rideHailAgent-1801-2015000816977-4109115,687590.9131673138,4821374.245247159
rideHailAgent-1101-2012000601843-011912,680001.661715543,4819596.68621112
rideHailAgent-10401-2016001210775-0151215,687022.7452767433,4819378.072824872
rideHailAgent-10102-2013000575117-143840,678441.957412922,4819554.7294481825
rideHailAgent-407-2012001464904-029268,687033.4158367635,4823088.665240478
rideHailAgent-406-2014001079306-083836,686971.2573548472,4822945.339552453
rideHailAgent-1902-2014001275264-088567,683553.0926129546,4819284.914630731
rideHailAgent-10102-2016000351192-0132361,678482.4748424066,4819360.168177666
rideHailAgent-10405-2015000831253-1109765,679013.3098793345,4828961.762102596
rideHailAgent-1700-2015000795744-0107632,685677.729265534,4822205.992532129
rideHailAgent-600-2014000487730-071483,682927.4260734487,4822822.426649845
rideHailAgent-1500-2015001443628-0123256,683241.7117460297,4820613.465566276
rideHailAgent-10405-2015001171725-0117518,683889.8384110316,4828376.077910518
rideHailAgent-1803-2015001491257-0123697,687006.5232328472,4820372.066788403
rideHailAgent-10103-2014000224796-066470,678544.7687330436,4819531.265484996
rideHailAgent-1902-2014000438320-070342,682665.9303768869,4819687.962027827
rideHailAgent-300-2016000510160-1136506,684641.7773968261,4826227.14608333
rideHailAgent-1804-2012000566763-111426,687261.1696701588,4822176.090781755
rideHailAgent-1803-2012001254838-424860,686980.3332731638,4820465.7758709965
rideHailAgent-405-2013000198198-034480,687088.5269158388,4825176.120121077
rideHailAgent-201-2015000850269-0110475,682026.5298975917,4824801.128535096
rideHailAgent-1804-2016001459467-0156263,687567.7653692504,4821847.778666575
rideHailAgent-405-2015001345452-0121572,687003.2076510926,4824066.914559113
rideHailAgent-500-2012001151676-023415,684243.2752430907,4824513.2363145575
rideHailAgent-10401-2014000401392-070040,686817.7574112394,4820216.852912024
rideHailAgent-500-2015000318368-097416,684599.9070090584,4823385.996331278
rideHailAgent-1108-2015001059501-0115193,678532.8610179087,4820143.794571089
rideHailAgent-1902-2012000659907-013229,684892.3946439249,4820114.993464733
rideHailAgent-700-2015000949415-1112860,683784.6807821674,4824009.400845626
rideHailAgent-600-2016000012225-1124430,683479.5471488419,4823132.892734557
rideHailAgent-1801-2014000182092-065566,686535.0246200855,4820414.189107738
rideHailAgent-10401-2015000458232-099804,687026.8784758066,4818985.869098236
rideHailAgent-500-2016000949187-0146846,684902.844436686,4824218.404865525
rideHailAgent-1801-2012000353261-56881,687397.8148509371,4821367.272675047
rideHailAgent-500-2016001459467-0156283,685251.6160635571,4824317.925470212
rideHailAgent-1803-2016000155763-3128528,687583.583040823,4821398.583316145
rideHailAgent-1105-2014001287076-088950,678776.9510320288,4819838.40271635
rideHailAgent-1106-2016001449407-0155820,678610.3002062173,4822666.08664566
rideHailAgent-1500-2016000988089-0147648,683167.0476454177,4820493.280854928
rideHailAgent-1001-2012000987013-020255,678901.137677507,4823598.32720975
rideHailAgent-10405-2014001046127-083186,678350.1814751074,4829172.816797795
rideHailAgent-1700-2014000987574-081186,684963.944188652,4822192.07366735
rideHailAgent-1200-2015000459678-099874,681589.9444129987,4823174.404564412
rideHailAgent-1107-2016001223046-1151596,678676.7039880066,4820837.262983583
rideHailAgent-1106-2013000939162-150830,678536.8062814733,4820803.2792692175
rideHailAgent-1001-2014000212413-166254,678900.0417955203,4823382.605779558
rideHailAgent-300-2012000672671-013628,685657.7522707285,4825868.237624739
rideHailAgent-1600-2015001039353-0114905,683304.4955815028,4822244.082108458
rideHailAgent-201-2016000544078-1137599,681157.9602938993,4824693.551262812
rideHailAgent-1001-2014000036459-061505,678971.6780314334,4823198.030192675
rideHailAgent-1106-2013001034691-052201,678650.874506734,4821983.271900094
rideHailAgent-10104-2016000690309-0141551,684354.8502492461,4818945.281464039
rideHailAgent-900-2016001399217-0154264,681989.3790102754,4824099.818936621
rideHailAgent-900-2015000102574-093027,681026.5442539924,4823942.402343547
rideHailAgent-401-2013001196677-055377,686354.987915235,4825014.239423733
rideHailAgent-1002-2014000221274-066331,679163.4274653371,4822896.190989934
rideHailAgent-406-2013001307359-057417,687171.7869049647,4823623.22312809
rideHailAgent-1500-2016001412423-0154704,683178.4312668351,4820434.447889667
rideHailAgent-1200-2014000053367-261999,681384.6932068781,4822016.312610271
rideHailAgent-401-2012001113023-022533,686121.932666416,4823541.981529339
rideHailAgent-300-2012000662466-013292,684212.2207331222,4824425.88639597
rideHailAgent-1804-2016001433052-0155287,686964.4692316466,4823170.130585244
rideHailAgent-10600-2014000659476-075445,682110.173108538,4822293.967243324
rideHailAgent-10104-2013000056397-130596,686744.7911838368,4819003.977200267
rideHailAgent-1108-2015001162246-1117166,678584.0052476671,4819423.5932508
rideHailAgent-1500-2015000784412-2106934,682166.8232589242,4819245.08370368
rideHailAgent-1801-2015000301668-197045,686753.703550047,4818986.279751469
rideHailAgent-1600-2015000875080-1111164,683695.021662629,4822119.035817711
rideHailAgent-1101-2015000630216-0103406,680683.5085886188,4820404.255804102
rideHailAgent-1106-2015000587248-1101818,678380.234398001,4821888.394220759
rideHailAgent-1002-2013000359041-238015,679730.0656799212,4823617.406239979
rideHailAgent-1803-2014000915351-080018,686718.5759345028,4820192.682977278
rideHailAgent-1803-2014000182228-065651,686444.9240058176,4821209.6532620955
rideHailAgent-1002-2013000211454-034669,678907.9271056327,4822676.313628026
rideHailAgent-1106-2016000645198-1140237,678553.2758386541,4821737.433789818
rideHailAgent-1108-2016000365175-1132775,678374.8694644623,4820257.122092626
rideHailAgent-1200-2014000290826-067985,681721.264441128,4821339.328572436
rideHailAgent-1803-2012000813155-115911,686559.8093169394,4820714.468997011
rideHailAgent-1803-2013001029016-052032,686795.7784882281,4820072.045518851
rideHailAgent-1106-2014000585174-474393,678842.8831346137,4822062.149114691
rideHailAgent-10102-2016000763673-0142996,680746.5300422524,4819518.851620992
rideHailAgent-100-2012000217991-04360,684880.0217143629,4828538.019192362
rideHailAgent-700-2014000475106-070884,682659.0319899899,4823750.960596663
rideHailAgent-1804-2012000172183-03370,687299.5887801155,4822937.226042693
rideHailAgent-300-2013000487483-041864,684751.220611731,4825101.531025975
rideHailAgent-405-2013000430975-040386,687191.9131059328,4823911.978557964
rideHailAgent-1101-2015000726028-1105250,680016.1932814728,4818934.169157639
rideHailAgent-1105-2015001283493-0120015,678485.3430022666,4819842.229248181
rideHailAgent-1002-2014000901104-179681,678610.7576666486,4822590.641294349
rideHailAgent-1804-2012001226146-024076,687373.3378381527,4822945.060352884
rideHailAgent-10600-2015000804471-0108164,682623.3240306613,4820834.400536934
rideHailAgent-1200-2014001441988-091314,681601.6587391675,4821245.411567193
rideHailAgent-10401-2014000568068-073948,686540.5722685237,4819884.158755736
rideHailAgent-100-2012001304643-025213,683947.0723020865,4828560.21423996
rideHailAgent-1001-2012000444431-09482,678716.6871163872,4823266.215160263
rideHailAgent-1902-2014001027573-082588,685872.7503171241,4819684.777129877
rideHailAgent-10600-2016001223046-0151889,682268.4997301401,4822459.655563354
rideHailAgent-1901-2015001504336-0124294,684973.709256536,4821009.941936954
rideHailAgent-100-2015000213571-095599,685046.8265901627,4830210.99187368
rideHailAgent-1105-2014001160693-085902,678750.7030183999,4819795.196842514
rideHailAgent-1600-2013000438496-040907,684387.7423263277,4822086.233351993
rideHailAgent-10104-2013001265598-056798,685185.8695409965,4818900.485969262
rideHailAgent-1700-2012001437667-028918,685707.0650858545,4823092.827875409
rideHailAgent-1200-2015000203687-094962,680272.0633574083,4823728.221636886
rideHailAgent-1106-2015001431732-0123079,678723.0870083582,4821830.879301978
rideHailAgent-1101-2013000128353-032503,681681.0769828265,4819305.47324677
rideHailAgent-1803-2013001200076-155525,686959.9038080577,4820784.322740447
rideHailAgent-10104-2014001160693-085884,685140.9803211328,4819200.888418602
rideHailAgent-1101-2014000331760-069046,682121.9752343495,4819411.844659933
rideHailAgent-1107-2016000116811-1127986,678732.4425412333,4821108.764968814
rideHailAgent-1803-2015000605015-0102228,687027.9618610163,4819208.4199571125
rideHailAgent-1801-2013000198198-034502,686587.0530750452,4822789.04950196
rideHailAgent-10103-2016000930780-0146580,678485.8762513256,4819612.788563998
rideHailAgent-405-2013000105963-131773,686808.5681272367,4824470.134053045
rideHailAgent-1803-2014000093856-063174,686874.4375574451,4820374.023132698
rideHailAgent-401-2016000069252-0126300,686438.5967322709,4824854.354736793
rideHailAgent-1002-2013000803972-048578,680563.2375258402,4822610.838448831
rideHailAgent-1804-2016000215667-0129517,687161.7411258842,4822987.730024333
rideHailAgent-1902-2016000394530-0133544,685207.0210934747,4819435.612558801
rideHailAgent-1106-2015000213571-195575,678486.9493170565,4822583.155342412
rideHailAgent-405-2015000974765-0113553,687175.3212123818,4823636.7048850255
rideHailAgent-10104-2014000730190-076298,684547.3793702682,4818739.238789624
rideHailAgent-500-2012000131467-02178,685230.6048263317,4823967.866532501
rideHailAgent-406-2013001097023-053392,686127.2763751616,4823776.198980066
rideHailAgent-10405-2012000746898-014550,679152.7638452601,4827146.60629805
rideHailAgent-407-2015000118896-093134,687363.777879674,4822910.252505293
rideHailAgent-1105-2016000836708-0144850,678469.0319781227,4820079.084009156
rideHailAgent-405-2015000666520-0103961,687491.6841327057,4825027.826985405
rideHailAgent-10103-2014000292394-168166,678823.6124069049,4819417.746243079
rideHailAgent-600-2012000806425-015722,683577.2461134489,4823403.10185673
rideHailAgent-1001-2013001059260-052787,679060.856252091,4823316.040989372
rideHailAgent-1105-2015000727153-2105537,678491.0757310672,4819768.554778126
rideHailAgent-1108-2016000233221-0129792,679034.8371403991,4820286.93580444
rideHailAgent-408-2015000895578-0112043,686127.701786744,4825716.858030786
rideHailAgent-1200-2016001315095-0153797,681528.1044918087,4822541.203141717
rideHailAgent-1803-2013000830065-048717,686704.618127886,4819520.371472141
rideHailAgent-407-2014001174412-086352,687135.2496212152,4823123.974064768
rideHailAgent-1801-2013000481572-041524,687128.489686384,4820199.699647036
rideHailAgent-10600-2014001287076-088930,681851.3708861271,4821104.943929787
rideHailAgent-1101-2016000755626-0142613,681477.1477196955,4819626.56553166
rideHailAgent-1700-2014000987574-081224,685007.1988295895,4822506.618398025
rideHailAgent-1108-2014000475106-070944,678817.1223847084,4819753.089409405
rideHailAgent-1901-2014000113616-063709,683671.389507335,4820365.833038443
rideHailAgent-1105-2013001357772-058459,678414.496593516,4820394.224721636
rideHailAgent-1101-2012001254838-024637,681403.0207985818,4820408.540643243
rideHailAgent-1803-2013001128965-053847,686749.1080400492,4820358.364348854
rideHailAgent-1106-2014000804142-077331,678680.5580969276,4821936.588926591
rideHailAgent-408-2016001519410-0157830,687090.5649328977,4825420.674508269
rideHailAgent-1902-2013001068053-053105,684945.6808174351,4819179.848859479
rideHailAgent-1001-2013001059260-052873,679086.1067363205,4823401.414756736
rideHailAgent-1001-2013000532687-242784,678660.1591165946,4823165.42306274
rideHailAgent-300-2014001356496-089982,684309.9531241762,4824839.404230376
rideHailAgent-1002-2015000935346-0112657,678684.2666776018,4822639.771616213
rideHailAgent-406-2013000570002-043768,686626.3391771582,4823149.8076338805
rideHailAgent-10102-2014000481364-071425,678735.8709100202,4819411.0699373875
rideHailAgent-500-2016001048510-0148334,684947.4379778669,4822867.258031986
rideHailAgent-700-2015000732389-0105727,682534.9149210787,4824306.952935103
rideHailAgent-405-2016000550401-2137932,686945.7124520632,4824806.085683344
rideHailAgent-10405-2012000493995-010054,679397.1627082772,4829226.034457886
rideHailAgent-1700-2015000157314-094102,685587.6684016556,4821273.034243772
rideHailAgent-1101-2016001223046-1151584,680131.2052539886,4820837.699475359
rideHailAgent-1105-2015000875080-3111573,678655.0540894131,4819494.906004189
rideHailAgent-10405-2013001135090-053905,679038.427590719,4829041.481940911
rideHailAgent-201-2012000633457-012610,682137.1344206675,4825055.170770142
rideHailAgent-1200-2013000509270-042042,680426.7247325353,4822611.004535789
rideHailAgent-1500-2015000538774-0100816,681963.0274985051,4820274.985151385
rideHailAgent-1902-2015001481633-0123494,683188.7465893356,4819679.6971484525
rideHailAgent-1803-2016000401357-0133674,686867.272235683,4818958.110681247
rideHailAgent-1106-2016000276489-1131661,678833.2225194324,4822031.529617328
rideHailAgent-10102-2014000630646-075107,678603.0368045389,4819505.92897801
rideHailAgent-1803-2012000156497-02932,686933.00322552,4819779.62918579
rideHailAgent-1108-2016001467581-0156462,678594.4466061549,4820042.016795501
rideHailAgent-1002-2013000430975-140335,679125.4074377153,4822421.188786013
rideHailAgent-10102-2016000471794-1135601,679359.4161219246,4819497.974541056
rideHailAgent-1200-2016000378294-0132919,681359.3335330525,4822820.069899325
rideHailAgent-1105-2014000322030-068920,678562.1778204262,4819620.313604168
rideHailAgent-1804-2014000434311-070179,687300.2322513652,4822023.532913989
rideHailAgent-1108-2015000795744-0107839,678882.6638835407,4819347.256165359
rideHailAgent-10103-2015000549095-0100979,678878.0708199935,4819770.920054895
rideHailAgent-700-2016000364640-0132498,684346.5982353258,4823883.771405431
rideHailAgent-10104-2013000703547-147107,685040.4420871648,4819190.355219149
rideHailAgent-500-2015001219743-0118226,684995.5621281518,4823546.8409932675
rideHailAgent-1101-2016001210684-2150733,680785.6776981219,4819579.426238214
rideHailAgent-1200-2013001424451-059601,681057.785966522,4821274.849644451
rideHailAgent-202-2015001175837-0117588,680943.2114287062,4824305.586183684
rideHailAgent-600-2015000762599-0106020,683925.8274620478,4822835.090097615
rideHailAgent-10103-2014000869030-178966,678777.5341563233,4819603.655257759
rideHailAgent-700-2013001292199-057294,683238.0874968662,4823702.154761373
rideHailAgent-10405-2014001404766-090805,679291.0372874393,4829247.547309487
rideHailAgent-408-2014001430472-091159,686948.6632079311,4824549.358632864
rideHailAgent-1101-2012000198633-14051,681720.5624987922,4820155.579852075
rideHailAgent-10104-2012000166281-13217,685892.3927413183,4819151.05215003
rideHailAgent-405-2014000836826-177821,687014.9449175539,4824481.138177494
rideHailAgent-405-2013000539556-043494,687124.6819552885,4824415.75381978
