TazId,DataType,Value,Hour
13.0,revenue,0.0,8
13.0,pricelevel,1.0,9
13.0,revenue,0.0,9
13.0,pricelevel,1.0,10
13.0,revenue,0.0,10
13.0,pricelevel,1.0,11
13.0,revenue,0.0,11
13.0,pricelevel,1.0,12
13.0,revenue,0.0,12
13.0,pricelevel,1.0,13
13.0,revenue,0.0,13
13.0,pricelevel,1.0,14
13.0,revenue,0.0,14
13.0,pricelevel,1.0,15
13.0,revenue,0.0,15
13.0,pricelevel,1.0,16
13.0,revenue,0.0,16
13.0,pricelevel,1.0,17
13.0,revenue,0.0,17
13.0,pricelevel,1.0,18
13.0,revenue,0.0,18
13.0,pricelevel,1.0,19
13.0,revenue,0.0,19
13.0,pricelevel,1.0,20
13.0,revenue,0.0,20
13.0,pricelevel,1.0,21
13.0,revenue,0.0,21
13.0,pricelevel,1.0,22
13.0,revenue,0.0,22
13.0,pricelevel,1.0,23
13.0,revenue,0.0,23
13.0,pricelevel,1.0,24
13.0,revenue,0.0,24
13.0,pricelevel,1.0,25
13.0,revenue,0.0,25
13.0,pricelevel,1.0,26
13.0,revenue,0.0,26
13.0,pricelevel,1.0,27
13.0,revenue,0.0,27
13.0,pricelevel,1.0,28
13.0,revenue,0.0,28
13.0,pricelevel,1.0,29
13.0,revenue,0.0,29
13.0,pricelevel,1.0,30
13.0,revenue,0.0,30
13.0,pricelevel,1.0,31
13.0,revenue,0.0,31
130.0,pricelevel,1.0,1
130.0,revenue,0.0,1
130.0,pricelevel,1.0,2
130.0,revenue,0.0,2
130.0,pricelevel,1.0,3
130.0,revenue,0.0,3
130.0,pricelevel,1.0,4
130.0,revenue,0.0,4
130.0,pricelevel,1.0,5
130.0,revenue,0.0,5
130.0,pricelevel,1.0,6
130.0,revenue,0.0,6
130.0,pricelevel,1.0,7
130.0,revenue,0.0,7
130.0,pricelevel,1.0,8
130.0,revenue,0.0,8
130.0,pricelevel,1.0,9
130.0,revenue,0.0,9
130.0,pricelevel,1.0,10
130.0,revenue,0.0,10
130.0,pricelevel,1.0,11
130.0,revenue,0.0,11
130.0,pricelevel,1.0,12
130.0,revenue,0.0,12
130.0,pricelevel,1.0,13
130.0,revenue,0.0,13
130.0,pricelevel,1.0,14
130.0,revenue,0.0,14
130.0,pricelevel,1.0,15
130.0,revenue,0.0,15
130.0,pricelevel,1.0,16
130.0,revenue,0.0,16
130.0,pricelevel,1.0,17
130.0,revenue,0.0,17
130.0,pricelevel,1.0,18
130.0,revenue,0.0,18
130.0,pricelevel,1.0,19
130.0,revenue,0.0,19
130.0,pricelevel,1.0,20
130.0,revenue,0.0,20
130.0,pricelevel,1.0,21
130.0,revenue,0.0,21
130.0,pricelevel,1.0,22
130.0,revenue,0.0,22
130.0,pricelevel,1.0,23
130.0,revenue,0.0,23
130.0,pricelevel,1.0,24
130.0,revenue,0.0,24
130.0,pricelevel,1.0,25
130.0,revenue,0.0,25
130.0,pricelevel,1.0,26
130.0,revenue,0.0,26
130.0,pricelevel,1.0,27
130.0,revenue,0.0,27
130.0,pricelevel,1.0,28
130.0,revenue,0.0,28
130.0,pricelevel,1.0,29
130.0,revenue,0.0,29
130.0,pricelevel,1.0,30
130.0,revenue,0.0,30
130.0,pricelevel,1.0,31
130.0,revenue,0.0,31
131.0,pricelevel,1.0,1
131.0,revenue,0.0,1
131.0,pricelevel,1.0,2
131.0,revenue,0.0,2
131.0,pricelevel,1.0,3
131.0,revenue,0.0,3
131.0,pricelevel,1.0,4
131.0,revenue,0.0,4
131.0,pricelevel,1.0,5
131.0,revenue,0.0,5
131.0,pricelevel,1.0,6
131.0,revenue,0.0,6
131.0,pricelevel,1.0,7
131.0,revenue,0.0,7
131.0,pricelevel,1.0,8
131.0,revenue,0.0,8
131.0,pricelevel,1.0,9
131.0,revenue,0.0,9
131.0,pricelevel,1.0,10
131.0,revenue,0.0,10
131.0,pricelevel,1.0,11
131.0,revenue,0.0,11
131.0,pricelevel,1.0,12
131.0,revenue,0.0,12
131.0,pricelevel,1.0,13
131.0,revenue,0.0,13
131.0,pricelevel,1.0,14
131.0,revenue,0.0,14
131.0,pricelevel,1.0,15
131.0,revenue,0.0,15
131.0,pricelevel,1.0,16
131.0,revenue,0.0,16
131.0,pricelevel,1.0,17
131.0,revenue,0.0,17
131.0,pricelevel,1.0,18
131.0,revenue,0.0,18
131.0,pricelevel,1.0,19
131.0,revenue,0.0,19
131.0,pricelevel,1.0,20
131.0,revenue,0.0,20
131.0,pricelevel,1.0,21
131.0,revenue,0.0,21
131.0,pricelevel,1.0,22
131.0,revenue,0.0,22
131.0,pricelevel,1.0,23
131.0,revenue,0.0,23
131.0,pricelevel,1.0,24
131.0,revenue,0.0,24
131.0,pricelevel,1.0,25
131.0,revenue,0.0,25
131.0,pricelevel,1.0,26
131.0,revenue,0.0,26
131.0,pricelevel,1.0,27
131.0,revenue,0.0,27
131.0,pricelevel,1.0,28
131.0,revenue,0.0,28
131.0,pricelevel,1.0,29
131.0,revenue,0.0,29
131.0,pricelevel,1.0,30
131.0,revenue,0.0,30
131.0,pricelevel,1.0,31
131.0,revenue,0.0,31
132.0,pricelevel,1.0,1
132.0,revenue,0.0,1
132.0,pricelevel,1.0,2
132.0,revenue,0.0,2
132.0,pricelevel,1.0,3
132.0,revenue,0.0,3
132.0,pricelevel,1.0,4
132.0,revenue,0.0,4
132.0,pricelevel,1.0,5
132.0,revenue,0.0,5
132.0,pricelevel,1.0,6
132.0,revenue,0.0,6
132.0,pricelevel,1.0,7
132.0,revenue,0.0,7
132.0,pricelevel,1.0,8
132.0,revenue,0.0,8
132.0,pricelevel,1.0,9
132.0,revenue,0.0,9
132.0,pricelevel,1.0,10
132.0,revenue,0.0,10
132.0,pricelevel,1.0,11
132.0,revenue,0.0,11
132.0,pricelevel,1.0,12
132.0,revenue,0.0,12
132.0,pricelevel,1.0,13
132.0,revenue,0.0,13
132.0,pricelevel,1.0,14
132.0,revenue,0.0,14
132.0,pricelevel,1.0,15
132.0,revenue,0.0,15
132.0,pricelevel,1.0,16
132.0,revenue,0.0,16
132.0,pricelevel,1.0,17
132.0,revenue,0.0,17
132.0,pricelevel,1.0,18
132.0,revenue,0.0,18
132.0,pricelevel,1.0,19
132.0,revenue,0.0,19
132.0,pricelevel,1.0,20
132.0,revenue,0.0,20
132.0,pricelevel,1.0,21
132.0,revenue,0.0,21
132.0,pricelevel,1.0,22
132.0,revenue,0.0,22
132.0,pricelevel,1.0,23
132.0,revenue,0.0,23
132.0,pricelevel,1.0,24
132.0,revenue,0.0,24
132.0,pricelevel,1.0,25
132.0,revenue,0.0,25
132.0,pricelevel,1.0,26
132.0,revenue,0.0,26
132.0,pricelevel,1.0,27
132.0,revenue,0.0,27
132.0,pricelevel,1.0,28
132.0,revenue,0.0,28
132.0,pricelevel,1.0,29
132.0,revenue,0.0,29
132.0,pricelevel,1.0,30
132.0,revenue,0.0,30
132.0,pricelevel,1.0,31
132.0,revenue,0.0,31
133.0,pricelevel,1.0,1
133.0,revenue,0.0,1
133.0,pricelevel,1.0,2
133.0,revenue,0.0,2
133.0,pricelevel,1.0,3
133.0,revenue,0.0,3
133.0,pricelevel,1.0,4
133.0,revenue,0.0,4
133.0,pricelevel,1.0,5
133.0,revenue,0.0,5
133.0,pricelevel,1.0,6
133.0,revenue,0.0,6
133.0,pricelevel,1.0,7
133.0,revenue,0.0,7
133.0,pricelevel,1.0,8
133.0,revenue,0.0,8
133.0,pricelevel,1.0,9
133.0,revenue,0.0,9
133.0,pricelevel,1.0,10
133.0,revenue,0.0,10
133.0,pricelevel,1.0,11
133.0,revenue,0.0,11
133.0,pricelevel,1.0,12
133.0,revenue,0.0,12
133.0,pricelevel,1.0,13
133.0,revenue,0.0,13
133.0,pricelevel,1.0,14
133.0,revenue,0.0,14
133.0,pricelevel,1.0,15
133.0,revenue,0.0,15
133.0,pricelevel,1.0,16
133.0,revenue,0.0,16
133.0,pricelevel,1.0,17
133.0,revenue,0.0,17
133.0,pricelevel,1.0,18
133.0,revenue,0.0,18
133.0,pricelevel,1.0,19
133.0,revenue,0.0,19
133.0,pricelevel,1.0,20
133.0,revenue,0.0,20
133.0,pricelevel,1.0,21
133.0,revenue,0.0,21
133.0,pricelevel,1.0,22
133.0,revenue,0.0,22
133.0,pricelevel,1.0,23
133.0,revenue,0.0,23
133.0,pricelevel,1.0,24
133.0,revenue,0.0,24
133.0,pricelevel,1.0,25
133.0,revenue,0.0,25
133.0,pricelevel,1.0,26
133.0,revenue,0.0,26
133.0,pricelevel,1.0,27
133.0,revenue,0.0,27
133.0,pricelevel,1.0,28
133.0,revenue,0.0,28
133.0,pricelevel,1.0,29
133.0,revenue,0.0,29
133.0,pricelevel,1.0,30
133.0,revenue,0.0,30
133.0,pricelevel,1.0,31
133.0,revenue,0.0,31
134.0,pricelevel,1.0,1
134.0,revenue,0.0,1
134.0,pricelevel,1.0,2
134.0,revenue,0.0,2
134.0,pricelevel,1.0,3
134.0,revenue,0.0,3
134.0,pricelevel,1.0,4
134.0,revenue,0.0,4
134.0,pricelevel,1.0,5
134.0,revenue,0.0,5
134.0,pricelevel,1.0,6
134.0,revenue,0.0,6
134.0,pricelevel,1.0,7
134.0,revenue,0.0,7
134.0,pricelevel,1.0,8
134.0,revenue,0.0,8
134.0,pricelevel,1.0,9
134.0,revenue,0.0,9
134.0,pricelevel,1.0,10
134.0,revenue,0.0,10
134.0,pricelevel,1.0,11
134.0,revenue,0.0,11
134.0,pricelevel,1.0,12
134.0,revenue,0.0,12
134.0,pricelevel,1.0,13
134.0,revenue,0.0,13
134.0,pricelevel,1.0,14
134.0,revenue,0.0,14
134.0,pricelevel,1.0,15
134.0,revenue,0.0,15
134.0,pricelevel,1.0,16
134.0,revenue,0.0,16
134.0,pricelevel,1.0,17
134.0,revenue,0.0,17
134.0,pricelevel,1.0,18
134.0,revenue,0.0,18
134.0,pricelevel,1.0,19
134.0,revenue,0.0,19
134.0,pricelevel,1.0,20
134.0,revenue,0.0,20
134.0,pricelevel,1.0,21
134.0,revenue,0.0,21
134.0,pricelevel,1.0,22
134.0,revenue,0.0,22
134.0,pricelevel,1.0,23
134.0,revenue,0.0,23
134.0,pricelevel,1.0,24
134.0,revenue,0.0,24
134.0,pricelevel,1.0,25
134.0,revenue,0.0,25
134.0,pricelevel,1.0,26
134.0,revenue,0.0,26
134.0,pricelevel,1.0,27
134.0,revenue,0.0,27
134.0,pricelevel,1.0,28
134.0,revenue,0.0,28
134.0,pricelevel,1.0,29
134.0,revenue,0.0,29
134.0,pricelevel,1.0,30
134.0,revenue,0.0,30
134.0,pricelevel,1.0,31
134.0,revenue,0.0,31
135.0,pricelevel,1.0,1
135.0,revenue,0.0,1
135.0,pricelevel,1.0,2
135.0,revenue,0.0,2
135.0,pricelevel,1.0,3
135.0,revenue,0.0,3
135.0,pricelevel,1.0,4
135.0,revenue,0.0,4
135.0,pricelevel,1.0,5
135.0,revenue,0.0,5
135.0,pricelevel,1.0,6
135.0,revenue,0.0,6
135.0,pricelevel,1.0,7
135.0,revenue,0.0,7
135.0,pricelevel,1.0,8
135.0,revenue,0.0,8
135.0,pricelevel,1.0,9
135.0,revenue,0.0,9
135.0,pricelevel,1.0,10
135.0,revenue,0.0,10
135.0,pricelevel,1.0,11
135.0,revenue,0.0,11
135.0,pricelevel,1.0,12
135.0,revenue,0.0,12
135.0,pricelevel,1.0,13
135.0,revenue,0.0,13
135.0,pricelevel,1.0,14
135.0,revenue,0.0,14
135.0,pricelevel,1.0,15
135.0,revenue,0.0,15
135.0,pricelevel,1.0,16
135.0,revenue,0.0,16
135.0,pricelevel,1.0,17
135.0,revenue,0.0,17
135.0,pricelevel,1.0,18
135.0,revenue,0.0,18
135.0,pricelevel,1.0,19
135.0,revenue,0.0,19
135.0,pricelevel,1.0,20
135.0,revenue,0.0,20
135.0,pricelevel,1.0,21
135.0,revenue,0.0,21
135.0,pricelevel,1.0,22
135.0,revenue,0.0,22
135.0,pricelevel,1.0,23
135.0,revenue,0.0,23
135.0,pricelevel,1.0,24
135.0,revenue,0.0,24
135.0,pricelevel,1.0,25
135.0,revenue,0.0,25
135.0,pricelevel,1.0,26
135.0,revenue,0.0,26
135.0,pricelevel,1.0,27
135.0,revenue,0.0,27
135.0,pricelevel,1.0,28
135.0,revenue,0.0,28
135.0,pricelevel,1.0,29
135.0,revenue,0.0,29
135.0,pricelevel,1.0,30
135.0,revenue,0.0,30
135.0,pricelevel,1.0,31
135.0,revenue,0.0,31
136.0,pricelevel,1.0,1
136.0,revenue,0.0,1
136.0,pricelevel,1.0,2
136.0,revenue,0.0,2
136.0,pricelevel,1.0,3
136.0,revenue,0.0,3
136.0,pricelevel,1.0,4
136.0,revenue,0.0,4
136.0,pricelevel,1.0,5
136.0,revenue,0.0,5
136.0,pricelevel,1.0,6
136.0,revenue,0.0,6
136.0,pricelevel,1.0,7
136.0,revenue,0.0,7
136.0,pricelevel,1.0,8
136.0,revenue,0.0,8
136.0,pricelevel,1.0,9
136.0,revenue,0.0,9
136.0,pricelevel,1.0,10
136.0,revenue,0.0,10
136.0,pricelevel,1.0,11
136.0,revenue,0.0,11
136.0,pricelevel,1.0,12
136.0,revenue,0.0,12
136.0,pricelevel,1.0,13
136.0,revenue,0.0,13
136.0,pricelevel,1.0,14
136.0,revenue,0.0,14
136.0,pricelevel,1.0,15
136.0,revenue,0.0,15
136.0,pricelevel,1.0,16
136.0,revenue,0.0,16
136.0,pricelevel,1.0,17
136.0,revenue,0.0,17
136.0,pricelevel,1.0,18
136.0,revenue,0.0,18
136.0,pricelevel,1.0,19
136.0,revenue,0.0,19
136.0,pricelevel,1.0,20
136.0,revenue,0.0,20
136.0,pricelevel,1.0,21
136.0,revenue,0.0,21
136.0,pricelevel,1.0,22
136.0,revenue,0.0,22
136.0,pricelevel,1.0,23
136.0,revenue,0.0,23
136.0,pricelevel,1.0,24
136.0,revenue,0.0,24
136.0,pricelevel,1.0,25
136.0,revenue,0.0,25
136.0,pricelevel,1.0,26
136.0,revenue,0.0,26
136.0,pricelevel,1.0,27
136.0,revenue,0.0,27
136.0,pricelevel,1.0,28
136.0,revenue,0.0,28
136.0,pricelevel,1.0,29
136.0,revenue,0.0,29
136.0,pricelevel,1.0,30
136.0,revenue,0.0,30
136.0,pricelevel,1.0,31
136.0,revenue,0.0,31
137.0,pricelevel,1.0,1
137.0,revenue,0.0,1
137.0,pricelevel,1.0,2
137.0,revenue,0.0,2
137.0,pricelevel,1.0,3
137.0,revenue,0.0,3
137.0,pricelevel,1.0,4
137.0,revenue,0.0,4
137.0,pricelevel,1.0,5
137.0,revenue,0.0,5
137.0,pricelevel,1.0,6
137.0,revenue,0.0,6
137.0,pricelevel,1.0,7
137.0,revenue,0.0,7
137.0,pricelevel,1.0,8
137.0,revenue,0.0,8
137.0,pricelevel,1.0,9
137.0,revenue,0.0,9
137.0,pricelevel,1.0,10
137.0,revenue,0.0,10
137.0,pricelevel,1.0,11
137.0,revenue,0.0,11
137.0,pricelevel,1.0,12
137.0,revenue,0.0,12
137.0,pricelevel,1.0,13
137.0,revenue,0.0,13
137.0,pricelevel,1.0,14
137.0,revenue,0.0,14
137.0,pricelevel,1.0,15
137.0,revenue,0.0,15
137.0,pricelevel,1.0,16
137.0,revenue,0.0,16
137.0,pricelevel,1.0,17
137.0,revenue,0.0,17
137.0,pricelevel,1.0,18
137.0,revenue,0.0,18
137.0,pricelevel,1.0,19
137.0,revenue,0.0,19
137.0,pricelevel,1.0,20
137.0,revenue,0.0,20
137.0,pricelevel,1.0,21
137.0,revenue,0.0,21
137.0,pricelevel,1.0,22
137.0,revenue,0.0,22
137.0,pricelevel,1.0,23
137.0,revenue,0.0,23
137.0,pricelevel,1.0,24
137.0,revenue,0.0,24
137.0,pricelevel,1.0,25
137.0,revenue,0.0,25
137.0,pricelevel,1.0,26
137.0,revenue,0.0,26
137.0,pricelevel,1.0,27
137.0,revenue,0.0,27
137.0,pricelevel,1.0,28
137.0,revenue,0.0,28
137.0,pricelevel,1.0,29
137.0,revenue,0.0,29
137.0,pricelevel,1.0,30
137.0,revenue,0.0,30
137.0,pricelevel,1.0,31
137.0,revenue,0.0,31
138.0,pricelevel,1.0,1
138.0,revenue,0.0,1
138.0,pricelevel,1.0,2
138.0,revenue,0.0,2
138.0,pricelevel,1.0,3
138.0,revenue,0.0,3
138.0,pricelevel,1.0,4
138.0,revenue,0.0,4
138.0,pricelevel,1.0,5
138.0,revenue,0.0,5
138.0,pricelevel,1.0,6
138.0,revenue,0.0,6
138.0,pricelevel,1.0,7
138.0,revenue,0.0,7
138.0,pricelevel,1.0,8
138.0,revenue,0.0,8
138.0,pricelevel,1.0,9
138.0,revenue,0.0,9
138.0,pricelevel,1.0,10
138.0,revenue,0.0,10
138.0,pricelevel,1.0,11
138.0,revenue,0.0,11
138.0,pricelevel,1.0,12
138.0,revenue,0.0,12
138.0,pricelevel,1.0,13
138.0,revenue,0.0,13
138.0,pricelevel,1.0,14
138.0,revenue,0.0,14
138.0,pricelevel,1.0,15
138.0,revenue,0.0,15
138.0,pricelevel,1.0,16
138.0,revenue,0.0,16
138.0,pricelevel,1.0,17
138.0,revenue,0.0,17
138.0,pricelevel,1.0,18
138.0,revenue,0.0,18
138.0,pricelevel,1.0,19
138.0,revenue,0.0,19
138.0,pricelevel,1.0,20
138.0,revenue,0.0,20
138.0,pricelevel,1.0,21
138.0,revenue,0.0,21
138.0,pricelevel,1.0,22
138.0,revenue,0.0,22
138.0,pricelevel,1.0,23
138.0,revenue,0.0,23
138.0,pricelevel,1.0,24
138.0,revenue,0.0,24
138.0,pricelevel,1.0,25
138.0,revenue,0.0,25
138.0,pricelevel,1.0,26
138.0,revenue,0.0,26
138.0,pricelevel,1.0,27
138.0,revenue,0.0,27
138.0,pricelevel,1.0,28
138.0,revenue,0.0,28
138.0,pricelevel,1.0,29
138.0,revenue,0.0,29
138.0,pricelevel,1.0,30
138.0,revenue,0.0,30
138.0,pricelevel,1.0,31
138.0,revenue,0.0,31
139.0,pricelevel,1.0,1
139.0,revenue,0.0,1
139.0,pricelevel,1.0,2
139.0,revenue,0.0,2
139.0,pricelevel,1.0,3
139.0,revenue,0.0,3
139.0,pricelevel,1.0,4
139.0,revenue,0.0,4
139.0,pricelevel,1.0,5
139.0,revenue,0.0,5
139.0,pricelevel,1.0,6
139.0,revenue,0.0,6
139.0,pricelevel,1.0,7
139.0,revenue,0.0,7
139.0,pricelevel,1.0,8
139.0,revenue,0.0,8
139.0,pricelevel,1.0,9
139.0,revenue,0.0,9
139.0,pricelevel,1.0,10
139.0,revenue,0.0,10
139.0,pricelevel,1.0,11
139.0,revenue,0.0,11
139.0,pricelevel,1.0,12
139.0,revenue,0.0,12
139.0,pricelevel,1.0,13
139.0,revenue,0.0,13
139.0,pricelevel,1.0,14
139.0,revenue,0.0,14
139.0,pricelevel,1.0,15
139.0,revenue,0.0,15
139.0,pricelevel,1.0,16
139.0,revenue,0.0,16
139.0,pricelevel,1.0,17
139.0,revenue,0.0,17
139.0,pricelevel,1.0,18
139.0,revenue,0.0,18
139.0,pricelevel,1.0,19
139.0,revenue,0.0,19
139.0,pricelevel,1.0,20
139.0,revenue,0.0,20
139.0,pricelevel,1.0,21
139.0,revenue,0.0,21
139.0,pricelevel,1.0,22
139.0,revenue,0.0,22
139.0,pricelevel,1.0,23
139.0,revenue,0.0,23
139.0,pricelevel,1.0,24
139.0,revenue,0.0,24
139.0,pricelevel,1.0,25
139.0,revenue,0.0,25
139.0,pricelevel,1.0,26
139.0,revenue,0.0,26
139.0,pricelevel,1.0,27
139.0,revenue,0.0,27
139.0,pricelevel,1.0,28
139.0,revenue,0.0,28
139.0,pricelevel,1.0,29
139.0,revenue,0.0,29
139.0,pricelevel,1.0,30
139.0,revenue,0.0,30
139.0,pricelevel,1.0,31
139.0,revenue,0.0,31
14.0,pricelevel,1.0,1
14.0,revenue,0.0,1
14.0,pricelevel,1.0,2
14.0,revenue,0.0,2
14.0,pricelevel,1.0,3
14.0,revenue,0.0,3
14.0,pricelevel,1.0,4
14.0,revenue,0.0,4
14.0,pricelevel,1.0,5
14.0,revenue,0.0,5
14.0,pricelevel,1.0,6
14.0,revenue,0.0,6
14.0,pricelevel,1.0,7
14.0,revenue,0.0,7
14.0,pricelevel,1.0,8
14.0,revenue,0.0,8
14.0,pricelevel,1.0,9
14.0,revenue,0.0,9
14.0,pricelevel,1.0,10
14.0,revenue,0.0,10
14.0,pricelevel,1.0,11
14.0,revenue,0.0,11
14.0,pricelevel,1.0,12
14.0,revenue,0.0,12
14.0,pricelevel,1.0,13
14.0,revenue,0.0,13
14.0,pricelevel,1.0,14
14.0,revenue,0.0,14
14.0,pricelevel,1.0,15
14.0,revenue,0.0,15
14.0,pricelevel,1.0,16
14.0,revenue,0.0,16
14.0,pricelevel,1.0,17
14.0,revenue,0.0,17
14.0,pricelevel,1.0,18
14.0,revenue,0.0,18
14.0,pricelevel,1.0,19
14.0,revenue,0.0,19
14.0,pricelevel,1.0,20
14.0,revenue,0.0,20
14.0,pricelevel,1.0,21
14.0,revenue,0.0,21
14.0,pricelevel,1.0,22
14.0,revenue,0.0,22
14.0,pricelevel,1.0,23
14.0,revenue,0.0,23
14.0,pricelevel,1.0,24
14.0,revenue,0.0,24
14.0,pricelevel,1.0,25
14.0,revenue,0.0,25
14.0,pricelevel,1.0,26
14.0,revenue,0.0,26
14.0,pricelevel,1.0,27
14.0,revenue,0.0,27
14.0,pricelevel,1.0,28
14.0,revenue,0.0,28
14.0,pricelevel,1.0,29
14.0,revenue,0.0,29
14.0,pricelevel,1.0,30
14.0,revenue,0.0,30
14.0,pricelevel,1.0,31
14.0,revenue,0.0,31
140.0,pricelevel,1.0,1
140.0,revenue,0.0,1
140.0,pricelevel,1.0,2
140.0,revenue,0.0,2
140.0,pricelevel,1.0,3
140.0,revenue,0.0,3
140.0,pricelevel,1.0,4
140.0,revenue,0.0,4
140.0,pricelevel,1.0,5
140.0,revenue,0.0,5
140.0,pricelevel,1.0,6
140.0,revenue,0.0,6
140.0,pricelevel,1.0,7
140.0,revenue,0.0,7
140.0,pricelevel,1.0,8
140.0,revenue,0.0,8
140.0,pricelevel,1.0,9
140.0,revenue,0.0,9
140.0,pricelevel,1.0,10
140.0,revenue,0.0,10
140.0,pricelevel,1.0,11
140.0,revenue,0.0,11
140.0,pricelevel,1.0,12
140.0,revenue,0.0,12
140.0,pricelevel,1.0,13
140.0,revenue,0.0,13
140.0,pricelevel,1.0,14
140.0,revenue,0.0,14
140.0,pricelevel,1.0,15
140.0,revenue,0.0,15
140.0,pricelevel,1.0,16
140.0,revenue,0.0,16
140.0,pricelevel,1.0,17
140.0,revenue,0.0,17
140.0,pricelevel,1.0,18
140.0,revenue,0.0,18
140.0,pricelevel,1.0,19
140.0,revenue,0.0,19
140.0,pricelevel,1.0,20
140.0,revenue,0.0,20
140.0,pricelevel,1.0,21
140.0,revenue,0.0,21
140.0,pricelevel,1.0,22
140.0,revenue,0.0,22
140.0,pricelevel,1.0,23
140.0,revenue,0.0,23
140.0,pricelevel,1.0,24
140.0,revenue,0.0,24
140.0,pricelevel,1.0,25
140.0,revenue,0.0,25
140.0,pricelevel,1.0,26
140.0,revenue,0.0,26
140.0,pricelevel,1.0,27
140.0,revenue,0.0,27
140.0,pricelevel,1.0,28
140.0,revenue,0.0,28
140.0,pricelevel,1.0,29
140.0,revenue,0.0,29
140.0,pricelevel,1.0,30
140.0,revenue,0.0,30
140.0,pricelevel,1.0,31
140.0,revenue,0.0,31
141.0,pricelevel,1.0,1
141.0,revenue,0.0,1
141.0,pricelevel,1.0,2
141.0,revenue,0.0,2
141.0,pricelevel,1.0,3
141.0,revenue,0.0,3
141.0,pricelevel,1.0,4
141.0,revenue,0.0,4
141.0,pricelevel,1.0,5
141.0,revenue,0.0,5
141.0,pricelevel,1.0,6
141.0,revenue,0.0,6
141.0,pricelevel,1.0,7
141.0,revenue,0.0,7
141.0,pricelevel,1.0,8
141.0,revenue,0.0,8
141.0,pricelevel,1.0,9
141.0,revenue,0.0,9
141.0,pricelevel,1.0,10
141.0,revenue,0.0,10
141.0,pricelevel,1.0,11
141.0,revenue,0.0,11
141.0,pricelevel,1.0,12
141.0,revenue,0.0,12
141.0,pricelevel,1.0,13
141.0,revenue,0.0,13
141.0,pricelevel,1.0,14
141.0,revenue,0.0,14
141.0,pricelevel,1.0,15
141.0,revenue,0.0,15
141.0,pricelevel,1.0,16
141.0,revenue,0.0,16
141.0,pricelevel,1.0,17
141.0,revenue,0.0,17
141.0,pricelevel,1.0,18
141.0,revenue,0.0,18
141.0,pricelevel,1.0,19
141.0,revenue,0.0,19
141.0,pricelevel,1.0,20
141.0,revenue,0.0,20
141.0,pricelevel,1.0,21
141.0,revenue,0.0,21
141.0,pricelevel,1.0,22
141.0,revenue,0.0,22
141.0,pricelevel,1.0,23
141.0,revenue,0.0,23
141.0,pricelevel,1.0,24
141.0,revenue,0.0,24
141.0,pricelevel,1.0,25
141.0,revenue,0.0,25
141.0,pricelevel,1.0,26
141.0,revenue,0.0,26
141.0,pricelevel,1.0,27
141.0,revenue,0.0,27
141.0,pricelevel,1.0,28
141.0,revenue,0.0,28
141.0,pricelevel,1.0,29
141.0,revenue,0.0,29
141.0,pricelevel,1.0,30
141.0,revenue,0.0,30
141.0,pricelevel,1.0,31
141.0,revenue,0.0,31
142.0,pricelevel,1.0,1
142.0,revenue,0.0,1
142.0,pricelevel,1.0,2
142.0,revenue,0.0,2
142.0,pricelevel,1.0,3
142.0,revenue,0.0,3
142.0,pricelevel,1.0,4
142.0,revenue,0.0,4
142.0,pricelevel,1.0,5
142.0,revenue,0.0,5
142.0,pricelevel,1.0,6
142.0,revenue,0.0,6
142.0,pricelevel,1.0,7
142.0,revenue,0.0,7
142.0,pricelevel,1.0,8
142.0,revenue,0.0,8
142.0,pricelevel,1.0,9
142.0,revenue,0.0,9
142.0,pricelevel,1.0,10
142.0,revenue,0.0,10
142.0,pricelevel,1.0,11
142.0,revenue,0.0,11
142.0,pricelevel,1.0,12
142.0,revenue,0.0,12
142.0,pricelevel,1.0,13
142.0,revenue,0.0,13
142.0,pricelevel,1.0,14
142.0,revenue,0.0,14
142.0,pricelevel,1.0,15
142.0,revenue,0.0,15
142.0,pricelevel,1.0,16
142.0,revenue,0.0,16
142.0,pricelevel,1.0,17
142.0,revenue,0.0,17
142.0,pricelevel,1.0,18
142.0,revenue,0.0,18
142.0,pricelevel,1.0,19
142.0,revenue,0.0,19
142.0,pricelevel,1.0,20
142.0,revenue,0.0,20
142.0,pricelevel,1.0,21
142.0,revenue,0.0,21
142.0,pricelevel,1.0,22
142.0,revenue,0.0,22
142.0,pricelevel,1.0,23
142.0,revenue,0.0,23
142.0,pricelevel,1.0,24
142.0,revenue,0.0,24
142.0,pricelevel,1.0,25
142.0,revenue,0.0,25
142.0,pricelevel,1.0,26
142.0,revenue,0.0,26
142.0,pricelevel,1.0,27
142.0,revenue,0.0,27
142.0,pricelevel,1.0,28
142.0,revenue,0.0,28
142.0,pricelevel,1.0,29
142.0,revenue,0.0,29
142.0,pricelevel,1.0,30
142.0,revenue,0.0,30
142.0,pricelevel,1.0,31
142.0,revenue,0.0,31
143.0,pricelevel,1.0,1
143.0,revenue,0.0,1
143.0,pricelevel,1.0,2
143.0,revenue,0.0,2
143.0,pricelevel,1.0,3
143.0,revenue,0.0,3
143.0,pricelevel,1.0,4
143.0,revenue,0.0,4
143.0,pricelevel,1.0,5
143.0,revenue,0.0,5
143.0,pricelevel,1.0,6
143.0,revenue,0.0,6
143.0,pricelevel,1.0,7
143.0,revenue,0.0,7
143.0,pricelevel,1.0,8
143.0,revenue,0.0,8
143.0,pricelevel,1.0,9
