rideHailAgentID,xCoord,yCoord
rideHailAgent-1700-2012001045321-020747,680777.6984861535,4826298.640898048
rideHailAgent-1804-2016000930780-0146616,687142.7641098148,4822127.266351828
rideHailAgent-900-2015000902296-1112241,685738.1095754529,4819720.161050822
rideHailAgent-1500-2015000210255-195378,682680.8870167464,4816653.75316484
rideHailAgent-1108-2013001447541-059728,682195.764193105,4821026.805889886
rideHailAgent-1700-2014000438320-070293,681084.1260003512,4820067.046940381
rideHailAgent-1803-2016000607896-2139040,685212.6362530384,4819093.560058071
rideHailAgent-1002-2012000974778-020139,683229.1111690663,4825746.443702701
rideHailAgent-1106-2015000902296-3112332,681820.0988001447,4823412.219812794
rideHailAgent-10102-2015000420261-099430,677247.8605742061,4822315.93856217
rideHailAgent-10401-2016000406848-0133896,683677.0574510589,4827000.278274982
rideHailAgent-10401-2013000356142-037854,688633.1583827097,4822696.242691137
rideHailAgent-1804-2013000636360-045367,687778.2530225122,4820068.856251367
rideHailAgent-1105-2012001437667-028909,676214.9685389749,4822910.707353389
rideHailAgent-1500-2014000659476-075384,679784.6022309038,4826275.081422464
rideHailAgent-1500-2014000951716-380670,684834.4660314609,4821506.754457267
rideHailAgent-1002-2016001479323-0156510,675987.1534680435,4821128.9203067655
rideHailAgent-1902-2014000614689-074976,682430.3702817033,4820824.005906475
rideHailAgent-300-2014000947834-080336,681674.0119744947,4825190.322793613
rideHailAgent-202-2016000105810-0127171,676216.7877531344,4827716.597771016
rideHailAgent-1804-2015000875210-0111642,685327.0323395819,4820919.264589109
rideHailAgent-300-2013001099005-153622,680978.6762026178,4830177.359107656
rideHailAgent-10600-2015000587753-0101981,682393.9038323922,4822311.330048149
rideHailAgent-1600-2012000078687-01446,683530.4543418561,4822845.267633894
rideHailAgent-1600-2015001219743-1118620,681214.0315880678,4824602.825704394
rideHailAgent-100-2016000171219-0128817,688202.3066367882,4832941.976783832
rideHailAgent-100-2014000545247-073269,683627.3503710632,4829005.648879297
rideHailAgent-405-2014001459793-091433,690414.091496213,4826805.685643761
rideHailAgent-202-2012000057088-0738,682843.8529863943,4824489.209114176
rideHailAgent-1101-2016001442340-0155790,679064.9135117376,4820477.117534023
rideHailAgent-1106-2016000029416-3125096,678467.123299467,4818092.424838759
rideHailAgent-1901-2015001011409-0114049,681614.5650422883,4817592.67219465
rideHailAgent-10405-2014000039346-161579,673581.5969697279,4826765.564660012
rideHailAgent-1101-2012000065738-11117,685470.110516803,4823790.650808124
rideHailAgent-1002-2015000557350-0101106,680330.8768766149,4818544.144840002
rideHailAgent-10600-2014000832672-077673,679961.7110376018,4818797.666851728
rideHailAgent-10103-2014000858265-078496,677845.9772755788,4817610.151026328
rideHailAgent-600-2014001044526-082882,684682.6747746713,4821450.976164887
rideHailAgent-1108-2016001200571-3150645,681901.9000049925,4824121.593210747
rideHailAgent-10102-2014000987574-181082,680455.1148732324,4818396.602189812
rideHailAgent-1803-2013000799276-048420,683042.1902063907,4817413.70817509
rideHailAgent-1002-2012000578958-011625,683731.4028643823,4821407.72710702
rideHailAgent-202-2016001082341-0148620,675861.8788961439,4820663.916418035
rideHailAgent-10104-2016000000476-0124305,683947.994964589,4823920.655803426
rideHailAgent-1106-2013000854706-249230,673682.2497301227,4821940.214330161
rideHailAgent-1002-2016000510160-1136742,677668.9593526768,4823711.947221418
rideHailAgent-10102-2015000645635-0103719,682455.4801540561,4821728.029514973
rideHailAgent-1901-2015001011409-0114009,686325.7118456293,4824078.884863077
rideHailAgent-1901-2015000884043-0111852,686268.3884344251,4825121.292122159
rideHailAgent-100-2016000171219-0128852,682010.9269291065,4825096.377663571
rideHailAgent-10405-2015001141404-0116590,677762.4906029988,4824411.775376481
rideHailAgent-1700-2016000594701-0138625,683976.443346213,4825702.293661193
rideHailAgent-401-2013000550247-043571,685097.287529261,4824386.860137097
rideHailAgent-10102-2014000032166-161424,678859.9970936965,4820874.195597121
rideHailAgent-10405-2014000994591-081862,676788.9602400435,4828722.399194603
rideHailAgent-600-2014001044526-082952,682368.505223003,4826422.385191085
rideHailAgent-1101-2015001162246-1116934,680518.5933248802,4818567.2529432075
rideHailAgent-1106-2015000804471-1107990,679280.4018681046,4820948.219916307
rideHailAgent-1106-2012000275583-05633,680490.9833248785,4822329.427907704
rideHailAgent-1108-2015000382356-098276,678190.9163848872,4822542.314080783
rideHailAgent-1106-2016000233221-1129831,680148.4833088227,4824807.384277618
rideHailAgent-10103-2014000858265-078462,674814.0428670532,4819052.397581788
rideHailAgent-1902-2016000213747-0129268,686301.267284717,4817896.241740665
rideHailAgent-1901-2012000559396-010987,687202.4363349171,4820627.391237923
rideHailAgent-1500-2012001414670-128304,684528.0334892435,4824777.68841864
rideHailAgent-407-2012000156497-02837,686343.021136389,4820691.501373675
rideHailAgent-1106-2015000804471-1108062,675336.8368992358,4822957.523385486
rideHailAgent-1101-2014000159546-064969,682727.9180458271,4815363.803292493
rideHailAgent-1108-2016001403610-0154340,683102.8167461124,4819559.980598328
rideHailAgent-1001-2014000763883-076605,677379.0728998771,4826033.85523529
rideHailAgent-700-2013000402257-039578,680894.4111385349,4828482.068546168
rideHailAgent-202-2012000087796-01627,674355.6452269503,4821544.6059772065
rideHailAgent-1500-2012001433817-028676,682682.9947280581,4823430.832152821
rideHailAgent-408-2016001086831-0148743,681815.6735666046,4825248.193823885
rideHailAgent-1108-2015000382356-098310,681620.8433410116,4822671.081539424
rideHailAgent-10600-2015000587753-0101867,678979.100316202,4816983.893937204
rideHailAgent-405-2012001453028-028972,685785.1302643515,4827821.16199377
rideHailAgent-1803-2016001265405-0153230,682614.5284119538,4819541.72801777
rideHailAgent-10405-2016001210775-1151217,674996.1779495436,4825676.979246121
rideHailAgent-10600-2014000767700-076689,685754.3802265594,4821052.30476556
rideHailAgent-1901-2013001042627-052588,683018.493831713,4822926.21242413
rideHailAgent-1002-2012000595768-011840,679225.7412424764,4822056.334995419
rideHailAgent-1804-2013000615889-045053,684150.4731034385,4825048.926063489
rideHailAgent-1106-2016000233221-1129851,678583.9434799256,4823418.555991028
rideHailAgent-1108-2012001308262-025503,683466.0965136314,4817897.431031183
rideHailAgent-1106-2012000478993-09866,682655.5894718737,4823473.9898656225
rideHailAgent-1803-2016001171924-0150056,682689.680995046,4819498.589422958
rideHailAgent-201-2013000980385-051186,678780.4923220173,4830451.711174162
rideHailAgent-405-2013000196126-034394,690840.1800997427,4828112.735652072
rideHailAgent-1801-2012001250298-024363,682494.4826043089,4823960.669805295
rideHailAgent-1106-2013000854706-249146,675322.2678000489,4823820.153761659
rideHailAgent-1200-2016000039403-0125531,677053.1661281968,4823725.311224278
rideHailAgent-700-2015001423993-0122929,687310.7101473252,4820264.255662828
rideHailAgent-10600-2014000767700-076773,682221.3968584634,4817457.193351388
rideHailAgent-406-2013000430975-040324,689173.9838252253,4823328.3746449035
rideHailAgent-1803-2016000829745-0144562,688148.9996891815,4820774.067515238
rideHailAgent-1108-2016001403610-0154381,682944.0882880224,4824409.3101579845
rideHailAgent-1803-2016000607896-2139284,684052.9751420921,4816903.219638652
rideHailAgent-1902-2014000921572-080120,688526.3375557055,4818677.016426884
rideHailAgent-1803-2016001171924-0150090,689285.9738102477,4824148.2216931535
rideHailAgent-10103-2016000266802-0131119,677736.811247577,4819786.482918396
rideHailAgent-1700-2013000293337-037025,688107.7707066336,4825805.873978118
rideHailAgent-405-2013000377800-338716,682385.7798795928,4826863.254424764
rideHailAgent-202-2014000266090-067593,683100.2684357922,4821131.591486023
rideHailAgent-1803-2013001448500-059862,690367.2747045758,4822320.150737212
rideHailAgent-1803-2016000829745-0144573,687293.6267620907,4824397.762892827
rideHailAgent-10104-2015000712347-3104898,683093.2021514518,4823097.394052119
rideHailAgent-700-2014001424918-090971,679519.1947443078,4827393.51528815
rideHailAgent-1803-2016001265405-0153226,685652.5822542745,4815975.451947905
rideHailAgent-10401-2012001151676-023492,684237.6954145101,4828485.11941378
rideHailAgent-1105-2013000532687-243302,681028.4236439377,4821326.366319096
rideHailAgent-700-2016000068280-0126184,683968.0642887256,4823119.983562741
rideHailAgent-10405-2015001141404-0116572,678561.5342764758,4826531.028817446
